"congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation"
106,1999-01-03,"House","MI",100,"RIVERS, Lynn Nancy","R000281",1956-12-19,3,3,15355,42.0396988364134,"Boomers"
107,2001-01-03,"House","MI",100,"RIVERS, Lynn Nancy","R000281",1956-12-19,4,4,16086,44.041067761807,"Boomers"
86,1959-01-03,"House","AK",100,"RIVERS, Ralph Julian","R000282",1903-05-23,1,1,20314,55.6167008898015,"Greatest"
87,1961-01-03,"House","AK",100,"RIVERS, Ralph Julian","R000282",1903-05-23,2,2,21045,57.6180698151951,"Greatest"
88,1963-01-03,"House","AK",100,"RIVERS, Ralph Julian","R000282",1903-05-23,3,3,21775,59.6167008898015,"Greatest"
89,1965-01-03,"House","AK",100,"RIVERS, Ralph Julian","R000282",1903-05-23,4,4,22506,61.6180698151951,"Greatest"
77,1941-01-03,"House","OK",200,"RIZLEY, Ross","R000288",1892-07-05,1,1,17713,48.4955509924709,"Lost"
78,1943-01-03,"House","OK",200,"RIZLEY, Ross","R000288",1892-07-05,2,2,18443,50.4941820670773,"Lost"
79,1945-01-03,"House","OK",200,"RIZLEY, Ross","R000288",1892-07-05,3,3,19174,52.4955509924709,"Lost"
80,1947-01-03,"House","OK",200,"RIZLEY, Ross","R000288",1892-07-05,4,4,19904,54.4941820670773,"Lost"
67,1921-03-04,"House","MO",200,"ROACH, Sidney Crain","R000289",1876-07-25,1,1,16292,44.6050650239562,"Missionary"
68,1923-03-04,"House","MO",200,"ROACH, Sidney Crain","R000289",1876-07-25,2,2,17022,46.6036960985626,"Missionary"
71,1929-03-04,"House","KY",200,"ROARK, Charles Wickliffe","R000294",1877-01-22,1,1,19033,52.1095140314853,"Missionary"
101,1989-01-03,"Senate","VA",100,"ROBB, Charles Spittal","R000295",1939-06-26,1,1,18089,49.5249828884326,"Silent"
102,1991-01-03,"Senate","VA",100,"ROBB, Charles Spittal","R000295",1939-06-26,2,2,18819,51.523613963039,"Silent"
103,1993-01-03,"Senate","VA",100,"ROBB, Charles Spittal","R000295",1939-06-26,3,3,19550,53.5249828884326,"Silent"
104,1995-01-03,"Senate","VA",100,"ROBB, Charles Spittal","R000295",1939-06-26,4,4,20280,55.523613963039,"Silent"
105,1997-01-03,"Senate","VA",100,"ROBB, Charles Spittal","R000295",1939-06-26,5,5,21011,57.5249828884326,"Silent"
106,1999-01-03,"Senate","VA",100,"ROBB, Charles Spittal","R000295",1939-06-26,6,6,21741,59.523613963039,"Silent"
117,2021-01-03,"House","NC",100,"ROSS, Deborah K.","R000305",1963-06-20,1,1,21017,57.5414099931554,"Boomers"
118,2023-01-03,"House","NC",100,"ROSS, Deborah K.","R000305",1963-06-20,2,2,21747,59.5400410677618,"Boomers"
97,1981-01-03,"House","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,1,1,16329,44.7063655030801,"Silent"
98,1983-01-03,"House","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,2,2,17059,46.7049965776865,"Silent"
99,1985-01-03,"House","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,3,3,17790,48.7063655030801,"Silent"
100,1987-01-03,"House","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,4,4,18520,50.7049965776865,"Silent"
101,1989-01-03,"House","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,5,5,19251,52.7063655030801,"Silent"
102,1991-01-03,"House","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,6,6,19981,54.7049965776865,"Silent"
103,1993-01-03,"House","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,7,7,20712,56.7063655030801,"Silent"
104,1995-01-03,"House","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,8,8,21442,58.7049965776865,"Silent"
105,1997-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,9,1,22173,60.7063655030801,"Silent"
106,1999-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,10,2,22903,62.7049965776865,"Silent"
107,2001-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,11,3,23634,64.7063655030801,"Silent"
108,2003-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,12,4,24364,66.7049965776865,"Silent"
109,2005-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,13,5,25095,68.7063655030801,"Silent"
110,2007-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,14,6,25825,70.7049965776865,"Silent"
111,2009-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,15,7,26556,72.7063655030801,"Silent"
112,2011-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,16,8,27286,74.7049965776865,"Silent"
113,2013-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,17,9,28017,76.7063655030801,"Silent"
114,2015-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,18,10,28747,78.7049965776865,"Silent"
115,2017-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,19,11,29478,80.7063655030801,"Silent"
116,2019-01-03,"Senate","KS",200,"ROBERTS, Charles Patrick (Pat)","R000307",1936-04-20,20,12,30208,82.7049965776865,"Silent"
97,1981-01-03,"House","SD",200,"ROBERTS, Clint Ronald","R000308",1935-01-30,1,1,16775,45.927446954141,"Silent"
87,1961-01-03,"House","TX",100,"ROBERTS, Herbert Ray","R000312",1913-03-28,1,1,17448,47.7700205338809,"Greatest"
88,1963-01-03,"House","TX",100,"ROBERTS, Herbert Ray","R000312",1913-03-28,2,2,18178,49.7686516084873,"Greatest"
89,1965-01-03,"House","TX",100,"ROBERTS, Herbert Ray","R000312",1913-03-28,3,3,18909,51.7700205338809,"Greatest"
90,1967-01-03,"House","TX",100,"ROBERTS, Herbert Ray","R000312",1913-03-28,4,4,19639,53.7686516084873,"Greatest"
91,1969-01-03,"House","TX",100,"ROBERTS, Herbert Ray","R000312",1913-03-28,5,5,20370,55.7700205338809,"Greatest"
92,1971-01-03,"House","TX",100,"ROBERTS, Herbert Ray","R000312",1913-03-28,6,6,21100,57.7686516084873,"Greatest"
93,1973-01-03,"House","TX",100,"ROBERTS, Herbert Ray","R000312",1913-03-28,7,7,21831,59.7700205338809,"Greatest"
94,1975-01-03,"House","TX",100,"ROBERTS, Herbert Ray","R000312",1913-03-28,8,8,22561,61.7686516084873,"Greatest"
95,1977-01-03,"House","TX",100,"ROBERTS, Herbert Ray","R000312",1913-03-28,9,9,23292,63.7700205338809,"Greatest"
96,1979-01-03,"House","TX",100,"ROBERTS, Herbert Ray","R000312",1913-03-28,10,10,24022,65.7686516084873,"Greatest"
82,1951-01-03,"House","AL",100,"ROBERTS, Kenneth Allison","R000314",1912-11-01,1,1,13942,38.1711156741958,"Greatest"
83,1953-01-03,"House","AL",100,"ROBERTS, Kenneth Allison","R000314",1912-11-01,2,2,14673,40.1724845995893,"Greatest"
84,1955-01-03,"House","AL",100,"ROBERTS, Kenneth Allison","R000314",1912-11-01,3,3,15403,42.1711156741958,"Greatest"
85,1957-01-03,"House","AL",100,"ROBERTS, Kenneth Allison","R000314",1912-11-01,4,4,16134,44.1724845995893,"Greatest"
86,1959-01-03,"House","AL",100,"ROBERTS, Kenneth Allison","R000314",1912-11-01,5,5,16864,46.1711156741958,"Greatest"
87,1961-01-03,"House","AL",100,"ROBERTS, Kenneth Allison","R000314",1912-11-01,6,6,17595,48.1724845995893,"Greatest"
88,1963-01-03,"House","AL",100,"ROBERTS, Kenneth Allison","R000314",1912-11-01,7,7,18325,50.1711156741958,"Greatest"
73,1933-03-04,"House","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,1,1,16717,45.7686516084873,"Lost"
74,1935-01-03,"House","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,2,2,17387,47.6030116358658,"Lost"
75,1937-01-03,"House","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,3,3,18118,49.6043805612594,"Lost"
76,1939-01-03,"House","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,4,4,18848,51.6030116358658,"Lost"
77,1941-01-03,"House","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,5,5,19579,53.6043805612594,"Lost"
78,1943-01-03,"House","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,6,6,20309,55.6030116358658,"Lost"
79,1945-01-03,"House","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,7,7,21040,57.6043805612594,"Lost"
80,1947-01-03,"Senate","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,8,1,21770,59.6030116358658,"Lost"
81,1949-01-03,"Senate","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,9,2,22501,61.6043805612594,"Lost"
82,1951-01-03,"Senate","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,10,3,23231,63.6030116358658,"Lost"
83,1953-01-03,"Senate","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,11,4,23962,65.6043805612594,"Lost"
84,1955-01-03,"Senate","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,12,5,24692,67.6030116358658,"Lost"
85,1957-01-03,"Senate","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,13,6,25423,69.6043805612594,"Lost"
86,1959-01-03,"Senate","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,14,7,26153,71.6030116358658,"Lost"
87,1961-01-03,"Senate","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,15,8,26884,73.6043805612594,"Lost"
88,1963-01-03,"Senate","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,16,9,27614,75.6030116358658,"Lost"
89,1965-01-03,"Senate","VA",100,"ROBERTSON, Absalom Willis","R000317",1887-05-27,17,10,28345,77.6043805612594,"Lost"
67,1921-03-04,"House","OK",200,"ROBERTSON, Alice Mary","R000318",1854-01-02,1,1,24532,67.1649555099247,"Progressive"
77,1941-01-03,"House","ND",200,"ROBERTSON, Charles Raymond","R000319",1889-09-05,1,1,18747,51.3264887063655,"Lost"
79,1945-01-03,"House","ND",200,"ROBERTSON, Charles Raymond","R000319",1889-09-05,2,2,20208,55.3264887063655,"Lost"
80,1947-01-03,"House","ND",200,"ROBERTSON, Charles Raymond","R000319",1889-09-05,3,3,20938,57.3251197809719,"Lost"
78,1943-01-03,"Senate","WY",200,"ROBERTSON, Edward Vivian","R000320",1881-05-27,1,1,22500,61.6016427104723,"Missionary"
79,1945-01-03,"Senate","WY",200,"ROBERTSON, Edward Vivian","R000320",1881-05-27,2,2,23231,63.6030116358658,"Missionary"
80,1947-01-03,"Senate","WY",200,"ROBERTSON, Edward Vivian","R000320",1881-05-27,3,3,23961,65.6016427104723,"Missionary"
81,1949-01-03,"House","VA",100,"ROBESON, Edward John, Jr.","R000329",1890-08-09,1,1,21331,58.4010951403149,"Lost"
82,1951-01-03,"House","VA",100,"ROBESON, Edward John, Jr.","R000329",1890-08-09,2,2,22061,60.3997262149213,"Lost"
83,1953-01-03,"House","VA",100,"ROBESON, Edward John, Jr.","R000329",1890-08-09,3,3,22792,62.4010951403149,"Lost"
84,1955-01-03,"House","VA",100,"ROBESON, Edward John, Jr.","R000329",1890-08-09,4,4,23522,64.3997262149213,"Lost"
85,1957-01-03,"House","VA",100,"ROBESON, Edward John, Jr.","R000329",1890-08-09,5,5,24253,66.4010951403149,"Lost"
69,1925-03-04,"Senate","IN",200,"ROBINSON, Arthur Raymond","R000332",1881-03-12,1,1,16062,43.9753593429158,"Missionary"
70,1927-03-04,"Senate","IN",200,"ROBINSON, Arthur Raymond","R000332",1881-03-12,2,2,16792,45.9739904175222,"Missionary"
71,1929-03-04,"Senate","IN",200,"ROBINSON, Arthur Raymond","R000332",1881-03-12,3,3,17523,47.9753593429158,"Missionary"
72,1931-03-04,"Senate","IN",200,"ROBINSON, Arthur Raymond","R000332",1881-03-12,4,4,18253,49.9739904175222,"Missionary"
73,1933-03-04,"Senate","IN",200,"ROBINSON, Arthur Raymond","R000332",1881-03-12,5,5,18984,51.9753593429158,"Missionary"
92,1971-01-03,"House","VA",200,"ROBINSON, James Kenneth","R000337",1916-05-14,1,1,19957,54.6392881587953,"Greatest"
93,1973-01-03,"House","VA",200,"ROBINSON, James Kenneth","R000337",1916-05-14,2,2,20688,56.6406570841889,"Greatest"
94,1975-01-03,"House","VA",200,"ROBINSON, James Kenneth","R000337",1916-05-14,3,3,21418,58.6392881587953,"Greatest"
95,1977-01-03,"House","VA",200,"ROBINSON, James Kenneth","R000337",1916-05-14,4,4,22149,60.6406570841889,"Greatest"
96,1979-01-03,"House","VA",200,"ROBINSON, James Kenneth","R000337",1916-05-14,5,5,22879,62.6392881587953,"Greatest"
97,1981-01-03,"House","VA",200,"ROBINSON, James Kenneth","R000337",1916-05-14,6,6,23610,64.6406570841889,"Greatest"
98,1983-01-03,"House","VA",200,"ROBINSON, James Kenneth","R000337",1916-05-14,7,7,24340,66.6392881587954,"Greatest"
73,1933-03-04,"House","UT",100,"ROBINSON, James William","R000341",1878-01-19,1,1,20132,55.1184120465435,"Missionary"
74,1935-01-03,"House","UT",100,"ROBINSON, James William","R000341",1878-01-19,2,2,20802,56.952772073922,"Missionary"
75,1937-01-03,"House","UT",100,"ROBINSON, James William","R000341",1878-01-19,3,3,21533,58.9541409993155,"Missionary"
76,1939-01-03,"House","UT",100,"ROBINSON, James William","R000341",1878-01-19,4,4,22263,60.952772073922,"Missionary"
77,1941-01-03,"House","UT",100,"ROBINSON, James William","R000341",1878-01-19,5,5,22994,62.9541409993155,"Missionary"
78,1943-01-03,"House","UT",100,"ROBINSON, James William","R000341",1878-01-19,6,6,23724,64.952772073922,"Missionary"
79,1945-01-03,"House","UT",100,"ROBINSON, James William","R000341",1878-01-19,7,7,24455,66.9541409993155,"Missionary"
66,1919-03-04,"Senate","AR",100,"ROBINSON, Joseph Taylor","R000347",1872-08-26,9,4,16990,46.5160848733744,"Missionary"
67,1921-03-04,"Senate","AR",100,"ROBINSON, Joseph Taylor","R000347",1872-08-26,10,5,17721,48.517453798768,"Missionary"
68,1923-03-04,"Senate","AR",100,"ROBINSON, Joseph Taylor","R000347",1872-08-26,11,6,18451,50.5160848733744,"Missionary"
69,1925-03-04,"Senate","AR",100,"ROBINSON, Joseph Taylor","R000347",1872-08-26,12,7,19182,52.517453798768,"Missionary"
70,1927-03-04,"Senate","AR",100,"ROBINSON, Joseph Taylor","R000347",1872-08-26,13,8,19912,54.5160848733744,"Missionary"
71,1929-03-04,"Senate","AR",100,"ROBINSON, Joseph Taylor","R000347",1872-08-26,14,9,20643,56.517453798768,"Missionary"
72,1931-03-04,"Senate","AR",100,"ROBINSON, Joseph Taylor","R000347",1872-08-26,15,10,21373,58.5160848733744,"Missionary"
73,1933-03-04,"Senate","AR",100,"ROBINSON, Joseph Taylor","R000347",1872-08-26,16,11,22104,60.517453798768,"Missionary"
74,1935-01-03,"Senate","AR",100,"ROBINSON, Joseph Taylor","R000347",1872-08-26,17,12,22774,62.3518138261465,"Missionary"
75,1937-01-03,"Senate","AR",100,"ROBINSON, Joseph Taylor","R000347",1872-08-26,18,13,23505,64.35318275154,"Missionary"
66,1919-03-04,"House","NC",100,"ROBINSON, Leonidas Dunlap","R000348",1867-04-22,2,2,18943,51.8631074606434,"Missionary"
68,1923-03-04,"House","IA",200,"ROBINSON, Thomas John Bright","R000352",1868-08-12,1,1,19926,54.5544147843943,"Missionary"
69,1925-03-04,"House","IA",200,"ROBINSON, Thomas John Bright","R000352",1868-08-12,2,2,20657,56.5557837097878,"Missionary"
70,1927-03-04,"House","IA",200,"ROBINSON, Thomas John Bright","R000352",1868-08-12,3,3,21387,58.5544147843943,"Missionary"
71,1929-03-04,"House","IA",200,"ROBINSON, Thomas John Bright","R000352",1868-08-12,4,4,22118,60.5557837097878,"Missionary"
72,1931-03-04,"House","IA",200,"ROBINSON, Thomas John Bright","R000352",1868-08-12,5,5,22848,62.5544147843943,"Missionary"
99,1985-01-03,"House","AR",100,"ROBINSON, Tommy Franklin","R000354",1942-03-07,1,1,15643,42.8281998631075,"Silent"
100,1987-01-03,"House","AR",100,"ROBINSON, Tommy Franklin","R000354",1942-03-07,2,2,16373,44.8268309377139,"Silent"
101,1989-01-03,"House","AR",200,"ROBINSON, Tommy Franklin","R000354",1942-03-07,3,3,17104,46.8281998631075,"Silent"
85,1957-01-03,"House","NY",200,"ROBISON, Howard Winfield","R000357",1915-10-30,1,1,15041,41.1800136892539,"Greatest"
86,1959-01-03,"House","NY",200,"ROBISON, Howard Winfield","R000357",1915-10-30,2,2,15771,43.1786447638604,"Greatest"
87,1961-01-03,"House","NY",200,"ROBISON, Howard Winfield","R000357",1915-10-30,3,3,16502,45.1800136892539,"Greatest"
88,1963-01-03,"House","NY",200,"ROBISON, Howard Winfield","R000357",1915-10-30,4,4,17232,47.1786447638604,"Greatest"
89,1965-01-03,"House","NY",200,"ROBISON, Howard Winfield","R000357",1915-10-30,5,5,17963,49.1800136892539,"Greatest"
90,1967-01-03,"House","NY",200,"ROBISON, Howard Winfield","R000357",1915-10-30,6,6,18693,51.1786447638604,"Greatest"
91,1969-01-03,"House","NY",200,"ROBISON, Howard Winfield","R000357",1915-10-30,7,7,19424,53.1800136892539,"Greatest"
92,1971-01-03,"House","NY",200,"ROBISON, Howard Winfield","R000357",1915-10-30,8,8,20154,55.1786447638604,"Greatest"
93,1973-01-03,"House","NY",200,"ROBISON, Howard Winfield","R000357",1915-10-30,9,9,20885,57.1800136892539,"Greatest"
66,1919-03-04,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,1,1,16861,46.1629021218344,"Missionary"
67,1921-03-04,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,2,2,17592,48.1642710472279,"Missionary"
68,1923-03-04,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,3,3,18322,50.1629021218344,"Missionary"
69,1925-03-04,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,4,4,19053,52.1642710472279,"Missionary"
70,1927-03-04,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,5,5,19783,54.1629021218344,"Missionary"
71,1929-03-04,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,6,6,20514,56.1642710472279,"Missionary"
74,1935-01-03,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,7,7,22645,61.9986310746064,"Missionary"
75,1937-01-03,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,8,8,23376,64,"Missionary"
76,1939-01-03,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,9,9,24106,65.9986310746064,"Missionary"
77,1941-01-03,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,10,10,24837,68,"Missionary"
78,1943-01-03,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,11,11,25567,69.9986310746064,"Missionary"
79,1945-01-03,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,12,12,26298,72,"Missionary"
80,1947-01-03,"House","KY",200,"ROBSION, John Marshall","R000358",1873-01-02,13,13,27028,73.9986310746064,"Missionary"
83,1953-01-03,"House","KY",200,"ROBSION, John Marshall, Jr.","R000359",1904-08-28,1,1,17660,48.3504449007529,"Greatest"
84,1955-01-03,"House","KY",200,"ROBSION, John Marshall, Jr.","R000359",1904-08-28,2,2,18390,50.3490759753593,"Greatest"
85,1957-01-03,"House","KY",200,"ROBSION, John Marshall, Jr.","R000359",1904-08-28,3,3,19121,52.3504449007529,"Greatest"
99,1985-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,1,1,17366,47.5455167693361,"Silent"
100,1987-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,2,2,18096,49.5441478439425,"Silent"
101,1989-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,3,3,18827,51.5455167693361,"Silent"
102,1991-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,4,4,19557,53.5441478439425,"Silent"
103,1993-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,5,5,20288,55.5455167693361,"Silent"
104,1995-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,6,6,21018,57.5441478439425,"Silent"
105,1997-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,7,7,21749,59.5455167693361,"Silent"
106,1999-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,8,8,22479,61.5441478439425,"Silent"
107,2001-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,9,9,23210,63.5455167693361,"Silent"
108,2003-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,10,10,23940,65.5441478439425,"Silent"
109,2005-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,11,11,24671,67.5455167693361,"Silent"
110,2007-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,12,12,25401,69.5441478439425,"Silent"
111,2009-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,13,13,26132,71.5455167693361,"Silent"
112,2011-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,14,14,26862,73.5441478439425,"Silent"
113,2013-01-03,"Senate","WV",100,"ROCKEFELLER, John Davison IV (Jay)","R000361",1937-06-18,15,15,27593,75.5455167693361,"Silent"
75,1937-01-03,"House","NY",200,"ROCKEFELLER, Lewis Kirby","R000362",1875-11-25,1,1,22319,61.1060917180014,"Missionary"
76,1939-01-03,"House","NY",200,"ROCKEFELLER, Lewis Kirby","R000362",1875-11-25,2,2,23049,63.1047227926078,"Missionary"
77,1941-01-03,"House","NY",200,"ROCKEFELLER, Lewis Kirby","R000362",1875-11-25,3,3,23780,65.1060917180014,"Missionary"
77,1941-01-03,"House","CO",200,"ROCKWELL, Robert Fay","R000369",1886-02-11,1,1,20049,54.8911704312115,"Lost"
78,1943-01-03,"House","CO",200,"ROCKWELL, Robert Fay","R000369",1886-02-11,2,2,20779,56.8898015058179,"Lost"
79,1945-01-03,"House","CO",200,"ROCKWELL, Robert Fay","R000369",1886-02-11,3,3,21510,58.8911704312115,"Lost"
80,1947-01-03,"House","CO",200,"ROCKWELL, Robert Fay","R000369",1886-02-11,4,4,22240,60.8898015058179,"Lost"
66,1919-03-04,"House","IL",200,"RODENBERG, William August","R000371",1865-10-30,9,9,19482,53.3388090349076,"Missionary"
67,1921-03-04,"House","IL",200,"RODENBERG, William August","R000371",1865-10-30,10,10,20213,55.3401779603012,"Missionary"
76,1939-01-03,"House","PA",200,"RODGERS, Robert Lewis","R000373",1875-06-02,1,1,23225,63.586584531143,"Missionary"
77,1941-01-03,"House","PA",200,"RODGERS, Robert Lewis","R000373",1875-06-02,2,2,23956,65.5879534565366,"Missionary"
