candidate,date,pct_trend_adjusted,state,cycle,party,pct_estimate,hi,lo
Trump,2024-03-14,,North Carolina,2024,REP,46.20305,48.5674675,43.88751250000001
Kennedy,2024-03-14,,North Carolina,2024,IND,7.56211,10.40344,4.5918237500000005
Biden,2024-03-14,,North Carolina,2024,DEM,38.281,40.96169249999999,35.775085000000004
Trump,2024-03-13,,North Carolina,2024,REP,45.7983,48.10772,43.3516675
Kennedy,2024-03-13,,North Carolina,2024,IND,8.144865,10.90721,5.138758
Biden,2024-03-13,,North Carolina,2024,DEM,38.308099999999996,41.073925,35.692915
Trump,2024-03-12,,North Carolina,2024,REP,45.63535,48.01772499999999,43.13683
Kennedy,2024-03-12,,North Carolina,2024,IND,8.268855,11.322687499999999,5.18676525
Biden,2024-03-12,,North Carolina,2024,DEM,38.2397,40.87871,35.703402499999996
Trump,2024-03-11,,North Carolina,2024,REP,45.962950000000006,48.826004999999995,43.1338875
Kennedy,2024-03-11,,North Carolina,2024,IND,8.2363,11.228984999999998,4.98453575
Biden,2024-03-11,,North Carolina,2024,DEM,37.4172,40.3314075,34.519124999999995
Trump,2024-03-10,,North Carolina,2024,REP,45.938100000000006,48.7833075,43.313267499999995
Kennedy,2024-03-10,,North Carolina,2024,IND,7.931604999999999,11.100794999999996,4.737202999999999
Biden,2024-03-10,,North Carolina,2024,DEM,37.296850000000006,40.09237,34.49812
Trump,2024-03-09,,North Carolina,2024,REP,46.08595,48.650135,43.488662500000004
Kennedy,2024-03-09,,North Carolina,2024,IND,8.019145,11.159362499999999,4.83739175
Biden,2024-03-09,,North Carolina,2024,DEM,37.32055,39.99826749999999,34.5848225
Trump,2024-03-08,,North Carolina,2024,REP,46.0683,48.876259999999995,43.460229999999996
Kennedy,2024-03-08,,North Carolina,2024,IND,8.066395,11.086017499999997,4.858867750000001
Biden,2024-03-08,,North Carolina,2024,DEM,37.4174,40.343864999999994,34.629780000000004
Trump,2024-03-07,,North Carolina,2024,REP,45.9824,48.516639999999995,43.49453
Kennedy,2024-03-07,,North Carolina,2024,IND,8.057675,10.946917499999998,5.05855975
Biden,2024-03-07,,North Carolina,2024,DEM,37.4239,40.22784000000001,34.765950000000004
Trump,2024-03-06,,North Carolina,2024,REP,45.2929,48.086322499999994,42.4870175
Kennedy,2024-03-06,,North Carolina,2024,IND,8.54753,11.513244999999992,5.584419250000001
Biden,2024-03-06,,North Carolina,2024,DEM,37.33075,40.2460025,34.4215675
Trump,2024-03-05,,North Carolina,2024,REP,45.32205,48.0734175,42.525837499999994
Kennedy,2024-03-05,,North Carolina,2024,IND,8.43844,11.324079999999997,5.337424500000001
Biden,2024-03-05,,North Carolina,2024,DEM,37.55385,40.395145,34.690087500000004
Trump,2024-03-04,,North Carolina,2024,REP,45.28045,48.15983,42.604075
Kennedy,2024-03-04,,North Carolina,2024,IND,8.709525,11.648269999999998,5.89141125
Biden,2024-03-04,,North Carolina,2024,DEM,37.4638,40.347085,34.8892925
Trump,2024-03-03,,North Carolina,2024,REP,45.23965,47.8410825,42.61928
Kennedy,2024-03-03,,North Carolina,2024,IND,9.005595,11.988922499999996,6.073296249999999
Biden,2024-03-03,,North Carolina,2024,DEM,37.29875,40.098805,34.571515
Trump,2024-03-02,,North Carolina,2024,REP,44.910250000000005,47.48715,42.27231
Kennedy,2024-03-02,,North Carolina,2024,IND,9.016095,11.935414999999999,6.27385375
Biden,2024-03-02,,North Carolina,2024,DEM,37.0336,39.897439999999996,34.49438500000001
Trump,2024-03-01,,North Carolina,2024,REP,44.76625,47.38805,42.1924025
Kennedy,2024-03-01,,North Carolina,2024,IND,9.070935,11.87585,6.380445
Biden,2024-03-01,,North Carolina,2024,DEM,37.222449999999995,40.077685,34.5121075
Trump,2024-06-06,,Ohio,2024,REP,46.1229,49.15530749999999,43.168805000000006
Kennedy,2024-06-06,,Ohio,2024,IND,7.05596,10.416282499999998,3.629582
Biden,2024-06-06,,Ohio,2024,DEM,36.79735,40.0867225,33.542147500000006
Trump,2024-06-05,,Ohio,2024,REP,46.086600000000004,49.259725,42.953447499999996
Kennedy,2024-06-05,,Ohio,2024,IND,7.2362850000000005,10.451979999999995,3.85651975
Biden,2024-06-05,,Ohio,2024,DEM,36.674800000000005,40.07178,33.438905
Trump,2024-04-23,,Ohio,2024,REP,45.3357,48.418475,42.20166
Kennedy,2024-04-23,,Ohio,2024,IND,9.98301,13.33917,6.791661
Biden,2024-04-23,,Ohio,2024,DEM,35.700649999999996,38.980997499999994,32.1215625
Trump,2024-04-22,,Ohio,2024,REP,45.28305,48.52356,42.3700925
Kennedy,2024-04-22,,Ohio,2024,IND,10.019950000000001,13.3761,6.8715055
Biden,2024-04-22,,Ohio,2024,DEM,35.638999999999996,38.817562499999994,32.613825
Trump,2024-04-21,,Ohio,2024,REP,45.825050000000005,48.7930825,43.050655
Kennedy,2024-04-21,,Ohio,2024,IND,9.785810000000001,13.144804999999996,6.66986575
Biden,2024-04-21,,Ohio,2024,DEM,35.256299999999996,38.7071,32.0749775
Trump,2024-04-20,,Ohio,2024,REP,45.93495,48.730115,42.866222500000006
Kennedy,2024-04-20,,Ohio,2024,IND,9.49836,12.883782499999999,6.35226525
Biden,2024-04-20,,Ohio,2024,DEM,35.5961,39.1233475,32.18862
Trump,2024-04-19,,Ohio,2024,REP,45.9873,49.026264999999995,43.183302499999996
Kennedy,2024-04-19,,Ohio,2024,IND,9.53789,12.6195425,6.439044
Biden,2024-04-19,,Ohio,2024,DEM,35.7021,39.080797499999996,32.422425
Trump,2024-04-18,,Ohio,2024,REP,46.01075,48.89332999999999,43.1016575
Kennedy,2024-04-18,,Ohio,2024,IND,9.572795,12.50936,6.5229085
Biden,2024-04-18,,Ohio,2024,DEM,35.76155,39.118925,32.60244
Trump,2024-04-17,,Ohio,2024,REP,45.8667,48.67478499999999,43.049029999999995
Kennedy,2024-04-17,,Ohio,2024,IND,9.899415000000001,13.21462,6.66346925
Biden,2024-04-17,,Ohio,2024,DEM,35.65155,38.828497500000005,32.3481
Trump,2024-04-16,,Ohio,2024,REP,45.7976,48.6372175,42.769302499999995
Kennedy,2024-04-16,,Ohio,2024,IND,9.886344999999999,13.1386225,6.6504185
Biden,2024-04-16,,Ohio,2024,DEM,35.81115,39.30372,32.4151625
Trump,2024-04-15,,Ohio,2024,REP,46.06455,48.882912499999996,43.221489999999996
Kennedy,2024-04-15,,Ohio,2024,IND,9.589125,12.736734999999998,6.4048454999999995
Biden,2024-04-15,,Ohio,2024,DEM,35.938649999999996,39.29939,32.8492225
Trump,2024-04-14,,Ohio,2024,REP,46.167550000000006,48.9568825,43.315535000000004
Kennedy,2024-04-14,,Ohio,2024,IND,9.383955,12.502124999999996,6.40147475
Biden,2024-04-14,,Ohio,2024,DEM,35.88755,39.327059999999996,32.8705725
Trump,2024-04-13,,Ohio,2024,REP,46.201499999999996,49.0602125,43.338595
Kennedy,2024-04-13,,Ohio,2024,IND,9.87807,12.871345,6.672051
Biden,2024-04-13,,Ohio,2024,DEM,35.812200000000004,38.986587500000006,32.79606
Trump,2024-04-12,,Ohio,2024,REP,46.25235,48.986172499999995,43.5131275
Kennedy,2024-04-12,,Ohio,2024,IND,10.2351,13.435082499999996,7.327755499999999
Biden,2024-04-12,,Ohio,2024,DEM,35.74625,38.703244999999995,32.474624999999996
Trump,2024-04-11,,Ohio,2024,REP,46.257450000000006,48.95632749999999,43.4135475
Kennedy,2024-04-11,,Ohio,2024,IND,10.07845,13.00019,7.18068825
Biden,2024-04-11,,Ohio,2024,DEM,35.81725,38.986772499999994,32.6632625
Trump,2024-04-10,,Ohio,2024,REP,46.27445,49.03387999999999,43.508355
Kennedy,2024-04-10,,Ohio,2024,IND,10.1615,13.313007499999998,7.05093925
Biden,2024-04-10,,Ohio,2024,DEM,36.27975,39.433542499999994,33.254650000000005
Trump,2024-04-09,,Ohio,2024,REP,46.37525,48.9902475,43.696295
Kennedy,2024-04-09,,Ohio,2024,IND,10.1679,13.414862499999998,6.92929325
Biden,2024-04-09,,Ohio,2024,DEM,36.3356,39.5021675,33.248525
Trump,2024-04-08,,Ohio,2024,REP,46.39565,49.065675,43.814840000000004
Kennedy,2024-04-08,,Ohio,2024,IND,10.248550000000002,13.253934999999998,7.27850375
Biden,2024-04-08,,Ohio,2024,DEM,36.17485,39.108947500000006,33.20942
Trump,2024-04-07,,Ohio,2024,REP,46.4462,49.413357500000004,43.66964
Kennedy,2024-04-07,,Ohio,2024,IND,10.00775,13.097924999999995,6.71053775
Biden,2024-04-07,,Ohio,2024,DEM,36.2872,39.359745,33.280975
Trump,2024-04-06,,Ohio,2024,REP,46.51755,49.128897499999994,43.700655000000005
Kennedy,2024-04-06,,Ohio,2024,IND,10.035499999999999,13.327605,6.9804545
Biden,2024-04-06,,Ohio,2024,DEM,36.21315,39.35155499999999,33.27964250000001
Trump,2024-04-05,,Ohio,2024,REP,46.54985,49.173424999999995,43.9550925
Kennedy,2024-04-05,,Ohio,2024,IND,9.857425,12.949134999999991,6.838951
Biden,2024-04-05,,Ohio,2024,DEM,36.447649999999996,39.5511275,33.213097499999996
Trump,2024-04-04,,Ohio,2024,REP,46.59095,49.14713,43.945287500000006
Kennedy,2024-04-04,,Ohio,2024,IND,9.792685,12.8263375,6.9541975
Biden,2024-04-04,,Ohio,2024,DEM,36.47215,39.66131,33.42729
Trump,2024-04-03,,Ohio,2024,REP,46.63865,49.193455,44.139162500000005
Kennedy,2024-04-03,,Ohio,2024,IND,9.43173,12.449127499999998,6.3624435
Biden,2024-04-03,,Ohio,2024,DEM,36.28195,39.15384499999999,33.237947500000004
Trump,2024-04-02,,Ohio,2024,REP,46.61195,49.34953,43.936645
Kennedy,2024-04-02,,Ohio,2024,IND,9.85103,12.666114999999996,6.86271225
Biden,2024-04-02,,Ohio,2024,DEM,35.7548,38.9408125,32.850775000000006
Trump,2024-04-01,,Ohio,2024,REP,47.150800000000004,49.924967499999994,44.5919625
Kennedy,2024-04-01,,Ohio,2024,IND,9.82516,12.752095,6.86853675
Biden,2024-04-01,,Ohio,2024,DEM,35.711,38.8409275,32.6955375
Trump,2024-03-31,,Ohio,2024,REP,47.1755,49.767844999999994,44.60609
Kennedy,2024-03-31,,Ohio,2024,IND,9.897105,12.608865,6.9818335000000005
Biden,2024-03-31,,Ohio,2024,DEM,35.63315,38.47483,32.6373875
Trump,2024-03-30,,Ohio,2024,REP,47.24165,49.624215,44.855095
Kennedy,2024-03-30,,Ohio,2024,IND,9.860815,12.745839999999998,6.9561255
Biden,2024-03-30,,Ohio,2024,DEM,35.7215,38.566874999999996,32.67646250000001
Trump,2024-03-29,,Ohio,2024,REP,47.25255,49.6272775,44.86244250000001
Kennedy,2024-03-29,,Ohio,2024,IND,9.886,12.56904,7.121974
Biden,2024-03-29,,Ohio,2024,DEM,35.619550000000004,38.6145125,32.6562925
Trump,2024-03-28,,Ohio,2024,REP,47.04835,49.4769975,44.745265
Kennedy,2024-03-28,,Ohio,2024,IND,9.957055,12.914470000000001,6.811675500000001
Biden,2024-03-28,,Ohio,2024,DEM,35.7195,38.679050000000004,32.77422
Trump,2024-03-27,,Ohio,2024,REP,47.12505,49.44724,44.71062
Kennedy,2024-03-27,,Ohio,2024,IND,10.030999999999999,12.908882499999999,7.147717749999999
Biden,2024-03-27,,Ohio,2024,DEM,35.7259,38.569624999999995,32.937945
Trump,2024-03-26,,Ohio,2024,REP,46.80435,49.3384375,44.298857500000004
Kennedy,2024-03-26,,Ohio,2024,IND,10.185300000000002,13.256514999999998,7.063125
Biden,2024-03-26,,Ohio,2024,DEM,35.97415,38.7261675,33.09842499999999
Trump,2024-03-25,,Ohio,2024,REP,46.74865,49.191185,44.356272499999996
Kennedy,2024-03-25,,Ohio,2024,IND,10.0225,12.860132499999999,7.200395250000001
Biden,2024-03-25,,Ohio,2024,DEM,36.41585,39.3110825,33.450314999999996
Trump,2024-03-24,,Ohio,2024,REP,46.8696,49.45827,44.4061925
Kennedy,2024-03-24,,Ohio,2024,IND,9.914365,12.759299999999998,7.185834
Biden,2024-03-24,,Ohio,2024,DEM,36.14,39.231075,33.363465000000005
Trump,2024-03-23,,Ohio,2024,REP,46.84395000000001,49.26638249999999,44.277965
Kennedy,2024-03-23,,Ohio,2024,IND,10.109300000000001,12.864007499999998,7.30619975
Biden,2024-03-23,,Ohio,2024,DEM,36.0357,38.7309075,33.285379999999996
Trump,2024-03-22,,Ohio,2024,REP,46.85765,49.2291575,44.36356249999999
Kennedy,2024-03-22,,Ohio,2024,IND,10.0685,12.9008,7.25586825
Biden,2024-03-22,,Ohio,2024,DEM,36.0085,38.897617499999996,33.201762499999994
Trump,2024-03-21,,Ohio,2024,REP,46.82835,49.223625,44.248580000000004
Kennedy,2024-03-21,,Ohio,2024,IND,9.931000000000001,12.78036,7.1304152499999995
Biden,2024-03-21,,Ohio,2024,DEM,36.15925,38.842275,33.367602500000004
Trump,2024-03-20,,Ohio,2024,REP,46.77845,49.1079575,44.3418825
Kennedy,2024-03-20,,Ohio,2024,IND,9.92945,12.598634999999998,7.1220792500000005
Biden,2024-03-20,,Ohio,2024,DEM,36.0524,38.67904,33.509455
Trump,2024-03-19,,Ohio,2024,REP,46.714349999999996,49.027055000000004,44.3335875
Kennedy,2024-03-19,,Ohio,2024,IND,10.16635,12.959952499999998,7.3972385
Biden,2024-03-19,,Ohio,2024,DEM,35.9654,38.56712,33.23506
Trump,2024-03-18,,Ohio,2024,REP,46.73555,49.00756749999999,44.364414999999994
Kennedy,2024-03-18,,Ohio,2024,IND,10.01875,12.674662499999998,7.212430250000001
Biden,2024-03-18,,Ohio,2024,DEM,35.83785,38.537855,33.212685
Trump,2024-03-17,,Ohio,2024,REP,46.820350000000005,49.1180625,44.529287499999995
Kennedy,2024-03-17,,Ohio,2024,IND,9.975625,12.799707499999998,7.33291825
Biden,2024-03-17,,Ohio,2024,DEM,35.92785000000001,38.5778125,33.3207775
Trump,2024-03-16,,Ohio,2024,REP,46.78665,48.8599425,44.449980000000004
Kennedy,2024-03-16,,Ohio,2024,IND,9.782745,12.391399999999999,7.03891675
Biden,2024-03-16,,Ohio,2024,DEM,35.72775,38.2836725,33.0926925
Trump,2024-07-21,,Pennsylvania,2024,REP,45.4678,47.257245,43.669959999999996
Kennedy,2024-07-21,,Pennsylvania,2024,IND,7.3382000000000005,9.36336175,5.2760515
Biden,2024-07-21,,Pennsylvania,2024,DEM,41.07795,42.9460725,39.165659999999995
Trump,2024-07-20,,Pennsylvania,2024,REP,45.5111,47.3584025,43.729155000000006
Kennedy,2024-07-20,,Pennsylvania,2024,IND,7.39168,9.547872749999991,5.193973
Biden,2024-07-20,,Pennsylvania,2024,DEM,41.116,43.0064725,39.21888
Trump,2024-07-19,,Pennsylvania,2024,REP,45.34555,47.02822,43.59202499999999
Kennedy,2024-07-19,,Pennsylvania,2024,IND,7.48335,9.480847249999998,5.384461
Biden,2024-07-19,,Pennsylvania,2024,DEM,41.0443,42.84038,39.268995
Trump,2024-07-18,,Pennsylvania,2024,REP,45.287949999999995,47.167537499999995,43.6657025
Kennedy,2024-07-18,,Pennsylvania,2024,IND,7.63816,9.669021249999998,5.485569249999999
Biden,2024-07-18,,Pennsylvania,2024,DEM,40.893150000000006,42.6903775,39.05187
Trump,2024-07-17,,Pennsylvania,2024,REP,44.09455,46.078955,42.0143925
Kennedy,2024-07-17,,Pennsylvania,2024,IND,8.303985,10.8277425,5.95089075
Biden,2024-07-17,,Pennsylvania,2024,DEM,41.44315,43.61541,39.2682975
Trump,2024-07-16,,Pennsylvania,2024,REP,44.0516,46.11536,42.0766775
Kennedy,2024-07-16,,Pennsylvania,2024,IND,8.11986,10.428015,5.6805085
Biden,2024-07-16,,Pennsylvania,2024,DEM,41.4722,43.775025,39.2687725
Trump,2024-07-15,,Pennsylvania,2024,REP,44.176100000000005,46.2292675,42.2255075
Kennedy,2024-07-15,,Pennsylvania,2024,IND,8.057555,10.318747499999999,5.791381
Biden,2024-07-15,,Pennsylvania,2024,DEM,41.342,43.5342775,39.192207499999995
Trump,2024-07-14,,Pennsylvania,2024,REP,44.1816,46.42153749999999,42.014559999999996
Kennedy,2024-07-14,,Pennsylvania,2024,IND,8.22297,10.5472475,5.806157000000001
Biden,2024-07-14,,Pennsylvania,2024,DEM,41.1413,43.555967499999994,38.676445
Trump,2024-07-13,,Pennsylvania,2024,REP,44.1207,46.389095,41.81694
Kennedy,2024-07-13,,Pennsylvania,2024,IND,8.267875,10.542279999999998,5.916137249999999
Biden,2024-07-13,,Pennsylvania,2024,DEM,41.0897,43.6774425,38.676269999999995
Trump,2024-07-12,,Pennsylvania,2024,REP,44.16655,46.314315,42.0137175
Kennedy,2024-07-12,,Pennsylvania,2024,IND,8.252749999999999,10.563917499999999,5.8856632499999995
Biden,2024-07-12,,Pennsylvania,2024,DEM,41.26205,43.521595,38.8866775
Trump,2024-07-11,,Pennsylvania,2024,REP,44.2519,46.401275000000005,42.258829999999996
Kennedy,2024-07-11,,Pennsylvania,2024,IND,8.375245,10.651069999999997,6.12447725
Biden,2024-07-11,,Pennsylvania,2024,DEM,40.96775,43.15225749999999,38.688965
Trump,2024-07-10,,Pennsylvania,2024,REP,44.1148,46.3419525,42.115085
Kennedy,2024-07-10,,Pennsylvania,2024,IND,8.34708,10.599944999999998,6.1026247499999995
Biden,2024-07-10,,Pennsylvania,2024,DEM,40.9041,42.998335,38.70241
Trump,2024-07-09,,Pennsylvania,2024,REP,44.0406,46.000002499999994,42.075705
Kennedy,2024-07-09,,Pennsylvania,2024,IND,8.553995,10.994924999999999,6.1859625000000005
Biden,2024-07-09,,Pennsylvania,2024,DEM,40.72765,42.799745,38.66543
Trump,2024-07-08,,Pennsylvania,2024,REP,43.9779,45.9895575,41.93138749999999
Kennedy,2024-07-08,,Pennsylvania,2024,IND,8.904335,11.291574999999998,6.44449
Biden,2024-07-08,,Pennsylvania,2024,DEM,40.5464,42.6412425,38.440129999999996
Trump,2024-07-07,,Pennsylvania,2024,REP,44.1049,46.391005,41.845505
Kennedy,2024-07-07,,Pennsylvania,2024,IND,8.638300000000001,11.10586,6.2159562500000005
Biden,2024-07-07,,Pennsylvania,2024,DEM,40.88105,43.2033925,38.509702499999996
Trump,2024-07-06,,Pennsylvania,2024,REP,44.06385,46.40743,41.792115
Kennedy,2024-07-06,,Pennsylvania,2024,IND,8.745895,10.99541,6.33647275
Biden,2024-07-06,,Pennsylvania,2024,DEM,40.856300000000005,43.011645,38.43691
Trump,2024-07-05,,Pennsylvania,2024,REP,43.431799999999996,45.737045,41.10863
Kennedy,2024-07-05,,Pennsylvania,2024,IND,8.841875,11.0071025,6.56122425
Biden,2024-07-05,,Pennsylvania,2024,DEM,40.98785,43.403890000000004,38.535529999999994
Trump,2024-07-04,,Pennsylvania,2024,REP,43.4031,45.6591475,41.24795
Kennedy,2024-07-04,,Pennsylvania,2024,IND,8.91526,11.197787499999999,6.807207249999999
Biden,2024-07-04,,Pennsylvania,2024,DEM,40.9172,43.2410275,38.462685
Trump,2024-07-03,,Pennsylvania,2024,REP,43.39325,45.563912499999994,41.17673
Kennedy,2024-07-03,,Pennsylvania,2024,IND,8.785405,11.069485,6.5242907500000005
Biden,2024-07-03,,Pennsylvania,2024,DEM,41.005849999999995,43.233017499999995,38.614755
Trump,2024-07-02,,Pennsylvania,2024,REP,43.20485,45.3541,41.104575
Kennedy,2024-07-02,,Pennsylvania,2024,IND,8.316175000000001,10.414397500000002,6.193218000000001
Biden,2024-07-02,,Pennsylvania,2024,DEM,41.295,43.592045,39.1699475
Trump,2024-07-01,,Pennsylvania,2024,REP,43.5794,46.281062500000004,41.2301925
Kennedy,2024-07-01,,Pennsylvania,2024,IND,7.60502,10.017587499999994,5.12379675
Biden,2024-07-01,,Pennsylvania,2024,DEM,41.6085,44.31414499999999,39.11691749999999
Trump,2024-06-30,,Pennsylvania,2024,REP,43.46975,46.0693825,41.096847499999996
Kennedy,2024-06-30,,Pennsylvania,2024,IND,7.607415,10.03515,5.25225125
Biden,2024-06-30,,Pennsylvania,2024,DEM,41.5884,44.06576,39.0389375
Trump,2024-06-29,,Pennsylvania,2024,REP,43.361050000000006,45.7921975,40.9282725
Kennedy,2024-06-29,,Pennsylvania,2024,IND,7.591795,9.829773499999998,5.2774772500000005
Biden,2024-06-29,,Pennsylvania,2024,DEM,41.55605,44.197337499999996,39.285315
Trump,2024-06-28,,Pennsylvania,2024,REP,43.185,45.6553375,40.7864675
Kennedy,2024-06-28,,Pennsylvania,2024,IND,7.48526,9.697472749999998,4.880996
Biden,2024-06-28,,Pennsylvania,2024,DEM,41.82485,44.3914775,39.270857500000005
Trump,2024-06-27,,Pennsylvania,2024,REP,42.89075,45.2456875,40.493295
Kennedy,2024-06-27,,Pennsylvania,2024,IND,7.4830000000000005,9.83978625,5.29009925
Biden,2024-06-27,,Pennsylvania,2024,DEM,42.0951,44.582294999999995,39.56423
Trump,2024-06-26,,Pennsylvania,2024,REP,42.90605,45.1888625,40.5272025
Kennedy,2024-06-26,,Pennsylvania,2024,IND,7.612105,9.88951925,5.3011384999999995
Biden,2024-06-26,,Pennsylvania,2024,DEM,42.12115,44.698077500000004,39.711945
Trump,2024-06-25,,Pennsylvania,2024,REP,42.59695,45.02197999999999,40.3552175
Kennedy,2024-06-25,,Pennsylvania,2024,IND,7.770835,10.115947499999999,5.392157749999999
Biden,2024-06-25,,Pennsylvania,2024,DEM,42.060249999999996,44.50174749999999,39.627390000000005
Trump,2024-06-24,,Pennsylvania,2024,REP,42.649950000000004,44.867115,40.46671249999999
Kennedy,2024-06-24,,Pennsylvania,2024,IND,7.897465,10.14371,5.55251675
Biden,2024-06-24,,Pennsylvania,2024,DEM,41.9863,44.435145,39.8002975
Trump,2024-06-23,,Pennsylvania,2024,REP,42.51245,44.7172975,40.07776
Kennedy,2024-06-23,,Pennsylvania,2024,IND,7.9156200000000005,10.212909999999999,5.689172500000001
Biden,2024-06-23,,Pennsylvania,2024,DEM,42.12475,44.6691925,39.587015
Trump,2024-06-22,,Pennsylvania,2024,REP,42.373999999999995,44.7231075,40.129152500000004
Kennedy,2024-06-22,,Pennsylvania,2024,IND,8.01916,10.173715,5.81257375
Biden,2024-06-22,,Pennsylvania,2024,DEM,42.0835,44.3169675,39.7482825
Trump,2024-06-21,,Pennsylvania,2024,REP,42.386399999999995,44.550329999999995,40.171745
Kennedy,2024-06-21,,Pennsylvania,2024,IND,7.924615,10.0944925,5.7744867499999994
