congress,chamber,bioguide,firstname,lastname,birthday,state,party,incumbent,termstart,age
106,senate,M000303,John,McCain,1936-08-29,AZ,R,Yes,1999-01-06,62.4
106,senate,G000352,Bob,Graham,1936-11-09,FL,D,Yes,1999-01-06,62.2
106,senate,R000361,John,Rockefeller IV,1937-06-18,WV,D,Yes,1999-01-06,61.6
106,senate,B000993,Richard,Bryan,1937-07-16,NV,D,Yes,1999-01-06,61.5
106,senate,C000567,Thad,Cochran,1937-12-07,MS,R,Yes,1999-01-06,61.1
106,senate,B000611,Christopher,Bond,1939-03-06,MO,R,Yes,1999-01-06,59.8
106,senate,R000295,Charles,Robb,1939-06-26,VA,D,Yes,1999-01-06,59.5
106,senate,H000206,Tom,Harkin,1939-11-19,IA,D,Yes,1999-01-06,59.1
106,senate,R000146,Harry,Reid,1939-12-02,NV,D,Yes,1999-01-06,59.1
106,senate,L000174,Patrick,Leahy,1940-03-31,VT,D,Yes,1999-01-06,58.8
106,senate,M000019,Connie,Mack,1940-10-29,FL,R,Yes,1999-01-06,58.2
106,senate,B000711,Barbara,Boxer,1940-11-11,CA,D,Yes,1999-01-06,58.2
106,senate,S000606,Bob,Smith,1941-03-30,NH,R,Yes,1999-01-06,57.8
106,senate,L000447,Trent,Lott,1941-10-09,MS,R,Yes,1999-01-06,57.2
106,senate,B000243,Max,Baucus,1941-12-11,MT,D,Yes,1999-01-06,57.1
106,senate,M000355,Mitch,McConnell,1942-02-20,KY,R,Yes,1999-01-06,56.9
106,senate,L000304,Joseph,Lieberman,1942-02-24,CT,D,Yes,1999-01-06,56.9
106,senate,K000352,Jon,Kyl,1942-04-25,AZ,R,Yes,1999-01-06,56.7
106,senate,A000356,John,Ashcroft,1942-05-09,MO,R,Yes,1999-01-06,56.7
106,senate,D000432,Byron,Dorgan,1942-05-14,ND,D,Yes,1999-01-06,56.6
106,senate,G000365,Phil,Gramm,1942-07-08,TX,R,Yes,1999-01-06,56.5
106,senate,T000457,Fred,Thompson,1942-08-19,TN,R,Yes,1999-01-06,56.4
106,senate,C001034,Max,Cleland,1942-08-24,GA,D,Yes,1999-01-06,56.4
106,senate,B000444,Joseph,Biden Jr.,1942-11-20,DE,D,Yes,1999-01-06,56.1
106,senate,H001016,Kay,Hutchison,1943-07-22,TX,R,Yes,1999-01-06,55.5
106,senate,K000146,J. Robert,Kerrey,1943-08-27,NE,D,Yes,1999-01-06,55.4
106,senate,B000468,Jeff,Bingaman,1943-10-03,NM,D,Yes,1999-01-06,55.3
106,senate,A000109,Wayne,Allard,1943-12-02,CO,R,Yes,1999-01-06,55.1
106,senate,K000148,John,Kerry,1943-12-11,MA,D,Yes,1999-01-06,55.1
106,senate,E000285,Michael,Enzi,1944-02-01,WY,R,Yes,1999-01-06,54.9
106,senate,B000780,John,Breaux,1944-03-01,LA,D,Yes,1999-01-06,54.9
106,senate,D000388,Christopher,Dodd,1944-05-27,CT,D,Yes,1999-01-06,54.6
106,senate,W000288,Paul,Wellstone,1944-07-21,MN,D,Yes,1999-01-06,54.5
106,senate,D000563,Richard,Durbin,1944-11-21,IL,D,Yes,1999-01-06,54.1
106,senate,C000858,Larry,Craig,1945-07-20,ID,R,Yes,1999-01-06,53.5
106,senate,H001028,Chuck,Hagel,1946-10-04,NE,R,Yes,1999-01-06,52.3
106,senate,S001141,Jeff,Sessions,1946-12-24,AL,R,Yes,1999-01-06,52.0
106,senate,J000177,Tim,Johnson,1946-12-28,SD,D,Yes,1999-01-06,52.0
106,senate,D000294,Michael,DeWine,1947-01-05,OH,R,Yes,1999-01-06,52.0
106,senate,G000445,Judd,Gregg,1947-02-14,NH,R,Yes,1999-01-06,51.9
106,senate,S000663,Olympia,Snowe,1947-02-21,ME,R,Yes,1999-01-06,51.9
106,senate,D000064,Thomas,Daschle,1947-12-09,SD,D,Yes,1999-01-06,51.1
106,senate,G000367,Rod,Grams,1948-02-04,MN,R,Yes,1999-01-06,50.9
106,senate,C000705,Kent,Conrad,1948-03-12,ND,D,Yes,1999-01-06,50.8
106,senate,N000102,Don,Nickles,1948-12-06,OK,R,Yes,1999-01-06,50.1
106,senate,W000779,Ron,Wyden,1949-05-03,OR,D,Yes,1999-01-06,49.7
106,senate,H001015,Tim,Hutchinson,1949-08-11,AR,R,Yes,1999-01-06,49.4
106,senate,R000122,Jack,Reed,1949-11-12,RI,D,Yes,1999-01-06,49.1
106,senate,M001111,Patty,Murray,1950-10-11,WA,D,Yes,1999-01-06,48.2
106,senate,S000148,Charles,Schumer,1950-11-23,NY,D,Yes,1999-01-06,48.1
106,senate,C000880,Michael,Crapo,1951-05-20,ID,R,Yes,1999-01-06,47.6
106,senate,T000317,Robert,Torricelli,1951-08-27,NJ,D,Yes,1999-01-06,47.4
106,senate,F000439,William,Frist,1952-02-22,TN,R,Yes,1999-01-06,46.9
106,senate,S001142,Gordon,Smith,1952-05-25,OR,R,Yes,1999-01-06,46.6
106,senate,A000355,Spencer,Abraham,1952-06-12,MI,R,Yes,1999-01-06,46.6
106,senate,C001035,Susan,Collins,1952-12-07,ME,R,Yes,1999-01-06,46.1
106,senate,F000061,Russ,Feingold,1953-03-02,WI,D,Yes,1999-01-06,45.8
106,senate,C001040,Lincoln,Chafee,1953-03-26,RI,R,No,1999-01-06,45.8
106,senate,E000286,John,Edwards,1953-06-10,NC,D,No,1999-01-06,45.6
106,senate,L000550,Mary,Landrieu,1955-11-23,LA,D,Yes,1999-01-06,43.1
106,senate,B001233,Evan,Bayh,1955-12-26,IN,D,No,1999-01-06,43.0
106,senate,B000953,Sam,Brownback,1956-09-12,KS,R,Yes,1999-01-06,42.3
106,senate,S000059,Richard,Santorum,1958-05-10,PA,R,Yes,1999-01-06,40.7
106,senate,L000035,Blanche,Lincoln,1960-09-30,AR,D,No,1999-01-06,38.3
106,senate,F000442,Peter,Fitzgerald,1960-10-20,IL,R,No,1999-01-06,38.2
106,senate,C000269,John,Chafee,1918-10-21,RI,R,Yes,1999-01-06,80.2
106,senate,C000813,Paul,Coverdell,1935-01-19,GA,R,Yes,1999-01-06,64.0
107,house,G000212,Benjamin,Gilman,1922-12-06,NY,R,Yes,2001-01-03,78.1
107,house,H000067,Ralph,Hall,1923-05-03,TX,D,Yes,2001-01-03,77.7
107,house,H001022,Henry,Hyde,1924-04-18,IL,R,Yes,2001-01-03,76.7
107,house,R000141,Ralph,Regula,1924-12-03,OH,R,Yes,2001-01-03,76.1
107,house,M000628,Carrie,Meek,1926-04-29,FL,D,Yes,2001-01-03,74.7
107,house,B000208,Roscoe,Bartlett,1926-06-03,MD,R,Yes,2001-01-03,74.6
107,house,D000355,John,Dingell,1926-07-08,MI,D,Yes,2001-01-03,74.5
107,house,H000814,Amory,Houghton,1926-08-07,NY,R,Yes,2001-01-03,74.4
107,house,B000104,Cass,Ballenger,1926-12-06,NC,R,Yes,2001-01-03,74.1
107,house,S001044,Robert,Stump,1927-04-04,AZ,R,Yes,2001-01-03,73.8
107,house,M000834,John,Moakley,1927-04-27,MA,D,Yes,2001-01-03,73.7
107,house,S000453,Norman,Sisisky,1927-06-09,VA,D,Yes,2001-01-03,73.6
107,house,S000463,Joseph,Skeen,1927-06-30,NM,R,Yes,2001-01-03,73.5
107,house,M000797,Patsy,Mink,1927-12-06,HI,D,Yes,2001-01-03,73.1
107,house,L000090,Tom,Lantos,1928-02-01,CA,D,Yes,2001-01-03,72.9
107,house,S000718,Floyd,Spence,1928-04-09,SC,R,Yes,2001-01-03,72.7
107,house,C000714,John,Conyers,1929-05-16,MI,D,Yes,2001-01-03,71.6
107,house,S000480,Louise,Slaughter,1929-08-14,NY,D,Yes,2001-01-03,71.4
107,house,K000172,Dale,Kildee,1929-09-16,MI,D,Yes,2001-01-03,71.3
107,house,R000465,Marge,Roukema,1929-09-19,NJ,R,Yes,2001-01-03,71.3
107,house,M000212,Frank,Mascara,1930-01-19,PA,D,Yes,2001-01-03,71.0
107,house,G000121,George,Gekas,1930-04-14,PA,R,Yes,2001-01-03,70.7
107,house,R000053,Charles,Rangel,1930-06-11,NY,D,Yes,2001-01-03,70.6
107,house,B000463,Michael,Bilirakis,1930-07-16,FL,R,Yes,2001-01-03,70.5
107,house,J000174,Sam,Johnson,1930-10-11,TX,R,Yes,2001-01-03,70.2
107,house,C000873,Philip,Crane,1930-11-03,IL,R,Yes,2001-01-03,70.2
107,house,Y000031,C.,Young,1930-12-16,FL,R,Yes,2001-01-03,70.1
107,house,M000941,Constance,Morella,1931-02-12,MD,R,Yes,2001-01-03,69.9
107,house,C000556,Howard,Coble,1931-03-18,NC,R,Yes,2001-01-03,69.8
107,house,H000789,Stephen,Horn,1931-05-31,CA,R,Yes,2001-01-03,69.6
107,house,L000263,Sander,Levin,1931-09-06,MI,D,Yes,2001-01-03,69.3
107,house,S000810,Fortney,Stark,1931-11-11,CA,D,Yes,2001-01-03,69.1
107,house,S000465,Ike,Skelton,1931-12-20,MO,D,Yes,2001-01-03,69.0
107,house,S000394,Elmer,Shuster,1932-01-23,PA,R,Yes,2001-01-03,68.9
107,house,M001120,John,Murtha,1932-06-17,PA,D,Yes,2001-01-03,68.5
107,house,H000172,James,Hansen,1932-08-14,UT,R,Yes,2001-01-03,68.4
107,house,C000052,H.,Callahan,1932-09-11,AL,R,Yes,2001-01-03,68.3
107,house,Y000033,Don,Young,1933-06-09,AK,R,Yes,2001-01-03,67.6
107,house,L000558,Kenneth,Lucas,1933-08-22,KY,D,Yes,2001-01-03,67.4
107,house,W000794,Diane,Watson,1933-11-12,CA,D,No,2001-01-03,67.1
107,house,K000288,Joseph,Knollenberg,1933-11-28,MI,R,Yes,2001-01-03,67.1
107,house,B000652,Leonard,Boswell,1934-01-10,IA,D,Yes,2001-01-03,67.0
107,house,E000092,Vernon,Ehlers,1934-02-06,MI,R,Yes,2001-01-03,66.9
107,house,P000149,Donald,Payne,1934-07-16,NJ,D,Yes,2001-01-03,66.5
107,house,T000326,Edolphus,Towns,1934-07-21,NY,D,Yes,2001-01-03,66.5
107,house,O000006,James,Oberstar,1934-09-10,MN,D,Yes,2001-01-03,66.3
107,house,C000494,Eva,Clayton,1934-09-16,NC,D,Yes,2001-01-03,66.3
107,house,L000274,Jerry,Lewis,1934-10-21,CA,R,Yes,2001-01-03,66.2
107,house,S000597,Nick,Smith,1934-11-05,MI,R,Yes,2001-01-03,66.2
107,house,J000163,Nancy,Johnson,1935-01-05,CT,R,Yes,2001-01-03,66.0
107,house,H000444,Joel,Hefley,1935-04-18,CO,R,Yes,2001-01-03,65.7
107,house,P000583,Ronald,Paul,1935-08-20,TX,R,Yes,2001-01-03,65.4
107,house,J000126,Eddie,Johnson,1935-12-03,TX,D,Yes,2001-01-03,65.1
107,house,B001235,Henry,Brown,1935-12-20,SC,R,No,2001-01-03,65.0
107,house,O000159,Major,Owens,1936-06-28,NY,D,Yes,2001-01-03,64.5
107,house,C000846,William,Coyne,1936-08-24,PA,D,Yes,2001-01-03,64.4
107,house,O000085,John,Olver,1936-09-03,MA,D,Yes,2001-01-03,64.3
107,house,H000324,Alcee,Hastings,1936-09-05,FL,D,Yes,2001-01-03,64.3
107,house,K000078,Sue,Kelly,1936-09-26,NY,R,Yes,2001-01-03,64.3
107,house,B000586,Sherwood,Boehlert,1936-09-28,NY,R,Yes,2001-01-03,64.3
107,house,H000666,David,Hobson,1936-10-17,OH,R,Yes,2001-01-03,64.2
107,house,J000082,William,Jenkins,1936-11-29,TN,R,Yes,2001-01-03,64.1
107,house,N000179,Grace,Napolitano,1936-12-04,CA,D,Yes,2001-01-03,64.1
107,house,M000404,Jim,McDermott,1936-12-28,WA,D,Yes,2001-01-03,64.0
107,house,P000096,Bill,Pascrell,1937-01-25,NJ,D,Yes,2001-01-03,63.9
107,house,E000268,Terry,Everett,1937-02-15,AL,R,Yes,2001-01-03,63.9
107,house,O000165,Thomas,Osborne,1937-02-23,NE,R,No,2001-01-03,63.9
107,house,K000008,Paul,Kanjorski,1937-04-02,PA,D,Yes,2001-01-03,63.8
107,house,O000107,Solomon,Ortiz,1937-06-03,TX,D,Yes,2001-01-03,63.6
107,house,L000480,Nita,Lowey,1937-07-05,NY,D,Yes,2001-01-03,63.5
107,house,B001232,Judy,Biggert,1937-08-15,IL,R,Yes,2001-01-03,63.4
107,house,W000738,Lynn,Woolsey,1937-11-03,CA,D,Yes,2001-01-03,63.2
107,house,L000342,William,Lipinski,1937-12-22,IL,D,Yes,2001-01-03,63.0
107,house,R000395,Harold,Rogers,1937-12-31,KY,R,Yes,2001-01-03,63.0
107,house,C001036,Lois,Capps,1938-01-10,CA,D,Yes,2001-01-03,63.0
107,house,S000005,Martin,Sabo,1938-02-28,MN,D,Yes,2001-01-03,62.8
107,house,B001149,Dan,Burton,1938-06-21,IN,R,Yes,2001-01-03,62.5
107,house,A000014,Neil,Abercrombie,1938-06-26,HI,D,Yes,2001-01-03,62.5
107,house,C000191,Julia,Carson,1938-07-08,IN,D,Yes,2001-01-03,62.5
107,house,W000187,Maxine,Waters,1938-08-15,CA,D,Yes,2001-01-03,62.4
107,house,M000714,Juanita,Millender-McDonald,1938-09-07,CA,D,Yes,2001-01-03,62.3
107,house,M000508,Howard,McKeon,1938-09-09,CA,R,Yes,2001-01-03,62.3
107,house,O000007,David,Obey,1938-10-03,WI,D,Yes,2001-01-03,62.3
107,house,S000851,Charles,Stenholm,1938-10-26,TX,D,Yes,2001-01-03,62.2
107,house,H000627,Maurice,Hinchey,1938-10-27,NY,D,Yes,2001-01-03,62.2
107,house,G000336,Porter,Goss,1938-11-26,FL,R,Yes,2001-01-03,62.1
107,house,W000194,Wes,Watkins,1938-12-15,OK,R,Yes,2001-01-03,62.1
107,house,P000263,John,Peterson,1938-12-25,PA,R,Yes,2001-01-03,62.0
107,house,W000672,Frank,Wolf,1939-01-30,VA,R,Yes,2001-01-03,61.9
107,house,G000210,Paul,Gillmor,1939-02-01,OH,R,Yes,2001-01-03,61.9
107,house,H000762,Darlene,Hooley,1939-04-04,OR,D,Yes,2001-01-03,61.8
107,house,S000303,E.,Shaw,1939-04-19,FL,R,Yes,2001-01-03,61.7
107,house,H000874,Steny,Hoyer,1939-06-14,MD,D,Yes,2001-01-03,61.6
107,house,C000243,Michael,Castle,1939-07-02,DE,R,Yes,2001-01-03,61.5
107,house,W000215,Henry,Waxman,1939-09-12,CA,D,Yes,2001-01-03,61.3
107,house,B000403,Douglas,Bereuter,1939-10-06,NE,R,Yes,2001-01-03,61.2
107,house,L000556,John,LaFalce,1939-10-06,NY,D,Yes,2001-01-03,61.2
107,house,P000373,Joseph,Pitts,1939-10-10,PA,R,Yes,2001-01-03,61.2
107,house,L000287,John,Lewis,1940-02-21,GA,D,Yes,2001-01-03,60.9
107,house,P000197,Nancy,Pelosi,1940-03-26,CA,D,Yes,2001-01-03,60.8
107,house,F000339,Barney,Frank,1940-03-31,MA,D,Yes,2001-01-03,60.8
107,house,P000265,Thomas,Petri,1940-05-28,WI,R,Yes,2001-01-03,60.6
107,house,A000217,Richard,Armey,1940-07-07,TX,R,Yes,2001-01-03,60.5
107,house,C000537,James,Clyburn,1940-07-21,SC,D,Yes,2001-01-03,60.5
107,house,P000523,David,Price,1940-08-17,NC,D,Yes,2001-01-03,60.4
107,house,H000636,Rubí©n,Hinojosa,1940-08-20,TX,D,Yes,2001-01-03,60.4
107,house,D000327,Norman,Dicks,1940-12-16,WA,D,Yes,2001-01-03,60.0
107,house,T000067,Charles,Taylor,1941-01-23,NC,R,Yes,2001-01-03,59.9
107,house,G000132,Richard,Gephardt,1941-01-31,MO,D,Yes,2001-01-03,59.9
107,house,H000329,Doc,Hastings,1941-02-07,WA,R,Yes,2001-01-03,59.9
107,house,S001146,Donald,Sherwood,1941-03-05,PA,R,Yes,2001-01-03,59.8
107,house,S001151,Edward,Schrock,1941-04-06,VA,R,No,2001-01-03,59.7
107,house,B000410,Howard,Berman,1941-04-15,CA,D,Yes,2001-01-03,59.7
107,house,S000822,Clifford,Stearns,1941-04-16,FL,R,Yes,2001-01-03,59.7
107,house,T000350,James,Traficant,1941-05-08,OH,D,Yes,2001-01-03,59.7
107,house,R000486,Lucille,Roybal-Allard,1941-06-12,CA,D,Yes,2001-01-03,59.6
107,house,H001034,Michael,Honda,1941-06-27,CA,D,No,2001-01-03,59.5
107,house,F000030,Sam,Farr,1941-07-04,CA,D,Yes,2001-01-03,59.5
107,house,D000210,William,Delahunt,1941-07-18,MA,D,Yes,2001-01-03,59.5
107,house,N000159,Charles,Norwood,1941-07-27,GA,R,Yes,2001-01-03,59.4
107,house,D000549,Jennifer,Dunn,1941-07-29,WA,R,Yes,2001-01-03,59.4
107,house,M001134,Sue,Myrick,1941-08-01,NC,R,Yes,2001-01-03,59.4
107,house,S001004,Ted,Strickland,1941-08-04,OH,D,Yes,2001-01-03,59.4
107,house,E000226,Bob,Etheridge,1941-08-07,NC,D,Yes,2001-01-03,59.4
107,house,C000735,John,Cooksey,1941-08-20,LA,R,Yes,2001-01-03,59.4
107,house,D000096,Danny,Davis,1941-09-06,IL,D,Yes,2001-01-03,59.3
107,house,S000033,Bernard,Sanders,1941-09-08,VT,I,Yes,2001-01-03,59.3
107,house,M000249,Robert,Matsui,1941-09-17,CA,D,Yes,2001-01-03,59.3
107,house,T000188,William,Thomas,1941-12-06,CA,R,Yes,2001-01-03,59.1
107,house,C000994,Randall,Cunningham,1941-12-08,CA,R,Yes,2001-01-03,59.1
107,house,F000392,Jonas,Frost,1942-01-01,TX,D,Yes,2001-01-03,59.0
107,house,H000323,J.,Hastert,1942-01-02,IL,R,Yes,2001-01-03,59.0
107,house,H000074,Tony,Hall,1942-01-16,OH,D,Yes,2001-01-03,59.0
107,house,H000621,Earl,Hilliard,1942-04-09,AL,D,Yes,2001-01-03,58.7
107,house,O000166,C.L.,Otter,1942-05-03,ID,R,No,2001-01-03,58.7
107,house,M000720,Dan,Miller,1942-05-30,FL,R,Yes,2001-01-03,58.6
107,house,K000306,James,Kolbe,1942-06-28,AZ,R,Yes,2001-01-03,58.5
107,house,D000168,Nathan,Deal,1942-08-25,GA,R,Yes,2001-01-03,58.4
107,house,B000420,Robert,Berry,1942-08-27,AR,D,Yes,2001-01-03,58.4
107,house,F000116,Bob,Filner,1942-09-04,CA,D,Yes,2001-01-03,58.3
107,house,L000321,John,Linder,1942-09-09,GA,R,Yes,2001-01-03,58.3
107,house,L000169,James,Leach,1942-10-15,IA,R,Yes,2001-01-03,58.2
107,house,S000749,John,Spratt,1942-11-01,SC,D,Yes,2001-01-03,58.2
107,house,A000022,Gary,Ackerman,1942-11-19,NY,D,Yes,2001-01-03,58.1
107,house,E000215,Anna,Eshoo,1942-12-13,CA,D,Yes,2001-01-03,58.1
107,house,G000377,Kay,Granger,1943-01-18,TX,R,Yes,2001-01-03,58.0
107,house,S000097,H.,Saxton,1943-01-22,NJ,R,Yes,2001-01-03,57.9
107,house,M000689,John,Mica,1943-01-27,FL,R,Yes,2001-01-03,57.9
107,house,J000255,Walter,Jones,1943-02-10,NC,R,Yes,2001-01-03,57.9
107,house,S001152,Robert,Simmons,1943-02-11,CT,R,No,2001-01-03,57.9
107,house,D000216,Rosa,DeLauro,1943-03-02,CT,D,Yes,2001-01-03,57.8
107,house,M000844,Alan,Mollohan,1943-05-14,WV,D,Yes,2001-01-03,57.6
107,house,W000413,Ed,Whitfield,1943-05-25,KY,R,Yes,2001-01-03,57.6
107,house,T000058,William,Tauzin,1943-06-14,LA,R,Yes,2001-01-03,57.6
107,house,S000244,F.,Sensenbrenner,1943-06-14,WI,R,Yes,2001-01-03,57.6
107,house,P000099,Ed,Pastor,1943-06-28,AZ,D,Yes,2001-01-03,57.5
107,house,C000503,Robert,Clement,1943-09-23,TN,D,Yes,2001-01-03,57.3
107,house,C000141,Benjamin,Cardin,1943-10-05,MD,D,Yes,2001-01-03,57.2
107,house,S000248,Josí©,Serrano,1943-10-24,NY,D,Yes,2001-01-03,57.2
107,house,C000286,Saxby,Chambliss,1943-11-10,GA,R,Yes,2001-01-03,57.1
107,house,K000259,Gerald,Kleczka,1943-11-26,WI,D,Yes,2001-01-03,57.1
107,house,M000309,Carolyn,McCarthy,1944-01-05,NY,D,Yes,2001-01-03,57.0
107,house,O000163,Michael,Oxley,1944-02-11,OH,R,Yes,2001-01-03,56.9
107,house,G000021,Elton,Gallegly,1944-03-07,CA,R,Yes,2001-01-03,56.8
107,house,M001138,Donald,Manzullo,1944-03-24,IL,R,Yes,2001-01-03,56.8
107,house,K000210,Peter,King,1944-04-05,NY,R,Yes,2001-01-03,56.7
107,house,D000598,Susan,Davis,1944-04-13,CA,D,No,2001-01-03,56.7
107,house,S001145,Janice,Schakowsky,1944-05-26,IL,D,Yes,2001-01-03,56.6
107,house,P000258,Collin,Peterson,1944-06-29,MN,D,Yes,2001-01-03,56.5
107,house,C001045,Ander,Crenshaw,1944-09-01,FL,I,No,2001-01-03,56.3
107,house,T000038,John,Tanner,1944-09-22,TN,D,Yes,2001-01-03,56.3
107,house,R000258,Bob,Riley,1944-10-03,AL,R,Yes,2001-01-03,56.3
107,house,N000051,George,Nethercutt,1944-10-07,WA,R,Yes,2001-01-03,56.2
107,house,C000640,Michael,Collins,1944-10-15,GA,R,Yes,2001-01-03,56.2
107,house,R000170,Silvestre,Reyes,1944-11-10,TX,D,Yes,2001-01-03,56.1
107,house,G000152,James,Gibbons,1944-12-16,NV,R,Yes,2001-01-03,56.0
107,house,I000055,John,Isakson,1944-12-28,GA,R,Yes,2001-01-03,56.0
107,house,L000043,Nicholas,Lampson,1945-02-14,TX,D,Yes,2001-01-03,55.9
107,house,C000653,Larry,Combest,1945-03-20,TX,R,Yes,2001-01-03,55.8
107,house,B001227,Robert,Brady,1945-04-07,PA,D,Yes,2001-01-03,55.7
107,house,A000357,Thomas,Allen,1945-04-16,ME,D,Yes,2001-01-03,55.7
107,house,G000544,Charles,Gonzalez,1945-05-05,TX,D,Yes,2001-01-03,55.7
107,house,M000933,James,Moran,1945-05-16,VA,D,Yes,2001-01-03,55.6
107,house,M000725,George,Miller,1945-05-17,CA,D,Yes,2001-01-03,55.6
107,house,H000528,Walter,Herger,1945-05-20,CA,R,Yes,2001-01-03,55.6
107,house,B000716,Allen,Boyd,1945-06-06,FL,D,Yes,2001-01-03,55.6
107,house,B000619,David,Bonior,1945-06-06,MI,D,Yes,2001-01-03,55.6
107,house,K000180,Carolyn,Kilpatrick,1945-06-25,MI,D,Yes,2001-01-03,55.5
107,house,L000521,William,Luther,1945-06-27,MN,D,Yes,2001-01-03,55.5
107,house,H000213,Jane,Harman,1945-06-28,CA,D,No,2001-01-03,55.5
107,house,H001029,Robin,Hayes,1945-08-14,NC,R,Yes,2001-01-03,55.4
107,house,S000094,Thomas,Sawyer,1945-08-15,OH,D,Yes,2001-01-03,55.4
107,house,W000207,Melvin,Watt,1945-08-26,NC,D,Yes,2001-01-03,55.4
107,house,S001144,Christopher,Shays,1945-10-18,CT,R,Yes,2001-01-03,55.2
107,house,M001140,Dennis,Moore,1945-11-08,KS,D,Yes,2001-01-03,55.2
107,house,L000552,Ray,LaHood,1945-12-06,IL,R,Yes,2001-01-03,55.1
107,house,T000458,Thomas,Tancredo,1945-12-20,CO,R,Yes,2001-01-03,55.0
107,house,T000424,James,Turner,1946-02-06,TX,D,Yes,2001-01-03,54.9
107,house,M000087,Carolyn,Maloney,1946-02-19,NY,D,Yes,2001-01-03,54.9
107,house,G000180,Wayne,Gilchrest,1946-04-15,MD,R,Yes,2001-01-03,54.7
107,house,F000372,Rodney,Frelinghuysen,1946-04-29,NJ,R,Yes,2001-01-03,54.7
107,house,R000033,James,Ramstad,1946-05-06,MN,R,Yes,2001-01-03,54.7
107,house,L000554,Frank,LoBiondo,1946-05-12,NJ,R,Yes,2001-01-03,54.6
107,house,K000009,Marcy,Kaptur,1946-06-17,OH,D,Yes,2001-01-03,54.5
107,house,M000133,Edward,Markey,1946-07-11,MA,D,Yes,2001-01-03,54.5
107,house,L000551,Barbara,Lee,1946-07-16,CA,D,Yes,2001-01-03,54.5
107,house,J000285,Timothy,Johnson,1946-07-23,IL,R,No,2001-01-03,54.5
107,house,B000657,Frederick,Boucher,1946-08-01,VA,D,Yes,2001-01-03,54.4
107,house,L000293,Ron,Lewis,1946-09-14,KY,R,Yes,2001-01-03,54.3
107,house,D000399,Lloyd,Doggett,1946-10-06,TX,D,Yes,2001-01-03,54.2
107,house,K000336,Dennis,Kucinich,1946-10-08,OH,D,Yes,2001-01-03,54.2
107,house,G000280,Virgil,Goode,1946-10-17,VA,I,Yes,2001-01-03,54.2
107,house,B000911,Corrine,Brown,1946-11-11,FL,D,Yes,2001-01-03,54.1
107,house,R000515,Bobby,Rush,1946-11-23,IL,D,Yes,2001-01-03,54.1
107,house,C000962,Barbara,Cubin,1946-11-30,WY,R,Yes,2001-01-03,54.1
107,house,R000568,Ciro,Rodriguez,1946-12-09,TX,D,Yes,2001-01-03,54.1
107,house,B001234,Joe,Baca,1947-01-23,CA,D,Yes,2001-01-03,53.9
107,house,S001147,Ronnie,Shows,1947-01-26,MS,D,Yes,2001-01-03,53.9
107,house,B000490,Sanford,Bishop,1947-02-04,GA,D,Yes,2001-01-03,53.9
107,house,E000179,Eliot,Engel,1947-02-18,NY,D,Yes,2001-01-03,53.9
107,house,J000070,William,Jefferson,1947-03-14,LA,D,Yes,2001-01-03,53.8
107,house,M000316,Karen,McCarthy,1947-03-18,MO,D,Yes,2001-01-03,53.8
107,house,D000217,Thomas,DeLay,1947-04-08,TX,R,Yes,2001-01-03,53.7
107,house,R000566,Jim,Ryun,1947-04-29,KS,R,Yes,2001-01-03,53.7
107,house,S000185,Robert,Scott,1947-04-30,VA,D,Yes,2001-01-03,53.7
107,house,D000191,Peter,DeFazio,1947-05-27,OR,D,Yes,2001-01-03,53.6
107,house,N000002,Jerrold,Nadler,1947-06-13,NY,D,Yes,2001-01-03,53.6
107,house,W000099,James,Walsh,1947-06-19,NY,R,Yes,2001-01-03,53.5
107,house,R000409,Dana,Rohrabacher,1947-06-21,CA,R,Yes,2001-01-03,53.5
107,house,A000358,W.,Akin,1947-07-05,MO,R,No,2001-01-03,53.5
107,house,D000533,John,Duncan,1947-07-21,TN,R,Yes,2001-01-03,53.5
107,house,W000268,W.,Weldon,1947-07-22,PA,R,Yes,2001-01-03,53.5
107,house,W000795,Joe,Wilson,1947-07-31,SC,R,No,2001-01-03,53.4
107,house,C000868,Robert,Cramer,1947-08-22,AL,D,Yes,2001-01-03,53.4
107,house,M000590,Michael,McNulty,1947-09-16,NY,D,Yes,2001-01-03,53.3
107,house,S000672,Victor,Snyder,1947-09-27,AR,D,Yes,2001-01-03,53.3
107,house,G000410,Gene,Green,1947-10-17,TX,D,Yes,2001-01-03,53.2
107,house,P000584,David,Phelps,1947-10-26,IL,D,Yes,2001-01-03,53.2
107,house,S000583,Lamar,Smith,1947-11-19,TX,R,Yes,2001-01-03,53.1
107,house,L000397,Zoe,Lofgren,1947-12-21,CA,D,Yes,2001-01-03,53.0
107,house,B000013,Spencer,Bachus,1947-12-28,AL,R,Yes,2001-01-03,53.0
107,house,N000143,Anne,Northup,1948-01-22,KY,R,Yes,2001-01-03,53.0
107,house,T000193,Bennie,Thompson,1948-01-28,MS,D,Yes,2001-01-03,52.9
107,house,C000670,Gary,Condit,1948-04-21,CA,D,Yes,2001-01-03,52.7
107,house,U000039,Tom,Udall,1948-05-18,NM,D,Yes,2001-01-03,52.6
107,house,B000072,Richard,Baker,1948-05-22,LA,R,Yes,2001-01-03,52.6
107,house,H000981,Duncan,Hunter,1948-05-31,CA,R,Yes,2001-01-03,52.6
107,house,L000111,Tom,Latham,1948-07-14,IA,R,Yes,2001-01-03,52.5
