congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
109,senate,A000121,George,Felix,Allen,,1952-03-08,VA,R,Yes,2005-01-04,52.8
109,senate,S001142,Gordon,Harold,Smith,,1952-05-25,OR,R,Yes,2005-01-04,52.6
109,senate,C001035,Susan,M.,Collins,,1952-12-07,ME,R,Yes,2005-01-04,52.1
109,senate,F000061,Russell,D.,Feingold,,1953-03-02,WI,D,Yes,2005-01-04,51.8
109,senate,C001040,Lincoln,D.,Chafee,,1953-03-26,RI,R,Yes,2005-01-04,51.8
109,senate,M000639,Robert,,Menéndez,,1954-01-01,NJ,D,Yes,2005-01-04,51.0
109,senate,S001163,Ken,,Salazar,,1955-03-02,CO,D,No,2005-01-04,49.8
109,senate,G000359,Lindsey,O.,Graham,,1955-07-09,SC,R,Yes,2005-01-04,49.5
109,senate,L000550,Mary,L.,Landrieu,,1955-11-23,LA,D,Yes,2005-01-04,49.1
109,senate,B001135,Richard,M.,Burr,,1955-11-30,NC,R,Yes,2005-01-04,49.1
109,senate,B001233,Evan,,Bayh,,1955-12-26,IN,D,Yes,2005-01-04,49.0
109,senate,B000953,Samuel,D.,Brownback,,1956-09-12,KS,R,Yes,2005-01-04,48.3
109,senate,T000024,James,M.,Talent,,1956-10-18,MO,R,Yes,2005-01-04,48.2
109,senate,M001153,Lisa,A.,Murkowski,,1957-05-22,AK,R,Yes,2005-01-04,47.6
109,senate,E000194,John,Eric,Ensign,,1958-03-25,NV,R,Yes,2005-01-04,46.8
109,senate,S000059,Richard,J.,Santorum,,1958-05-10,PA,R,Yes,2005-01-04,46.7
109,senate,C000127,Maria,,Cantwell,,1958-10-13,WA,D,Yes,2005-01-04,46.2
109,senate,L000035,Blanche,Lambert,Lincoln,,1960-09-30,AR,D,Yes,2005-01-04,44.3
109,senate,T000250,John,,Thune,,1961-01-07,SD,R,No,2005-01-04,44.0
109,senate,V000127,David,,Vitter,,1961-05-03,LA,R,Yes,2005-01-04,43.7
109,senate,O000167,Barack,,Obama,,1961-08-04,IL,D,No,2005-01-04,43.4
109,senate,P000590,Mark,,Pryor,,1963-01-10,AR,D,Yes,2005-01-04,42.0
109,senate,S001078,John,E.,Sununu,,1964-09-10,NH,R,Yes,2005-01-04,40.3
110,house,H000067,Ralph,M.,Hall,,1923-05-03,TX,R,Yes,2007-01-04,83.7
110,house,R000141,Ralph,,Regula,,1924-12-03,OH,R,Yes,2007-01-04,82.1
110,house,B000208,Roscoe,G.,Bartlett,,1926-06-03,MD,R,Yes,2007-01-04,80.6
110,house,D000355,John,D.,Dingell,,1926-07-08,MI,D,Yes,2007-01-04,80.5
110,house,L000090,Tom,,Lantos,,1928-02-01,CA,D,Yes,2007-01-04,78.9
110,house,C000714,John,,Conyers,Jr.,1929-05-16,MI,D,Yes,2007-01-04,77.6
110,house,S000480,Louise,McIntosh,Slaughter,,1929-08-14,NY,D,Yes,2007-01-04,77.4
110,house,K000172,Dale,E.,Kildee,,1929-09-16,MI,D,Yes,2007-01-04,77.3
110,house,R000053,Charles,B.,Rangel,,1930-06-11,NY,D,Yes,2007-01-04,76.6
110,house,J000174,Sam,Robert,Johnson,,1930-10-11,TX,R,Yes,2007-01-04,76.2
110,house,Y000031,C.,W. Bill,Young,,1930-12-16,FL,R,Yes,2007-01-04,76.1
110,house,C000556,Howard,,Coble,,1931-03-18,NC,R,Yes,2007-01-04,75.8
110,house,L000263,Sander,M.,Levin,,1931-09-06,MI,D,Yes,2007-01-04,75.3
110,house,S000810,Fortney,H.,Stark,,1931-11-11,CA,D,Yes,2007-01-04,75.1
110,house,S000465,Ike,,Skelton,,1931-12-20,MO,D,Yes,2007-01-04,75.0
110,house,M001120,John,P.,Murtha,,1932-06-17,PA,D,Yes,2007-01-04,74.5
110,house,Y000033,Don,E.,Young,,1933-06-09,AK,R,Yes,2007-01-04,73.6
110,house,W000794,Diane,E.,Watson,,1933-11-12,CA,D,Yes,2007-01-04,73.1
110,house,K000288,Joseph,K.,Knollenberg,,1933-11-28,MI,R,Yes,2007-01-04,73.1
110,house,B000652,Leonard,L.,Boswell,,1934-01-10,IA,D,Yes,2007-01-04,73.0
110,house,E000092,Vernon,J.,Ehlers,,1934-02-06,MI,R,Yes,2007-01-04,72.9
110,house,P000149,Donald,M.,Payne,,1934-07-16,NJ,D,Yes,2007-01-04,72.5
110,house,T000326,Edolphus,,Towns,,1934-07-21,NY,D,Yes,2007-01-04,72.5
110,house,O000006,James,L.,Oberstar,,1934-09-10,MN,D,Yes,2007-01-04,72.3
110,house,L000274,Jerry,,Lewis,,1934-10-21,CA,R,Yes,2007-01-04,72.2
110,house,P000583,Ronald,E.,Paul,,1935-08-20,TX,R,Yes,2007-01-04,71.4
110,house,J000126,Eddie,Bernice,Johnson,,1935-12-03,TX,D,Yes,2007-01-04,71.1
110,house,B001235,Henry,E.,Brown,Jr.,1935-12-20,SC,R,Yes,2007-01-04,71.0
110,house,O000085,John,W.,Olver,,1936-09-03,MA,D,Yes,2007-01-04,70.3
110,house,H000324,Alcee,L.,Hastings,,1936-09-05,FL,D,Yes,2007-01-04,70.3
110,house,H000666,David,Lee,Hobson,,1936-10-17,OH,R,Yes,2007-01-04,70.2
110,house,N000179,Grace,F.,Napolitano,,1936-12-04,CA,D,Yes,2007-01-04,70.1
110,house,M000404,Jim,A.,McDermott,,1936-12-28,WA,D,Yes,2007-01-04,70.0
110,house,P000096,Bill,J.,Pascrell,Jr.,1937-01-25,NJ,D,Yes,2007-01-04,69.9
110,house,E000268,Terry,,Everett,,1937-02-15,AL,R,Yes,2007-01-04,69.9
110,house,K000008,Paul,E.,Kanjorski,,1937-04-02,PA,D,Yes,2007-01-04,69.8
110,house,O000107,Solomon,P.,Ortiz,,1937-06-03,TX,D,Yes,2007-01-04,69.6
110,house,L000480,Nita,M.,Lowey,,1937-07-05,NY,D,Yes,2007-01-04,69.5
110,house,B001232,Judy,,Biggert,,1937-08-15,IL,R,Yes,2007-01-04,69.4
110,house,W000738,Lynn,C.,Woolsey,,1937-11-03,CA,D,Yes,2007-01-04,69.2
110,house,R000395,Harold,,Rogers,,1937-12-31,KY,R,Yes,2007-01-04,69.0
110,house,C001036,Lois,,Capps,,1938-01-10,CA,D,Yes,2007-01-04,69.0
110,house,B001149,Dan,L.,Burton,,1938-06-21,IN,R,Yes,2007-01-04,68.5
110,house,A000014,Neil,,Abercrombie,,1938-06-26,HI,D,Yes,2007-01-04,68.5
110,house,C000191,Julia,M.,Carson,,1938-07-08,IN,D,Yes,2007-01-04,68.5
110,house,W000187,Maxine,,Waters,,1938-08-15,CA,D,Yes,2007-01-04,68.4
110,house,M000714,Juanita,,Millender-McDonald,,1938-09-07,CA,D,Yes,2007-01-04,68.3
110,house,M000508,Howard,P.,McKeon,,1938-09-09,CA,R,Yes,2007-01-04,68.3
110,house,O000007,David,Ross,Obey,,1938-10-03,WI,D,Yes,2007-01-04,68.3
110,house,H000627,Maurice,D.,Hinchey,,1938-10-27,NY,D,Yes,2007-01-04,68.2
110,house,P000263,John,E.,Peterson,,1938-12-25,PA,R,Yes,2007-01-04,68.0
110,house,W000672,Frank,R.,Wolf,,1939-01-30,VA,R,Yes,2007-01-04,67.9
110,house,G000210,Paul,E.,Gillmor,,1939-02-01,OH,R,Yes,2007-01-04,67.9
110,house,H000762,Darlene,,Hooley,,1939-04-04,OR,D,Yes,2007-01-04,67.8
110,house,H000874,Steny,H.,Hoyer,,1939-06-14,MD,D,Yes,2007-01-04,67.6
110,house,C000243,Michael,N.,Castle,,1939-07-02,DE,R,Yes,2007-01-04,67.5
110,house,W000215,Henry,A.,Waxman,,1939-09-12,CA,D,Yes,2007-01-04,67.3
110,house,P000373,Joseph,R.,Pitts,,1939-10-10,PA,R,Yes,2007-01-04,67.2
110,house,L000287,John,R.,Lewis,,1940-02-21,GA,D,Yes,2007-01-04,66.9
110,house,P000197,Nancy,,Pelosi,,1940-03-26,CA,D,Yes,2007-01-04,66.8
110,house,F000339,Barney,,Frank,,1940-03-31,MA,D,Yes,2007-01-04,66.8
110,house,P000265,Thomas,E.,Petri,,1940-05-28,WI,R,Yes,2007-01-04,66.6
110,house,M001167,Harry,E.,Mitchell,,1940-07-18,AZ,D,No,2007-01-04,66.5
110,house,C000537,James,E.,Clyburn,,1940-07-21,SC,D,Yes,2007-01-04,66.5
110,house,P000523,David,E.,Price,,1940-08-17,NC,D,Yes,2007-01-04,66.4
110,house,H000636,Rubén,E.,Hinojosa,,1940-08-20,TX,D,Yes,2007-01-04,66.4
110,house,D000327,Norman,D.,Dicks,,1940-12-16,WA,D,Yes,2007-01-04,66.1
110,house,H000329,Doc,,Hastings,,1941-02-07,WA,R,Yes,2007-01-04,65.9
110,house,B000410,Howard,L.,Berman,,1941-04-15,CA,D,Yes,2007-01-04,65.7
110,house,S000822,Clifford,B.,Stearns,,1941-04-16,FL,R,Yes,2007-01-04,65.7
110,house,R000486,Lucille,,Roybal-Allard,,1941-06-12,CA,D,Yes,2007-01-04,65.6
110,house,H001034,Michael,M.,Honda,,1941-06-27,CA,D,Yes,2007-01-04,65.5
110,house,F000030,Sam,,Farr,,1941-07-04,CA,D,Yes,2007-01-04,65.5
110,house,D000210,William,D.,Delahunt,,1941-07-18,MA,D,Yes,2007-01-04,65.5
110,house,N000159,Charles,W.,Norwood,Jr.,1941-07-27,GA,R,Yes,2007-01-04,65.4
110,house,M001134,Sue,W.,Myrick,,1941-08-01,NC,R,Yes,2007-01-04,65.4
110,house,E000226,Bob,R.,Etheridge,,1941-08-07,NC,D,Yes,2007-01-04,65.4
110,house,D000096,Danny,K.,Davis,,1941-09-06,IL,D,Yes,2007-01-04,65.3
110,house,C001051,John,R.,Carter,,1941-11-06,TX,R,Yes,2007-01-04,65.2
110,house,H000323,J.,Dennis,Hastert,,1942-01-02,IL,R,Yes,2007-01-04,65.0
110,house,G000550,Phil,,Gingrey,,1942-07-10,GA,R,Yes,2007-01-04,64.5
110,house,D000168,Nathan,,Deal,,1942-08-25,GA,R,Yes,2007-01-04,64.4
110,house,B000420,Robert,Marion,Berry,,1942-08-27,AR,D,Yes,2007-01-04,64.4
110,house,F000116,Bob,,Filner,,1942-09-04,CA,D,Yes,2007-01-04,64.3
110,house,L000321,John,,Linder,,1942-09-09,GA,R,Yes,2007-01-04,64.3
110,house,S000749,John,McKee,Spratt,Jr.,1942-11-01,SC,D,Yes,2007-01-04,64.2
110,house,A000022,Gary,L.,Ackerman,,1942-11-19,NY,D,Yes,2007-01-04,64.1
110,house,E000215,Anna,G.,Eshoo,,1942-12-13,CA,D,Yes,2007-01-04,64.1
110,house,W000801,Charles,A.,Wilson,,1943-01-18,OH,D,No,2007-01-04,64.0
110,house,G000377,Kay,,Granger,,1943-01-18,TX,R,Yes,2007-01-04,64.0
110,house,S000097,H.,James,Saxton,,1943-01-22,NJ,R,Yes,2007-01-04,64.0
110,house,M000689,John,L.,Mica,,1943-01-27,FL,R,Yes,2007-01-04,63.9
110,house,J000255,Walter,B.,Jones,Jr.,1943-02-10,NC,R,Yes,2007-01-04,63.9
110,house,D000216,Rosa,L.,DeLauro,,1943-03-02,CT,D,Yes,2007-01-04,63.8
110,house,K000364,John,R.,Kuhl,Jr.,1943-04-19,NY,R,Yes,2007-01-04,63.7
110,house,M000844,Alan,B.,Mollohan,,1943-05-14,WV,D,Yes,2007-01-04,63.6
110,house,W000413,Ed,,Whitfield,,1943-05-25,KY,R,Yes,2007-01-04,63.6
110,house,S000244,F.,James,Sensenbrenner,Jr.,1943-06-14,WI,R,Yes,2007-01-04,63.6
110,house,P000099,Ed,,Pastor,,1943-06-28,AZ,D,Yes,2007-01-04,63.5
110,house,F000450,Virginia,,Foxx,,1943-06-29,NC,R,Yes,2007-01-04,63.5
110,house,D000599,Lincoln,,Davis,,1943-09-13,TN,D,Yes,2007-01-04,63.3
110,house,B001247,Virginia,,Brown-Waite,,1943-10-05,FL,R,Yes,2007-01-04,63.2
110,house,S000248,José,E.,Serrano,,1943-10-24,NY,D,Yes,2007-01-04,63.2
110,house,M000309,Carolyn,,McCarthy,,1944-01-05,NY,D,Yes,2007-01-04,63.0
110,house,G000021,Elton,W.,Gallegly,,1944-03-07,CA,R,Yes,2007-01-04,62.8
110,house,M001138,Donald,A.,Manzullo,,1944-03-24,IL,R,Yes,2007-01-04,62.8
110,house,K000210,Peter,T.,King,,1944-04-05,NY,R,Yes,2007-01-04,62.7
110,house,D000598,Susan,A.,Davis,,1944-04-13,CA,D,Yes,2007-01-04,62.7
110,house,S001145,Janice,D.,Schakowsky,,1944-05-26,IL,D,Yes,2007-01-04,62.6
110,house,P000258,Collin,Clark,Peterson,,1944-06-29,MN,D,Yes,2007-01-04,62.5
110,house,C001045,Ander,,Crenshaw,,1944-09-01,FL,R,Yes,2007-01-04,62.3
110,house,T000038,John,S.,Tanner,,1944-09-22,TN,D,Yes,2007-01-04,62.3
110,house,M001163,Doris,O.,Matsui,,1944-09-25,CA,D,Yes,2007-01-04,62.3
110,house,C001061,Emanuel,,Cleaver,II,1944-10-26,MO,D,Yes,2007-01-04,62.2
110,house,R000170,Silvestre,,Reyes,,1944-11-10,TX,D,Yes,2007-01-04,62.1
110,house,L000043,Nicholas,V.,Lampson,,1945-02-14,TX,D,No,2007-01-04,61.9
110,house,B001227,Robert,A.,Brady,,1945-04-07,PA,D,Yes,2007-01-04,61.7
110,house,A000357,Thomas,H.,Allen,,1945-04-16,ME,D,Yes,2007-01-04,61.7
110,house,G000544,Charles,A.,Gonzalez,,1945-05-05,TX,D,Yes,2007-01-04,61.7
110,house,M000933,James,P.,Moran,Jr.,1945-05-16,VA,D,Yes,2007-01-04,61.6
110,house,M000725,George,,Miller,,1945-05-17,CA,D,Yes,2007-01-04,61.6
110,house,H000528,Walter,,Herger,,1945-05-20,CA,R,Yes,2007-01-04,61.6
110,house,B000716,Allen,,Boyd,Jr.,1945-06-06,FL,D,Yes,2007-01-04,61.6
110,house,K000180,Carolyn,Cheeks,Kilpatrick,,1945-06-25,MI,D,Yes,2007-01-04,61.5
110,house,S001157,David,,Scott,,1945-06-27,GA,D,Yes,2007-01-04,61.5
110,house,H000213,Jane,,Harman,,1945-06-28,CA,D,Yes,2007-01-04,61.5
110,house,H001029,Robin,C.,Hayes,,1945-08-14,NC,R,Yes,2007-01-04,61.4
110,house,W000207,Melvin,L.,Watt,,1945-08-26,NC,D,Yes,2007-01-04,61.4
110,house,S001144,Christopher,H.,Shays,,1945-10-18,CT,R,Yes,2007-01-04,61.2
110,house,M001140,Dennis,,Moore,,1945-11-08,KS,D,Yes,2007-01-04,61.2
110,house,L000552,Ray,H.,LaHood,,1945-12-06,IL,R,Yes,2007-01-04,61.1
110,house,T000458,Thomas,G.,Tancredo,,1945-12-20,CO,R,Yes,2007-01-04,61.0
110,house,R000576,C.,A. Dutch,Ruppersberger,,1946-01-31,MD,D,Yes,2007-01-04,60.9
110,house,M000087,Carolyn,B.,Maloney,,1946-02-19,NY,D,Yes,2007-01-04,60.9
110,house,G000180,Wayne,T.,Gilchrest,,1946-04-15,MD,R,Yes,2007-01-04,60.7
110,house,T000465,Niki,S.,Tsongas,,1946-04-26,MA,D,No,2007-01-04,60.7
110,house,F000372,Rodney,P.,Frelinghuysen,,1946-04-29,NJ,R,Yes,2007-01-04,60.7
110,house,R000033,James,M.,Ramstad,,1946-05-06,MN,R,Yes,2007-01-04,60.7
110,house,L000554,Frank,A.,LoBiondo,,1946-05-12,NJ,R,Yes,2007-01-04,60.6
110,house,B001262,Paul,C.,Broun,Jr.,1946-05-14,GA,R,No,2007-01-04,60.6
110,house,K000009,Marcy,,Kaptur,,1946-06-17,OH,D,Yes,2007-01-04,60.6
110,house,M000133,Edward,J.,Markey,,1946-07-11,MA,D,Yes,2007-01-04,60.5
110,house,L000551,Barbara,,Lee,,1946-07-16,CA,D,Yes,2007-01-04,60.5
110,house,J000285,Timothy,V.,Johnson,,1946-07-23,IL,R,Yes,2007-01-04,60.5
110,house,B000657,Frederick,C.,Boucher,,1946-08-01,VA,D,Yes,2007-01-04,60.4
110,house,L000293,Ron,,Lewis,,1946-09-14,KY,R,Yes,2007-01-04,60.3
110,house,L000517,Daniel,E.,Lungren,,1946-09-22,CA,R,Yes,2007-01-04,60.3
110,house,D000399,Lloyd,A.,Doggett,,1946-10-06,TX,D,Yes,2007-01-04,60.2
110,house,K000336,Dennis,J.,Kucinich,,1946-10-08,OH,D,Yes,2007-01-04,60.2
110,house,G000280,Virgil,H.,Goode,Jr.,1946-10-17,VA,R,Yes,2007-01-04,60.2
110,house,B000911,Corrine,,Brown,,1946-11-11,FL,D,Yes,2007-01-04,60.1
110,house,R000515,Bobby,L.,Rush,,1946-11-23,IL,D,Yes,2007-01-04,60.1
110,house,C000962,Barbara,L.,Cubin,,1946-11-30,WY,R,Yes,2007-01-04,60.1
110,house,A000361,Rodney,M.,Alexander,,1946-12-05,LA,R,Yes,2007-01-04,60.1
110,house,R000568,Ciro,D.,Rodriguez,,1946-12-09,TX,D,No,2007-01-04,60.1
110,house,B001234,Joe,,Baca,,1947-01-23,CA,D,Yes,2007-01-04,59.9
110,house,B000490,Sanford,D.,Bishop,Jr.,1947-02-04,GA,D,Yes,2007-01-04,59.9
110,house,E000179,Eliot,L.,Engel,,1947-02-18,NY,D,Yes,2007-01-04,59.9
110,house,J000070,William,J.,Jefferson,,1947-03-14,LA,D,Yes,2007-01-04,59.8
110,house,B001251,George,Kenneth,Butterfield,Jr.,1947-04-27,NC,D,Yes,2007-01-04,59.7
110,house,S000185,Robert,C.,Scott,,1947-04-30,VA,D,Yes,2007-01-04,59.7
110,house,W000800,Peter,,Welch,,1947-05-02,VT,D,No,2007-01-04,59.7
110,house,D000191,Peter,A.,DeFazio,,1947-05-27,OR,D,Yes,2007-01-04,59.6
110,house,N000002,Jerrold,L.,Nadler,,1947-06-13,NY,D,Yes,2007-01-04,59.6
110,house,W000099,James,T.,Walsh,,1947-06-19,NY,R,Yes,2007-01-04,59.5
110,house,R000409,Dana,T.,Rohrabacher,,1947-06-21,CA,R,Yes,2007-01-04,59.5
110,house,A000358,W.,Todd,Akin,,1947-07-05,MO,R,Yes,2007-01-04,59.5
110,house,D000533,John,J.,Duncan,Jr.,1947-07-21,TN,R,Yes,2007-01-04,59.5
110,house,W000795,Joe,G.,Wilson,,1947-07-31,SC,R,Yes,2007-01-04,59.4
110,house,C000868,Robert,E.,Cramer,Jr.,1947-08-22,AL,D,Yes,2007-01-04,59.4
110,house,P000588,Stevan,E.,Pearce,,1947-08-24,NM,R,Yes,2007-01-04,59.4
110,house,G000553,Al,,Green,,1947-09-01,TX,D,Yes,2007-01-04,59.3
110,house,K000363,John,Paul,Kline,,1947-09-06,MN,R,Yes,2007-01-04,59.3
110,house,M000590,Michael,R.,McNulty,,1947-09-16,NY,D,Yes,2007-01-04,59.3
110,house,S000672,Victor,F.,Snyder,,1947-09-27,AR,D,Yes,2007-01-04,59.3
110,house,M001161,Charles,J.,Melancon,,1947-10-03,LA,D,Yes,2007-01-04,59.3
110,house,G000410,Gene,Eugene,Green,,1947-10-17,TX,D,Yes,2007-01-04,59.2
110,house,H001042,Mazie,K.,Hirono,,1947-11-03,HI,D,No,2007-01-04,59.2
110,house,Y000062,John,A.,Yarmuth,,1947-11-04,KY,D,No,2007-01-04,59.2
110,house,S000583,Lamar,S.,Smith,,1947-11-19,TX,R,Yes,2007-01-04,59.1
110,house,L000397,Zoe,,Lofgren,,1947-12-21,CA,D,Yes,2007-01-04,59.0
110,house,B000013,Spencer,Thomas,Bachus,III,1947-12-28,AL,R,Yes,2007-01-04,59.0
110,house,T000193,Bennie,G.,Thompson,,1948-01-28,MS,D,Yes,2007-01-04,58.9
110,house,G000551,Raúl,M.,Grijalva,,1948-02-19,AZ,D,Yes,2007-01-04,58.9
110,house,M001146,James,,Marshall,,1948-03-31,GA,D,Yes,2007-01-04,58.8
110,house,U000039,Tom,S.,Udall,,1948-05-18,NM,D,Yes,2007-01-04,58.6
110,house,B000072,Richard,Hugh,Baker,,1948-05-22,LA,R,Yes,2007-01-04,58.6
110,house,H000981,Duncan,L.,Hunter,,1948-05-31,CA,R,Yes,2007-01-04,58.6
110,house,C001062,K.,Michael,Conaway,,1948-06-11,TX,R,Yes,2007-01-04,58.6
110,house,L000111,Tom,P.,Latham,,1948-07-14,IA,R,Yes,2007-01-04,58.5
110,house,L000557,John,B.,Larson,,1948-07-22,CT,D,Yes,2007-01-04,58.5
110,house,H001039,John,J.,Hall,,1948-07-23,NY,D,No,2007-01-04,58.5
110,house,B000574,Earl,,Blumenauer,,1948-08-16,OR,D,Yes,2007-01-04,58.4
110,house,P000592,Ted,,Poe,,1948-09-10,TX,R,Yes,2007-01-04,58.3
110,house,M000472,John,M.,McHugh,,1948-09-29,NY,R,Yes,2007-01-04,58.3
110,house,S001162,Allyson,Y.,Schwartz,,1948-10-03,PA,D,Yes,2007-01-04,58.3
110,house,H001032,Rush,D.,Holt,,1948-10-15,NJ,D,Yes,2007-01-04,58.2
110,house,M001139,Gary,G.,Miller,,1948-10-16,CA,R,Yes,2007-01-04,58.2
110,house,D000136,Thomas,M.,Davis,III,1949-01-05,VA,R,Yes,2007-01-04,58.0
110,house,G000309,Barton,Jennings,Gordon,,1949-01-24,TN,D,Yes,2007-01-04,57.9
110,house,M001152,Marilyn,N.,Musgrave,,1949-01-27,CO,R,Yes,2007-01-04,57.9
110,house,N000015,Richard,E.,Neal,,1949-02-14,MA,D,Yes,2007-01-04,57.9
110,house,H001040,Phil,,Hare,,1949-02-21,IL,D,No,2007-01-04,57.9
110,house,C001053,Tom,,Cole,,1949-04-28,OK,R,Yes,2007-01-04,57.7
110,house,R000011,Nick,J.,Rahall,II,1949-05-20,WV,D,Yes,2007-01-04,57.6
110,house,C001068,Steve,,Cohen,,1949-05-24,TN,D,No,2007-01-04,57.6
110,house,K000362,Steve,A.,King,,1949-05-28,IA,R,Yes,2007-01-04,57.6
110,house,V000108,Peter,J.,Visclosky,,1949-08-13,IN,D,Yes,2007-01-04,57.4
110,house,J000284,Stephanie,Tubbs,Jones,,1949-09-10,OH,D,Yes,2007-01-04,57.3
110,house,B000213,Joe,Linus,Barton,,1949-09-15,TX,R,Yes,2007-01-04,57.3
110,house,M000388,James,O.,McCrery,III,1949-09-18,LA,R,Yes,2007-01-04,57.3
110,house,C000794,Jerry,F.,Costello,,1949-09-25,IL,D,Yes,2007-01-04,57.3
110,house,S000275,John,B.,Shadegg,,1949-10-22,AZ,R,Yes,2007-01-04,57.2
110,house,B000589,John,A.,Boehner,,1949-11-17,OH,R,Yes,2007-01-04,57.1
110,house,D000605,Thelma,D.,Drake,,1949-11-20,VA,R,Yes,2007-01-04,57.1
110,house,K000365,Steve,,Kagen,,1949-12-12,WI,D,No,2007-01-04,57.1
110,house,N000182,Randy,,Neugebauer,,1949-12-24,TX,R,Yes,2007-01-04,57.0
110,house,B000575,Roy,,Blunt,,1950-01-10,MO,R,Yes,2007-01-04,57.0
110,house,J000032,Sheila,,Jackson Lee,,1950-01-12,TX,D,Yes,2007-01-04,57.0
110,house,W000796,Lynn,A.,Westmoreland,,1950-04-02,GA,R,Yes,2007-01-04,56.8
110,house,S001175,Jackie,,Speier,,1950-05-14,CA,D,No,2007-01-04,56.6
110,house,B001242,Timothy,H.,Bishop,,1950-06-01,NY,D,Yes,2007-01-04,56.6
110,house,D000597,Jo Ann,S.,Davis,,1950-06-29,VA,R,Yes,2007-01-04,56.5
110,house,U000038,Mark,E.,Udall,,1950-07-18,CO,D,Yes,2007-01-04,56.5
110,house,S001143,Mark,Edward,Souder,,1950-07-18,IN,R,Yes,2007-01-04,56.5
110,house,R000578,David,G.,Reichert,,1950-08-29,WA,R,Yes,2007-01-04,56.4
110,house,R000569,Thomas,M.,Reynolds,,1950-09-03,NY,R,Yes,2007-01-04,56.3
110,house,S001148,Michael,K.,Simpson,,1950-09-08,ID,R,Yes,2007-01-04,56.3
110,house,E000172,Jo Ann,H.,Emerson,,1950-09-16,MO,R,Yes,2007-01-04,56.3
110,house,C000116,Christopher,B.,Cannon,,1950-10-20,UT,R,Yes,2007-01-04,56.2
110,house,D000429,John,T.,Doolittle,,1950-10-30,CA,R,Yes,2007-01-04,56.2
110,house,B001236,John,,Boozman,,1950-12-10,AR,R,Yes,2007-01-04,56.1
110,house,B001248,Michael,C.,Burgess,,1950-12-23,TX,R,Yes,2007-01-04,56.0
110,house,C000984,Elijah,E.,Cummings,,1951-01-18,MD,D,Yes,2007-01-04,56.0
110,house,B001231,Shelley,,Berkley,,1951-01-20,NV,D,Yes,2007-01-04,56.0
110,house,T000460,Mike,Michael,Thompson,,1951-01-24,CA,D,Yes,2007-01-04,55.9
110,house,S001165,Albio,,Sires,,1951-01-26,NJ,D,Yes,2007-01-04,55.9
110,house,B000461,Brian,P.,Bilbray,,1951-01-28,CA,R,Yes,2007-01-04,55.9
110,house,I000026,Jay,,Inslee,,1951-02-09,WA,D,Yes,2007-01-04,55.9
110,house,M001158,Kenny,Ewell,Marchant,,1951-02-23,TX,R,Yes,2007-01-04,55.9
110,house,H001043,Paul,W.,Hodes,,1951-03-21,NH,D,No,2007-01-04,55.8
110,house,W000798,Tim,,Walberg,,1951-04-12,MI,R,No,2007-01-04,55.7
110,house,M001160,Gwen,,Moore,,1951-04-18,WI,D,Yes,2007-01-04,55.7
110,house,B001260,Vern,,Buchanan,,1951-05-08,FL,R,No,2007-01-04,55.7
110,house,T000260,Todd,,Tiahrt,,1951-06-15,KS,R,Yes,2007-01-04,55.6
110,house,M001166,Jerry,,McNerney,,1951-06-18,CA,D,No,2007-01-04,55.5
110,house,W000437,Roger,F.,Wicker,,1951-07-05,MS,R,Yes,2007-01-04,55.5
110,house,B001250,Rob,,Bishop,,1951-07-13,UT,R,Yes,2007-01-04,55.5
110,house,P000555,Deborah,D.,Pryce,,1951-07-29,OH,R,Yes,2007-01-04,55.4
110,house,W000784,Albert,Russell,Wynn,,1951-09-10,MD,D,Yes,2007-01-04,55.3
110,house,T000266,John,F.,Tierney,,1951-09-18,MA,D,Yes,2007-01-04,55.3
110,house,R000487,Edward,R.,Royce,,1951-10-12,CA,R,Yes,2007-01-04,55.2
110,house,P000034,Frank,J.,Pallone,Jr.,1951-10-30,NJ,D,Yes,2007-01-04,55.2
110,house,T000057,Ellen,O.,Tauscher,,1951-11-15,CA,D,Yes,2007-01-04,55.1
110,house,E000063,Thomas,,Edwards,,1951-11-24,TX,D,Yes,2007-01-04,55.1
110,house,S001164,Jean,,Schmidt,,1951-11-29,OH,R,Yes,2007-01-04,55.1
110,house,S001169,Joe,,Sestak,,1951-12-12,PA,D,No,2007-01-04,55.1
110,house,C001037,Michael,E.,Capuano,,1952-01-09,MA,D,Yes,2007-01-04,55.0
110,house,F000445,J.,Randy,Forbes,,1952-02-17,VA,R,Yes,2007-01-04,54.9
110,house,S001045,Bart,T.,Stupak,,1952-02-29,MI,D,Yes,2007-01-04,54.8
110,house,C001059,Jim,,Costa,,1952-04-13,CA,D,Yes,2007-01-04,54.7
110,house,B001243,Marsha,W.,Blackburn,,1952-06-06,TN,R,Yes,2007-01-04,54.6
110,house,D000492,David,T.,Dreier,,1952-07-05,CA,R,Yes,2007-01-04,54.5
110,house,R000435,Ileana,,Ros-Lehtinen,,1952-07-15,FL,R,Yes,2007-01-04,54.5
110,house,P000422,Earl,Ralph,Pomeroy,,1952-09-02,ND,D,Yes,2007-01-04,54.3
110,house,M001151,Tim,,Murphy,,1952-09-11,PA,R,Yes,2007-01-04,54.3
110,house,G000289,Bob,W.,Goodlatte,,1952-09-22,VA,R,Yes,2007-01-04,54.3
