page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
603130,George Banway (Earth-616),\/George_Banway_(Earth-616),Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,1,Jan-86,1986
79674,Giles McHeath (Earth-616),\/Giles_McHeath_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Sep-86,1986
441174,Grungnir (Earth-616),\/Grungnir_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jan-86,1986
603129,Jack Hollinster (Earth-616),\/Jack_Hollinster_(Earth-616),Public Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,1,Jan-86,1986
689383,Jack Ventura (Earth-616),\/Jack_Ventura_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Deceased Characters,1,May-86,1986
481588,Jamal (Earth-616),\/Jamal_(Earth-616),Public Identity,,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,1,Feb-86,1986
603131,Jonas Hardraker (Earth-616),\/Jonas_Hardraker_(Earth-616),Public Identity,Bad Characters,Black Eyes,Red Hair,Male Characters,,Deceased Characters,1,Jan-86,1986
477636,Kezan Val (Earth-616),\/Kezan_Val_(Earth-616),Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,1,Sep-86,1986
477868,King Thamos (Earth-616),\/King_Thamos_(Earth-616),Public Identity,Bad Characters,Black Eyes,Brown Hair,Male Characters,,Deceased Characters,1,Sep-86,1986
16273,Larry Bodine (Earth-616),\/Larry_Bodine_(Earth-616),,Neutral Characters,,Brown Hair,Male Characters,,Deceased Characters,1,Nov-86,1986
508033,Lugner (Earth-616),\/Lugner_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Feb-86,1986
526072,Mario Castiglione (Earth-616),\/Mario_Castiglione_(Earth-616),Public Identity,Neutral Characters,,,Male Characters,,Living Characters,1,Jan-86,1986
477846,Miri (Earth-616),\/Miri_(Earth-616),Public Identity,,Blue Eyes,White Hair,Female Characters,,Living Characters,1,Sep-86,1986
16758,Mister Clean (UCWF) (Earth-616),\/Mister_Clean_(UCWF)_(Earth-616),,,,Bald,Male Characters,,Living Characters,1,Jan-86,1986
251170,Morton Erg (Earth-616),\/Morton_Erg_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Jan-86,1986
346679,Myrrhot (Earth-616),\/Myrrhot_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Dec-86,1986
481592,Naomi (Earth-616),\/Naomi_(Earth-616),Public Identity,,,Blond Hair,Female Characters,,Deceased Characters,1,Feb-86,1986
436086,Old Troll (Earth-616),\/Old_Troll_(Earth-616),,Good Characters,,White Hair,,,Living Characters,1,Aug-86,1986
436710,Park Prowler (Earth-616),\/Park_Prowler_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,Nov-86,1986
301969,Richard Salmons (Earth-616),\/Richard_Salmons_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Oct-86,1986
560590,Riglevio (Earth-616),\/Riglevio_(Earth-616),Secret Identity,Bad Characters,,Green Hair,Male Characters,,Living Characters,1,May-86,1986
309918,Sheila Ramsey (Earth-616),\/Sheila_Ramsey_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,1,Apr-86,1986
750664,Speedo (UCWF) (Earth-616),\/Speedo_(UCWF)_(Earth-616),,Neutral Characters,,Black Hair,Male Characters,,Living Characters,1,Feb-86,1986
344280,Tanjaar (Earth-616),\/Tanjaar_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,May-86,1986
557090,Tyrone (Reapers) (Earth-616),\/Tyrone_(Reapers)_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,Oct-86,1986
441177,Varthog (Earth-616),\/Varthog_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jan-86,1986
247201,William Blake (Earth-616),\/William_Blake_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,May-86,1986
12772,Wolfgang Heinrich (Earth-616),\/Wolfgang_Heinrich_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,Oct-86,1986
441176,Yurthagg (Earth-616),\/Yurthagg_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jan-86,1986
18566,Yvon Berse (Earth-616),\/Yvon_Berse_(Earth-616),,,,,Male Characters,,Living Characters,1,Oct-86,1986
554884,A. Summers (Earth-616),\/A._Summers_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,,Deceased Characters,1,Nov-87,1987
18406,Adap-Tor (Earth-616),\/Adap-Tor_(Earth-616),,,,,,,Living Characters,1,Apr-87,1987
18475,Agent Crock (Earth-616),\/Agent_Crock_(Earth-616),Secret Identity,,Green Eyes,Brown Hair,Male Characters,,Living Characters,1,Oct-87,1987
72665,Alice Larkin (Earth-616),\/Alice_Larkin_(Earth-616),No Dual Identity,,,Brown Hair,Female Characters,,Living Characters,1,Aug-87,1987
347194,Arnold Kaminsky (Earth-616),\/Arnold_Kaminsky_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,May-87,1987
18376,Avian (Alpha Prime) (Earth-616),\/Avian_(Alpha_Prime)_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,1,Dec-87,1987
496044,Bert Hindle (Earth-616),\/Bert_Hindle_(Earth-616),No Dual Identity,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,Dec-87,1987
345713,Billy Wheeler (Earth-616),\/Billy_Wheeler_(Earth-616),,,Black Eyes,Black Hair,Male Characters,,Living Characters,1,Aug-87,1987
441579,Bitterhand (Earth-616),\/Bitterhand_(Earth-616),,Bad Characters,,,,,Living Characters,1,Mar-87,1987
59305,Cholly (Earth-616),\/Cholly_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1,Apr-87,1987
84344,Conal (Earth-616),\/Conal_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,1,May-87,1987
72220,Crawler (Earth-616),\/Crawler_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,1,Jul-87,1987
46060,Daillus (Earth-616),\/Daillus_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,1,Sep-87,1987
84341,Doktor Schwartz (Earth-616),\/Doktor_Schwartz_(Earth-616),,,,Bald,Male Characters,,Living Characters,1,Mar-87,1987
660773,Edward Williams (Earth-616),\/Edward_Williams_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Aug-87,1987
17305,Erlik Khan (Earth-616),\/Erlik_Khan_(Earth-616),,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,1,Sep-87,1987
441056,False Titania (Earth-616),\/False_Titania_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1,Feb-87,1987
441052,False Wrecker (Earth-616),\/False_Wrecker_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Jan-87,1987
16571,Garbage Man (Earth-616),\/Garbage_Man_(Earth-616),Secret Identity,,,Black Hair,Male Characters,,Living Characters,1,Oct-87,1987
100099,Gerhard van Ostamgen (Earth-616),\/Gerhard_van_Ostamgen_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,1,Jul-87,1987
555122,Gerhart (Earth-616),\/Gerhart_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Deceased Characters,1,Dec-87,1987
442339,Girthrrud (Earth-616),\/Girthrrud_(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,1,Jul-87,1987
348573,Gregory Dunbar (Earth-616),\/Gregory_Dunbar_(Earth-616),Public Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,1,Nov-87,1987
78153,Gustave Roch Uderzo (Earth-616),\/Gustave_Roch_Uderzo_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1,Jul-87,1987
322678,Gyrk (Earth-616),\/Gyrk_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Sep-87,1987
337223,Harold (Watchdogs) (Earth-616),\/Harold_(Watchdogs)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Nov-87,1987
441051,Howie Bridger (Earth-616),\/Howie_Bridger_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,1,Jan-87,1987
556879,Inger Sullivan (Earth-616),\/Inger_Sullivan_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,Aug-87,1987
634751,Iron Shanks (Earth-616),\/Iron_Shanks_(Earth-616),Public Identity,Neutral Characters,,White Hair,,,Living Characters,1,Sep-87,1987
19221,Isabel Bunsen (Earth-616),\/Isabel_Bunsen_(Earth-616),Public Identity,,,,Female Characters,,Living Characters,1,Mar-87,1987
337164,Jobeth Tucker (Earth-616),\/Jobeth_Tucker_(Earth-616),Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,1,Nov-87,1987
72219,Leiko Tan (Earth-616),\/Leiko_Tan_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Female Characters,,Deceased Characters,1,Jul-87,1987
470854,Lethbridge-Stewart (Earth-616),\/Lethbridge-Stewart_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,1,Jun-87,1987
72217,Light (Mutant) (Earth-616),\/Light_(Mutant)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Jul-87,1987
701819,Lumberjack (UCWF) (Earth-616),\/Lumberjack_(UCWF)_(Earth-616),,Neutral Characters,,Black Hair,Male Characters,,Living Characters,1,Apr-87,1987
337161,Mary Lynn Norfolk (Earth-616),\/Mary_Lynn_Norfolk_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,1,Nov-87,1987
444760,My sweet (Earth-616),\/My_sweet_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1,Dec-87,1987
493747,Nancy Sekido (Earth-616),\/Nancy_Sekido_(Earth-616),Public Identity,,Black Eyes,Black Hair,Female Characters,,Living Characters,1,Dec-87,1987
14602,Paris Seville (Earth-616),\/Paris_Seville_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,1,Mar-87,1987
73251,Preserver,\/Preserver,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Jul-87,1987
255678,Raek (Earth-616),\/Raek_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Sep-87,1987
608674,Sephra (Earth-616),\/Sephra_(Earth-616),Public Identity,Good Characters,Brown Eyes,Blond Hair,Female Characters,,Deceased Characters,1,Nov-87,1987
492131,Shannon (Earth-616),\/Shannon_(Earth-616),Public Identity,,,Brown Hair,Female Characters,,Living Characters,1,Dec-87,1987
289330,Shem (Earth-616),\/Shem_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,1,Aug-87,1987
116789,Simon LaGrange (Earth-616),\/Simon_LaGrange_(Earth-616),,,,,Male Characters,,Living Characters,1,May-87,1987
118104,Slasher (Skid-Row Slasher) (Earth-616),\/Slasher_(Skid-Row_Slasher)_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,1,May-87,1987
72216,Slider (Earth-616),\/Slider_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Jul-87,1987
254339,Snotri (Earth-616),\/Snotri_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,May-87,1987
501747,Tar-Rell (Earth-616),\/Tar-Rell_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,1,Nov-87,1987
254744,Targo (Earth-616),\/Targo_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,1,Dec-87,1987
72636,Tom Byrnes (Earth-616),\/Tom_Byrnes_(Earth-616),No Dual Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,1,Aug-87,1987
748151,Trixter (Earth-616),\/Trixter_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Apr-87,1987
746037,Vaalu (Earth-616),\/Vaalu_(Earth-616),No Dual Identity,Neutral Characters,Red Eyes,No Hair,Male Characters,,Living Characters,1,Apr-87,1987
554886,Vanna Herald (Earth-616),\/Vanna_Herald_(Earth-616),Public Identity,Neutral Characters,,Red Hair,Female Characters,,Deceased Characters,1,Dec-87,1987
345715,Wheeler (Earth-616),\/Wheeler_(Earth-616),,,Black Eyes,Black Hair,Male Characters,,Living Characters,1,Aug-87,1987
495613,Whitmore (Earth-616),\/Whitmore_(Earth-616),Public Identity,,Black Eyes,Brown Hair,,,Living Characters,1,Dec-87,1987
715416,William Perry (Earth-616),\/William_Perry_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,1,Sep-87,1987
746045,Xanja (Earth-616),\/Xanja_(Earth-616),No Dual Identity,Bad Characters,,Green Hair,Male Characters,,Living Characters,1,Apr-87,1987
503088,Abrams (Earth-616),\/Abrams_(Earth-616),No Dual Identity,,,Blond Hair,Male Characters,,Living Characters,1,May-88,1988
446075,Adam Peters (Earth-616),\/Adam_Peters_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,Jun-88,1988
18378,Alistair Koch (Earth-616),\/Alistair_Koch_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Jul-88,1988
503340,Alvin Barnes (Earth-616),\/Alvin_Barnes_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,1,May-88,1988
34095,Arioch (Earth-616),\/Arioch_(Earth-616),,Bad Characters,,White Hair,,,Living Characters,1,Apr-88,1988
579220,Arthur Adams (Earth-616),\/Arthur_Adams_(Earth-616),No Dual Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,1,Oct-88,1988
501930,Baker (Guardsman) (Earth-616),\/Baker_(Guardsman)_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1,Mar-88,1988
410094,Banapur Khan (Earth-616),\/Banapur_Khan_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,1,Nov-88,1988
503584,Baskin (Earth-616),\/Baskin_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,1,Jun-88,1988
16264,Big Top (Earth-616),\/Big_Top_(Earth-616),Secret Identity,,,Black Hair,Female Characters,,Living Characters,1,Dec-88,1988
72558,Billy Cassady (Earth-616),\/Billy_Cassady_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,Jul-88,1988
579247,Burron (Earth-616),\/Burron_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,Sep-88,1988
18592,Butcher T. Washington (Earth-616),\/Butcher_T._Washington_(Earth-616),Public Identity,Bad Characters,One Eye,Bald,Male Characters,,Living Characters,1,Oct-88,1988
503733,Campbell (Marsten) (Earth-616),\/Campbell_(Marsten)_(Earth-616),Public Identity,,,Black Hair,Female Characters,,Living Characters,1,Jun-88,1988
608713,Civit (Earth-616),\/Civit_(Earth-616),,,,Grey Hair,Male Characters,,Living Characters,1,Nov-88,1988
608151,Clay Quartermain (LMD) (Earth-616),\/Clay_Quartermain_(LMD)_(Earth-616),,,,Blond Hair,Male Characters,,Living Characters,1,Oct-88,1988
727250,Cold War (Earth-616),\/Cold_War_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Sep-88,1988
447331,Dave of Santa Monica (Earth-616),\/Dave_of_Santa_Monica_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1,Aug-88,1988
27848,Defiler (Earth-616),\/Defiler_(Earth-616),Secret Identity,,Brown Eyes,Red Hair,Male Characters,,Living Characters,1,Nov-88,1988
503255,Dewey (Earth-616),\/Dewey_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1,May-88,1988
18644,Dieter Steinhauer (Earth-616),\/Dieter_Steinhauer_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,Jul-88,1988
499892,Don Johnson (Earth-616),\/Don_Johnson_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,1,Feb-88,1988
501932,Eddie (Guardsman) (Earth-616),\/Eddie_(Guardsman)_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1,Mar-88,1988
566855,El Caiman (Earth-616),\/El_Caiman_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Deceased Characters,1,Aug-88,1988
494128,Elyse Nelson (Earth-616),\/Elyse_Nelson_(Earth-616),,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1,Apr-88,1988
501851,Emilio Layton (Earth-616),\/Emilio_Layton_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1,Mar-88,1988
350022,Fantomask (Earth-616),\/Fantomask_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,1,Sep-88,1988
501065,Frank (Earth-616),\/Frank_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1,Feb-88,1988
579224,Glynis Oliver (Earth-616),\/Glynis_Oliver_(Earth-616),Public Identity,Bad Characters,,,Female Characters,,Living Characters,1,Oct-88,1988
498584,Hank (Earth-616),\/Hank_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,1,Jan-88,1988
566431,Horace Grabsheid (Earth-616),\/Horace_Grabsheid_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,1,Aug-88,1988
579245,Hystrix (Earth-616),\/Hystrix_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,Oct-88,1988
18788,Intuition (Earth-616),\/Intuition_(Earth-616),Secret Identity,Bad Characters,Black Eyes,No Hair,Female Characters,,Living Characters,1,Oct-88,1988
404341,Irving Wattle (Earth-616),\/Irving_Wattle_(Earth-616),,Neutral Characters,,,Male Characters,,Living Characters,1,Aug-88,1988
92104,Jack Rollins (Earth-616),\/Jack_Rollins_(Earth-616),Public Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,1,Jun-88,1988
105487,Jacob Roark (Earth-616),\/Jacob_Roark_(Earth-616),Public Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,1,Oct-88,1988
18670,Jan van Slambrouck (Earth-616),\/Jan_van_Slambrouck_(Earth-616),,Neutral Characters,,Brown Hair,Female Characters,,Living Characters,1,Jul-88,1988
498844,Johnny (Earth-616),\/Johnny_(Earth-616),Public Identity,Neutral Characters,,,Male Characters,,Living Characters,1,Jan-88,1988
88706,Jonas Fugard (Earth-616),\/Jonas_Fugard_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1,Jul-88,1988
608153,Kate Neville (LMD) (Earth-616),\/Kate_Neville_(LMD)_(Earth-616),,,,,Female Characters,,Living Characters,1,Oct-88,1988
502431,Leonid Dubroski (Earth-616),\/Leonid_Dubroski_(Earth-616),Public Identity,,Brown Eyes,Blond Hair,Male Characters,,Living Characters,1,Apr-88,1988
447338,Madelyn Arnstein (Earth-616),\/Madelyn_Arnstein_(Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,1,Aug-88,1988
18669,Mary van Slambrouck (Earth-616),\/Mary_van_Slambrouck_(Earth-616),,Neutral Characters,,Brown Hair,Female Characters,,Living Characters,1,Jul-88,1988
419398,Masumi (Assassins Guild) (Earth-616),\/Masumi_(Assassins_Guild)_(Earth-616),Public Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,1,Dec-88,1988
337252,Meg (Magistrate) (Earth-616),\/Meg_(Magistrate)_(Earth-616),,,,,,,Living Characters,1,Nov-88,1988
500361,Michael J. Fox (Earth-616),\/Michael_J._Fox_(Earth-616),Public Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,1,Feb-88,1988
74178,Moise Bomvana (Earth-616),\/Moise_Bomvana_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,1,Jul-88,1988
337259,Mollo (Magistrate) (Earth-616),\/Mollo_(Magistrate)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Nov-88,1988
75693,Ndebele (Wakandan) (Earth-616),\/Ndebele_(Wakandan)_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,1,Jul-88,1988
243324,Nicholas Benson (Earth-616),\/Nicholas_Benson_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,1,Sep-88,1988
404339,Norm Seeger (Earth-616),\/Norm_Seeger_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Aug-88,1988
