page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
190591,Olivia Reynolds II (New Earth),\/wiki\/Olivia_Reynolds_II_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,1,"2010, November",2010
211705,Only Child (New Earth),\/wiki\/Only_Child_(New_Earth),Secret Identity,,,Blond Hair,Female Characters,,Living Characters,1,"2010, December",2010
209853,Orange Medal (New Earth),\/wiki\/Orange_Medal_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
211507,Oxymoron (New Earth),\/wiki\/Oxymoron_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
158839,Paul F. Burrows (New Earth),\/wiki\/Paul_F._Burrows_(New_Earth),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,1,"2010, March",2010
214718,Pharaoh I (New Earth),\/wiki\/Pharaoh_I_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
214719,Pharaoh II (New Earth),\/wiki\/Pharaoh_II_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
345838,Phinea (New Earth),\/wiki\/Phinea_(New_Earth),Public Identity,Good Characters,,Brown Hair,Female Characters,,Deceased Characters,1,"2010, January",2010
183801,Queen of Hearts V (New Earth),\/wiki\/Queen_of_Hearts_V_(New_Earth),,Bad Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,1,"2010, October",2010
222255,Quetzlotl (New Earth),\/wiki\/Quetzlotl_(New_Earth),Public Identity,Good Characters,Yellow Eyes,Blond Hair,Male Characters,,Living Characters,1,"2010, March",2010
203430,Reb (New Earth),\/wiki\/Reb_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1,"2010, November",2010
204708,Rex Stewart (New Earth),\/wiki\/Rex_Stewart_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,"2010, August",2010
174977,Rosalyn Mays (New Earth),\/wiki\/Rosalyn_Mays_(New_Earth),,,,,Female Characters,,Living Characters,1,"2010, August",2010
211570,Rush Hour I (New Earth),\/wiki\/Rush_Hour_I_(New_Earth),Secret Identity,,,White Hair,Male Characters,,Living Characters,1,"2010, December",2010
211576,Rush Hour III (New Earth),\/wiki\/Rush_Hour_III_(New_Earth),Secret Identity,,,,Female Characters,,Living Characters,1,"2010, December",2010
211514,Senior Citizen (New Earth),\/wiki\/Senior_Citizen_(New_Earth),Secret Identity,,,Grey Hair,Male Characters,,Living Characters,1,"2010, December",2010
211743,Settler II (New Earth),\/wiki\/Settler_II_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
211561,Settler III (New Earth),\/wiki\/Settler_III_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
211702,Settler IV (New Earth),\/wiki\/Settler_IV_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
211567,Settler V (New Earth),\/wiki\/Settler_V_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
202298,Sharon Quinzel (New Earth),\/wiki\/Sharon_Quinzel_(New_Earth),Public Identity,,Violet Eyes,Green Hair,Female Characters,,Living Characters,1,"2010, February",2010
170015,Stake (New Earth),\/wiki\/Stake_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,1,"2010, June",2010
211693,Sterling Silver (New Earth),\/wiki\/Sterling_Silver_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
173442,Steven Frank (New Earth),\/wiki\/Steven_Frank_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2010, July",2010
191588,Stone Cold Luke (New Earth),\/wiki\/Stone_Cold_Luke_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2010, December",2010
158681,Stuart Rawlings (New Earth),\/wiki\/Stuart_Rawlings_(New_Earth),Public Identity,,Blue Eyes,Brown Hair,Male Characters,,Living Characters,1,"2010, March",2010
211520,Super Annuator (New Earth),\/wiki\/Super_Annuator_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
183805,Ten of Hearts II (New Earth),\/wiki\/Ten_of_Hearts_II_(New_Earth),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1,"2010, October",2010
183776,Ten of Spades VIII (New Earth),\/wiki\/Ten_of_Spades_VIII_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2010, March",2010
162339,Thulka Re (New Earth),\/wiki\/Thulka_Re_(New_Earth),,Good Characters,Yellow Eyes,,Male Characters,,Deceased Characters,1,"2010, May",2010
211545,Tin Bib (New Earth),\/wiki\/Tin_Bib_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
211541,Toxic Tucker (New Earth),\/wiki\/Toxic_Tucker_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
211789,Two-Ton Ted (New Earth),\/wiki\/Two-Ton_Ted_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2010, December",2010
159043,Vivienne (New Earth),\/wiki\/Vivienne_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,1,"2010, February",2010
177751,Walter Steele (New Earth),\/wiki\/Walter_Steele_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1,"2010, August",2010
211564,Yellow Peril (New Earth),\/wiki\/Yellow_Peril_(New_Earth),Secret Identity,,,,Male Characters,,Living Characters,1,"2010, December",2010
189331,Zvvireel (New Earth),\/wiki\/Zvvireel_(New_Earth),,Good Characters,,,Male Characters,,Deceased Characters,1,"2010, December",2010
312406,Adam Bomb (New Earth),\/wiki\/Adam_Bomb_(New_Earth),,Bad Characters,Blue Eyes,,Male Characters,,Living Characters,1,"2009, June",2009
303707,Airam Sappal (New Earth),\/wiki\/Airam_Sappal_(New_Earth),,Good Characters,,,Female Characters,,Deceased Characters,1,"2009, January",2009
334432,Alvin Tanner (New Earth),\/wiki\/Alvin_Tanner_(New_Earth),Public Identity,Good Characters,Brown Eyes,,Male Characters,,Living Characters,1,"2009, March",2009
345830,Antinus (New Earth),\/wiki\/Antinus_(New_Earth),Public Identity,Good Characters,,Brown Hair,Female Characters,,Deceased Characters,1,"2009, August",2009
314886,Barbara Lane (New Earth),\/wiki\/Barbara_Lane_(New_Earth),,Good Characters,,Black Hair,Female Characters,,Living Characters,1,"2009, June",2009
138177,Batman Jones (New Earth),\/wiki\/Batman_Jones_(New_Earth),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,"2009, July",2009
210225,Big Don Drummond (New Earth),\/wiki\/Big_Don_Drummond_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,"2009, August",2009
215345,Blockbuster IV (New Earth),\/wiki\/Blockbuster_IV_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1,"2009, August",2009
155089,Boneblaster (New Earth),\/wiki\/Boneblaster_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2009, August",2009
314936,Chante Coles (New Earth),\/wiki\/Chante_Coles_(New_Earth),,Good Characters,,Brown Hair,Female Characters,,Living Characters,1,"2009, June",2009
148422,Cinderblock (New Earth),\/wiki\/Cinderblock_(New_Earth),Secret Identity,Bad Characters,Yellow Eyes,,Male Characters,,Living Characters,1,"2009, November",2009
156896,Conundrum (New Earth),\/wiki\/Conundrum_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,1,"2009, October",2009
112941,Cyrus Lord (New Earth),\/wiki\/Cyrus_Lord_(New_Earth),,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,"2009, March",2009
369292,Dax-Am (New Earth),\/wiki\/Dax-Am_(New_Earth),Public Identity,Neutral Characters,Black Eyes,Blond Hair,Male Characters,,Living Characters,1,"2009, October",2009
147156,Diane Dorst (New Earth),\/wiki\/Diane_Dorst_(New_Earth),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1,"2009, October",2009
137825,Dvorcek (New Earth),\/wiki\/Dvorcek_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2009, July",2009
308610,Dyn-Xe (New Earth),\/wiki\/Dyn-Xe_(New_Earth),Public Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,1,"2009, September",2009
182030,Ed Markham (New Earth),\/wiki\/Ed_Markham_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,1,"2009, October",2009
182044,Eight of Diamonds I (New Earth),\/wiki\/Eight_of_Diamonds_I_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2009, November",2009
182041,Eight of Hearts I (New Earth),\/wiki\/Eight_of_Hearts_I_(New_Earth),,Bad Characters,,,Female Characters,,Deceased Characters,1,"2009, October",2009
120711,Erszebet Bathory (New Earth),\/wiki\/Erszebet_Bathory_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,1,"2009, April",2009
182043,Five of Diamonds II (New Earth),\/wiki\/Five_of_Diamonds_II_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,1,"2009, October",2009
182042,Four of Diamonds I (New Earth),\/wiki\/Four_of_Diamonds_I_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,1,"2009, October",2009
182034,Four of Spades III (New Earth),\/wiki\/Four_of_Spades_III_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,1,"2009, October",2009
304364,Greb (New Earth),\/wiki\/Greb_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Deceased Characters,1,"2009, June",2009
314924,Henry Lane (New Earth),\/wiki\/Henry_Lane_(New_Earth),,Good Characters,,,Male Characters,,Living Characters,1,"2009, June",2009
177923,Imecsub (New Earth),\/wiki\/Imecsub_(New_Earth),,Bad Characters,Yellow Eyes,Red Hair,Male Characters,,Deceased Characters,1,"2009, April",2009
138898,Jonathan Romero (New Earth),\/wiki\/Jonathan_Romero_(New_Earth),,,,White Hair,Male Characters,,Living Characters,1,"2009, June",2009
215342,King Billy (New Earth),\/wiki\/King_Billy_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,"2009, August",2009
215339,La Sangre (New Earth),\/wiki\/La_Sangre_(New_Earth),Secret Identity,Good Characters,Red Eyes,Red Hair,Female Characters,,Living Characters,1,"2009, August",2009
231106,Lightning Bug (New Earth),\/wiki\/Lightning_Bug_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,1,"2009, November",2009
317355,Mitchell Lane (New Earth),\/wiki\/Mitchell_Lane_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Living Characters,1,"2009, June",2009
146828,N-Emy (New Earth),\/wiki\/N-Emy_(New_Earth),Secret Identity,Bad Characters,,Blue Hair,Male Characters,,Deceased Characters,1,"2009, August",2009
303708,Nhoj Sappal (New Earth),\/wiki\/Nhoj_Sappal_(New_Earth),,Good Characters,,,Male Characters,,Deceased Characters,1,"2009, January",2009
93987,Norman McCay (New Earth),\/wiki\/Norman_McCay_(New_Earth),Public Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,1,"2009, January",2009
137112,Regulator II (New Earth),\/wiki\/Regulator_II_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2009, July",2009
143018,Sarolis (New Earth),\/wiki\/Sarolis_(New_Earth),,,,,Male Characters,,Living Characters,1,"2009, September",2009
182032,Six of Spades II (New Earth),\/wiki\/Six_of_Spades_II_(New_Earth),,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,1,"2009, September",2009
182035,Three of Spades III (New Earth),\/wiki\/Three_of_Spades_III_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,1,"2009, October",2009
139247,Val-Ty (New Earth),\/wiki\/Val-Ty_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2009, August",2009
290761,Vial (New Earth),\/wiki\/Vial_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1,"2009, October",2009
177380,Wick (New Earth),\/wiki\/Wick_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,1,"2009, June",2009
157989,William von Hammer (New Earth),\/wiki\/William_von_Hammer_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1,"2009, August",2009
279448,Ace of Spades VI (New Earth),\/wiki\/Ace_of_Spades_VI_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1,"2008, December",2008
345775,Agrippe (New Earth),\/wiki\/Agrippe_(New_Earth),Public Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,1,"2008, March",2008
369922,Clot (New Earth),\/wiki\/Clot_(New_Earth),,Bad Characters,Black Eyes,Green Hair,Male Characters,,Living Characters,1,"2008, January",2008
116106,Doctor Mephistopheles (New Earth),\/wiki\/Doctor_Mephistopheles_(New_Earth),,Neutral Characters,,,Male Characters,,Living Characters,1,"2008, August",2008
203779,Elisabeth Saint-Marie (New Earth),\/wiki\/Elisabeth_Saint-Marie_(New_Earth),Secret Identity,Good Characters,,,Female Characters,,Deceased Characters,1,"2008, February",2008
40904,Falseface (New Earth),\/wiki\/Falseface_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,1,"2008, January",2008
345773,Gennes (New Earth),\/wiki\/Gennes_(New_Earth),Public Identity,Good Characters,,Brown Hair,Female Characters,,Deceased Characters,1,"2008, February",2008
289999,Gluttony II (New Earth),\/wiki\/Gluttony_II_(New_Earth),Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,1,"2008, December",2008
128561,Hammond Carter (New Earth),\/wiki\/Hammond_Carter_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2008, March",2008
80035,Harriet Pratt (New Earth),\/wiki\/Harriet_Pratt_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,1,"2008, April",2008
289998,Jack (New Earth),\/wiki\/Jack_(New_Earth),Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,1,"2008, December",2008
290000,James (New Earth),\/wiki\/James_(New_Earth),Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,1,"2008, December",2008
80117,Koko (New Earth),\/wiki\/Koko_(New_Earth),,Neutral Characters,,White Hair,Male Characters,,Living Characters,1,"2008, October",2008
60689,Layla Adams (New Earth),\/wiki\/Layla_Adams_(New_Earth),Secret Identity,,,Brown Hair,Female Characters,,Living Characters,1,"2008, June",2008
155092,Lewis Yarnell (New Earth),\/wiki\/Lewis_Yarnell_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2008, April",2008
203784,Margaux de Mortain (New Earth),\/wiki\/Margaux_de_Mortain_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Female Characters,,Deceased Characters,1,"2008, February",2008
66339,Mike Virgil (New Earth),\/wiki\/Mike_Virgil_(New_Earth),,,Blue Eyes,Grey Hair,Male Characters,,Living Characters,1,"2008, June",2008
60686,Raymond Gibson (New Earth),\/wiki\/Raymond_Gibson_(New_Earth),,,,,Male Characters,,Living Characters,1,"2008, June",2008
393238,Recca (New Earth),\/wiki\/Recca_(New_Earth),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1,"2008, April",2008
155093,Skitch Benson (New Earth),\/wiki\/Skitch_Benson_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2008, April",2008
134792,Sterling Fry (New Earth),\/wiki\/Sterling_Fry_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,"2008, March",2008
81461,Sun-Chained-In-Ink (New Earth),\/wiki\/Sun-Chained-In-Ink_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"2008, July",2008
134207,Tyson Sykes (New Earth),\/wiki\/Tyson_Sykes_(New_Earth),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,"2008, June",2008
338096,Victor Sono (New Earth),\/wiki\/Victor_Sono_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2008, March",2008
275892,White Star (New Earth),\/wiki\/White_Star_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,"2008, January",2008
90872,Zevonn Parzzx (New Earth),\/wiki\/Zevonn_Parzzx_(New_Earth),Public Identity,Good Characters,,White Hair,Male Characters,,Living Characters,1,"2008, October",2008
345450,Anaea (New Earth),\/wiki\/Anaea_(New_Earth),,,,,Female Characters,,Living Characters,1,"2007, September",2007
253680,Bizarro Aquaman (New Earth),\/wiki\/Bizarro_Aquaman_(New_Earth),,Neutral Characters,,Blond Hair,Male Characters,,Deceased Characters,1,"2007, December",2007
180203,Bizarro Green Arrow (New Earth),\/wiki\/Bizarro_Green_Arrow_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,"2007, December",2007
357625,Bizarro Robin (New Earth),\/wiki\/Bizarro_Robin_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,"2007, December",2007
32551,Bizarro Toyman (New Earth),\/wiki\/Bizarro_Toyman_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,"2007, November",2007
305041,Dale Smith (New Earth),\/wiki\/Dale_Smith_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,"2007, November",2007
345455,Damara (New Earth),\/wiki\/Damara_(New_Earth),,,,,Female Characters,,Living Characters,1,"2007, October",2007
345451,Eurybe (New Earth),\/wiki\/Eurybe_(New_Earth),,,,,Female Characters,,Living Characters,1,"2007, September",2007
181721,Gas Chamber (New Earth),\/wiki\/Gas_Chamber_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"2007, December",2007
49332,George Calderon (New Earth),\/wiki\/George_Calderon_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,1,"2007, January",2007
345446,Helene (New Earth),\/wiki\/Helene_(New_Earth),,,,,Female Characters,,Deceased Characters,1,"2007, September",2007
285102,Horus (New Earth),\/wiki\/Horus_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,1,"2007, March",2007
