pollno,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_pct,cand2_name,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
15380066,2014_Gov-G_KS,2014,KS,Gov-G,Gov-G,Monmouth University,215,10/18/2014,429,Democrat,50,Republican,45,,5,11/4/2014,46.13,49.82,-3.69,8.69,8.69,0,,
15380067,2014_Gov-G_ME,2014,ME,Gov-G,Gov-G,Pan Atlantic Research,249,10/18/2014,400,Democrat,40,Republican,40,13,0,11/4/2014,43.37,48.18,-4.81,4.81,4.81,.5,previously listed as Pan Atlantic SMS Group,
15380068,2014_Gov-G_ME,2014,ME,Gov-G,Gov-G,University of New Hampshire,357,10/18/2014,639,Democrat,35,Republican,45,16,-10,11/4/2014,43.37,48.18,-4.81,5.19,-5.19,1,,
15380069,2014_Gov-G_MI,2014,MI,Gov-G,Gov-G,EPIC-MRA,84,10/18/2014,600,Democrat,39,Republican,47,,-8,11/4/2014,46.86,50.92,-4.06,3.94,-3.94,1,,
15380070,2014_Gov-G_NH,2014,NH,Gov-G,Gov-G,Suffolk University,323,10/18/2014,500,Democrat,49,Republican,39,,10,11/4/2014,52.37,47.43,4.94,5.06,5.06,1,,
15380071,2014_Gov-G_NH,2014,NH,Gov-G,Gov-G,University of Massachusetts Lowell,355,10/18/2014,643,Democrat,49,Republican,45,,4,11/4/2014,52.37,47.43,4.94,.9400000000000001,-.9400000000000001,1,,
15380072,2014_Gov-G_NY,2014,NY,Gov-G,Gov-G,Siena College,305,10/18/2014,748,Democrat,54,Republican,33,9,21,11/4/2014,54.19,40.24,13.95,7.05,7.05,1,,
15380073,2014_Gov-G_OR,2014,OR,Gov-G,Gov-G,SurveyUSA,325,10/18/2014,561,Democrat,51,Republican,38,,13,11/4/2014,49.89,44.13,5.76,7.24,7.24,1,,
112357,2014_Gov-G_SC,2014,SC,Gov-G,Gov-G,Susquehanna Polling & Research Inc.,326,10/18/2014,917,Democrat,31,Republican,51,11,-20,11/4/2014,41.42,55.9,-14.48,5.52,-5.52,1,newly added in 2019 update,
15380074,2014_Gov-G_WI,2014,WI,Gov-G,Gov-G,Public Policy Polling,263,10/18/2014,860,Democrat,46,Republican,47,,-1,11/4/2014,46.59,52.26,-5.67,4.67,4.67,1,,
15380087,2014_House-GR_CA-17,2014,CA-17,House-G,House-GR,SurveyUSA,325,10/18/2014,579,Honda (D),37,Khanna (D),35,,2,11/4/2014,51.75,48.25,3.5,1.5,,1,,
15380088,2014_House-GR_CA-21,2014,CA-21,House-G,House-GR,SurveyUSA,325,10/18/2014,554,Democrat,42,Republican,47,,-5,11/4/2014,42.17,57.83,-15.66,10.66,10.66,1,,
15380075,2014_House-G_AK-1,2014,AK-1,House-G,House-G,Hellenthal & Associates,137,10/18/2014,403,Democrat,35,Republican,52,6,-17,11/4/2014,40.97,50.97,-10,7,-7,1,,
15380076,2014_House-G_HI-1,2014,HI-1,House-G,House-G,Merriman River Group,207,10/18/2014,604,Democrat,45,Republican,45,,0,11/4/2014,51.93,48.07,3.86,3.86,-3.86,.5,,
15380077,2014_House-G_MA-9,2014,MA-9,House-G,House-G,Emerson College,88,10/18/2014,302,Democrat,47,Republican,44,,3,11/4/2014,54.95,44.99,9.960000000000001,6.96,-6.96,1,,
15380078,2014_House-G_ME-1,2014,ME-1,House-G,House-G,Pan Atlantic Research,249,10/18/2014,207,Democrat,62,Republican,18,6,44,11/4/2014,60.43,30.67,29.76,14.24,14.24,1,previously listed as Pan Atlantic SMS Group,
15380079,2014_House-G_ME-1,2014,ME-1,House-G,House-G,University of New Hampshire,357,10/18/2014,348,Democrat,57,Republican,19,10,38,11/4/2014,60.43,30.67,29.76,8.24,8.24,1,,
15380080,2014_House-G_ME-2,2014,ME-2,House-G,House-G,Pan Atlantic Research,249,10/18/2014,193,Democrat,39,Republican,38,8,1,11/4/2014,41.83,47.03,-5.2,6.2,6.2,0,previously listed as Pan Atlantic SMS Group,
15380081,2014_House-G_ME-2,2014,ME-2,House-G,House-G,University of New Hampshire,357,10/18/2014,291,Democrat,40,Republican,41,8,-1,11/4/2014,41.83,47.03,-5.2,4.2,4.2,1,,
15380082,2014_House-G_NY-19,2014,NY-19,House-G,House-G,Global Strategy Group,118,10/18/2014,401,Democrat,36,Republican,46,,-10,11/4/2014,35.49,64.45,-28.96,18.96,18.96,1,,D
15380083,2014_House-G_NY-4,2014,NY-4,House-G,House-G,Siena College,305,10/18/2014,628,Democrat,52,Republican,42,,10,11/4/2014,52.79,47.11,5.68,4.32,4.32,1,,
82444,2014_House-G_PA-3,2014,PA-3,House-G,House-G,Mercyhurst University,422,10/18/2014,503,Democrat,30,Republican,52,,-22,11/4/2014,39.37,60.63,-21.26,.74,-.74,1,newly added in 2019 update,
15380084,2014_House-G_US,2014,US,House-G,House-G,GfK Group,115,10/18/2014,968,Democrat,32,Republican,40,,-8,11/4/2014,45.7,51.42,-5.72,2.28,-2.28,1,,
15380085,2014_House-G_US,2014,US,House-G,House-G,Pew Research Center,253,10/18/2014,1126,Democrat,47,Republican,46,,1,11/4/2014,45.7,51.42,-5.72,6.72,6.72,0,,
15380086,2014_House-G_VA-10,2014,VA-10,House-G,House-G,The Polling Company Inc.,337,10/18/2014,404,Democrat,35,Republican,51,,-16,11/4/2014,40.36,56.49,-16.13,.13,.13,1,,
15380102,2014_Sen-GS_HI,2014,HI,Sen-G,Sen-GS,Merriman River Group,207,10/18/2014,1221,Democrat,55,Republican,29,,26,11/4/2014,69.77,27.7,42.07,16.07,-16.07,1,,
15380089,2014_Sen-G_AK,2014,AK,Sen-G,Sen-G,Hellenthal & Associates,137,10/18/2014,403,Democrat,51.5,Republican,41.6,,9.9,11/4/2014,45.83,47.96,-2.13,12.03,12.03,0,,
15380090,2014_Sen-G_CO,2014,CO,Sen-G,Sen-G,Public Policy Polling,263,10/18/2014,778,Democrat,43.5,Republican,46.5,,-3,11/4/2014,46.26,48.2,-1.94,1.06,-1.06,1,,
15380091,2014_Sen-G_CO,2014,CO,Sen-G,Sen-G,Quinnipiac University,267,10/18/2014,974,Democrat,42.5,Republican,47,,-4.5,11/4/2014,46.26,48.2,-1.94,2.56,-2.56,1,,
15380092,2014_Sen-G_IA,2014,IA,Sen-G,Sen-G,Quinnipiac University,267,10/18/2014,964,Democrat,46,Republican,48,,-2,11/4/2014,43.76,52.1,-8.34,6.34,6.34,1,,
15380093,2014_Sen-G_KS,2014,KS,Sen-G,Sen-G,Monmouth University,215,10/18/2014,429,Roberts (R),46,Orman (I),46,,0,11/4/2014,53.15,42.53,10.62,10.62,,.5,,
15380094,2014_Sen-G_KY,2014,KY,Sen-G,Sen-G,Western Kentucky University,379,10/18/2014,559,Democrat,41.7,Republican,45.4,,-3.7,11/4/2014,40.72,56.19,-15.47,11.77,11.77,1,,
15380095,2014_Sen-G_ME,2014,ME,Sen-G,Sen-G,Pan Atlantic Research,249,10/18/2014,400,Democrat,27,Republican,66.59999999999999,,-39.6,11/4/2014,31.5,68.46000000000001,-36.96,2.64,-2.64,1,previously listed as Pan Atlantic SMS Group,
15380096,2014_Sen-G_ME,2014,ME,Sen-G,Sen-G,University of New Hampshire,357,10/18/2014,667,Democrat,30,Republican,65,,-35,11/4/2014,31.5,68.46000000000001,-36.96,1.96,1.96,1,,
15380097,2014_Sen-G_MI,2014,MI,Sen-G,Sen-G,EPIC-MRA,84,10/18/2014,600,Democrat,45,Republican,34,,11,11/4/2014,54.61,41.33,13.28,2.28,-2.28,1,,
15380098,2014_Sen-G_NC,2014,NC,Sen-G,Sen-G,SurveyUSA,325,10/18/2014,568,Democrat,46,Republican,43,6,3,11/4/2014,47.26,48.82,-1.56,4.56,4.56,0,,
15380099,2014_Sen-G_NH,2014,NH,Sen-G,Sen-G,Suffolk University,323,10/18/2014,500,Democrat,48.6,Republican,45.6,,3,11/4/2014,51.46,48.21,3.25,.25,-.25,1,,
15380100,2014_Sen-G_NH,2014,NH,Sen-G,Sen-G,University of Massachusetts Lowell,355,10/18/2014,643,Democrat,49,Republican,46,,3,11/4/2014,51.46,48.21,3.25,.25,-.25,1,,
15380101,2014_Sen-G_OR,2014,OR,Sen-G,Sen-G,SurveyUSA,325,10/18/2014,561,Democrat,53,Republican,32,,21,11/4/2014,55.73,36.87,18.86,2.14,2.14,1,,
15380103,2014_Sen-O_LA,2014,LA,Sen-G,Sen-O,University of New Orleans,358,10/18/2014,292,Landrieu (D),43,Cassidy (R),51,,-8,11/4/2014,42.08,40.97,1.11,9.109999999999999,-9.109999999999999,0,,
112367,2014_Sen-O_LA,2014,LA,Sen-G,Sen-O,University of New Orleans,358,10/18/2014,292,Landrieu (D),38,Cassidy (R),33,7,5,11/4/2014,42.08,40.97,1.11,3.89,,1,newly added in 2019 update,
15380104,2014_Gov-G_CO,2014,CO,Gov-G,Gov-G,Monmouth University,215,10/19/2014,431,Democrat,50,Republican,43,,7,11/4/2014,49.3,45.95,3.35,3.65,3.65,1,,
15380105,2014_Gov-G_GA,2014,GA,Gov-G,Gov-G,SurveyUSA,325,10/19/2014,606,Democrat,43,Republican,45,4,-2,11/4/2014,44.88,52.74,-7.86,5.86,5.86,1,,
15380106,2014_Gov-G_IL,2014,IL,Gov-G,Gov-G,APC Research,4,10/19/2014,800,Democrat,43,Republican,45,4,-2,11/4/2014,46.35,50.27,-3.92,1.92,1.92,1,,
15380107,2014_Gov-G_MI,2014,MI,Gov-G,Gov-G,Mitchell Research & Communications,213,10/19/2014,919,Democrat,46,Republican,48,1,-2,11/4/2014,46.86,50.92,-4.06,2.06,2.06,1,,
15380115,2014_House-GR_CA-52,2014,CA-52,House-G,House-GR,SurveyUSA,325,10/19/2014,608,Democrat,45,Republican,46,,-1,11/4/2014,51.59,48.41,3.18,4.18,-4.18,0,,
15380108,2014_House-G_KS-2,2014,KS-2,House-G,House-G,Tarrance Group,333,10/19/2014,400,Democrat,37,Republican,49,6,-12,11/4/2014,38.62,57.04,-18.42,6.42,6.42,1,for Lynn Jenkins (R),R
15380109,2014_House-G_MA-6,2014,MA-6,House-G,House-G,Optimus,245,10/19/2014,2994,Democrat,48,Republican,46,,2,11/4/2014,54.97,41.14,13.83,11.83,-11.83,1,,
15380110,2014_House-G_US,2014,US,House-G,House-G,GQR Research (GQRR),126,10/19/2014,698,Democrat,46,Republican,46,,0,11/4/2014,45.7,51.42,-5.72,5.72,5.72,.5,previously listed as Greenberg Quinlan Rosner (Democracy Corps),
15380111,2014_House-G_UT-1,2014,UT-1,House-G,House-G,Brigham Young University,34,10/19/2014,159,Democrat,31,Republican,49,,-18,11/4/2014,27.94,64.62,-36.68,18.68,18.68,1,,
15380112,2014_House-G_UT-2,2014,UT-2,House-G,House-G,Brigham Young University,34,10/19/2014,192,Democrat,37,Republican,43,,-6,11/4/2014,32.89,61.45,-28.56,22.56,22.56,1,,
15380113,2014_House-G_UT-3,2014,UT-3,House-G,House-G,Brigham Young University,34,10/19/2014,169,Democrat,25,Republican,59,,-34,11/4/2014,22.48,72.21000000000001,-49.73,15.73,15.73,1,,
15380114,2014_House-G_UT-4,2014,UT-4,House-G,House-G,Brigham Young University,34,10/19/2014,236,Democrat,46,Republican,42,4,4,11/4/2014,45.81,50.92,-5.11,9.109999999999999,9.109999999999999,0,,
15380116,2014_Sen-G_CO,2014,CO,Sen-G,Sen-G,Monmouth University,215,10/19/2014,431,Democrat,46,Republican,47,,-1,11/4/2014,46.26,48.2,-1.94,.9400000000000001,.9400000000000001,1,,
15380117,2014_Sen-G_GA,2014,GA,Sen-G,Sen-G,SurveyUSA,325,10/19/2014,606,Democrat,46,Republican,44,4,2,11/4/2014,45.21,52.89,-7.68,9.68,9.68,0,,
15380118,2014_Sen-G_IL,2014,IL,Sen-G,Sen-G,APC Research,4,10/19/2014,800,Democrat,50,Republican,36,,14,11/4/2014,53.55,42.69,10.86,3.14,3.14,1,,
15380119,2014_Sen-G_KY,2014,KY,Sen-G,Sen-G,Voter/Consumer Research,371,10/19/2014,815,Democrat,41,Republican,49,3,-8,11/4/2014,40.72,56.19,-15.47,7.47,7.47,1,,
15380120,2014_Sen-G_MI,2014,MI,Sen-G,Sen-G,Mitchell Research & Communications,213,10/19/2014,919,Democrat,51.1,Republican,37.5,,13.6,11/4/2014,54.61,41.33,13.28,.32,.32,1,,
15380121,2014_Sen-G_SD,2014,SD,Sen-G,Sen-G,Public Opinion Strategies,260,10/19/2014,500,Democrat,24,Republican,48,16,-24,11/4/2014,29.51,50.37,-20.86,3.14,-3.14,1,for National Republican Senatorial Committee | Mike Rounds (R),R
15380122,2014_Gov-G_AK,2014,AK,Gov-G,Gov-G,YouGov,391,10/20/2014,561,Walker (I),39,Parnell (R),42,,-3,11/4/2014,48.1,45.88,2.22,5.22,,0,,
15380123,2014_Gov-G_AL,2014,AL,Gov-G,Gov-G,YouGov,391,10/20/2014,661,Democrat,25,Republican,63,,-38,11/4/2014,36.24,63.56,-27.32,10.68,-10.68,1,,
15380124,2014_Gov-G_AR,2014,AR,Gov-G,Gov-G,YouGov,391,10/20/2014,1567,Democrat,38,Republican,47,,-9,11/4/2014,41.49,55.44,-13.95,4.95,4.95,1,,
15380125,2014_Gov-G_AZ,2014,AZ,Gov-G,Gov-G,YouGov,391,10/20/2014,2621,Democrat,40,Republican,50,,-10,11/4/2014,41.55,53.35,-11.8,1.8,1.8,1,,
15380126,2014_Gov-G_CA,2014,CA,Gov-G,Gov-G,YouGov,391,10/20/2014,7463,Democrat,55,Republican,37,,18,11/4/2014,59.97,40.03,19.94,1.94,-1.94,1,,
15380127,2014_Gov-G_CO,2014,CO,Gov-G,Gov-G,Marist College,183,10/20/2014,755,Democrat,46,Republican,41,4,5,11/4/2014,49.3,45.95,3.35,1.65,1.65,1,,
15380128,2014_Gov-G_CO,2014,CO,Gov-G,Gov-G,Suffolk University,323,10/20/2014,500,Democrat,43,Republican,45,2,-2,11/4/2014,49.3,45.95,3.35,5.350000000000001,-5.350000000000001,0,,
15380129,2014_Gov-G_CO,2014,CO,Gov-G,Gov-G,YouGov,391,10/20/2014,1611,Democrat,48,Republican,44,,4,11/4/2014,49.3,45.95,3.35,.65,.65,1,,
15380130,2014_Gov-G_CT,2014,CT,Gov-G,Gov-G,YouGov,391,10/20/2014,1267,Democrat,40,Republican,40,3,0,11/4/2014,50.73,48.16,2.57,2.57,-2.57,.5,,
15380131,2014_Gov-G_FL,2014,FL,Gov-G,Gov-G,YouGov,391,10/20/2014,5422,Democrat,45,Republican,46,,-1,11/4/2014,47.07,48.14,-1.07,.07,.07,1,,
15380132,2014_Gov-G_GA,2014,GA,Gov-G,Gov-G,Abt Associates,7,10/20/2014,1170,Democrat,41,Republican,46,5,-5,11/4/2014,44.88,52.74,-7.86,2.86,2.86,1,previously listed as Time/Abt Associates,
15380133,2014_Gov-G_GA,2014,GA,Gov-G,Gov-G,YouGov,391,10/20/2014,1774,Democrat,43,Republican,47,2,-4,11/4/2014,44.88,52.74,-7.86,3.86,3.86,1,,
15380567,2014_Gov-G_HI,2014,HI,Gov-G,Gov-G,YouGov,391,10/20/2014,1002,Democrat,54,Republican,22,5,32,11/4/2014,49.45,37.08,12.37,19.63,19.63,1,previously mislabelled as a Senate poll,
112343,2014_Gov-G_HI,2014,HI,Gov-G,Gov-G,YouGov,391,10/20/2014,1002,Democrat,54,Republican,22,5,32,11/4/2014,49.45,37.08,12.37,19.63,19.63,1,newly added in 2019 update,
15380134,2014_Gov-G_IA,2014,IA,Gov-G,Gov-G,Marist College,183,10/20/2014,772,Democrat,36,Republican,59,,-23,11/4/2014,37.27,58.99,-21.72,1.28,-1.28,1,,
15380135,2014_Gov-G_IA,2014,IA,Gov-G,Gov-G,Monmouth University,215,10/20/2014,423,Democrat,37,Republican,58,,-21,11/4/2014,37.27,58.99,-21.72,.72,.72,1,,
15380136,2014_Gov-G_IA,2014,IA,Gov-G,Gov-G,YouGov,391,10/20/2014,2322,Democrat,37,Republican,50,,-13,11/4/2014,37.27,58.99,-21.72,8.720000000000001,8.720000000000001,1,,
15380137,2014_Gov-G_ID,2014,ID,Gov-G,Gov-G,YouGov,391,10/20/2014,575,Democrat,35,Republican,53,,-18,11/4/2014,38.55,53.52,-14.97,3.03,-3.03,1,,
15380138,2014_Gov-G_IL,2014,IL,Gov-G,Gov-G,YouGov,391,10/20/2014,3519,Democrat,45,Republican,41,,4,11/4/2014,46.35,50.27,-3.92,7.92,7.92,0,,
15380139,2014_Gov-G_KS,2014,KS,Gov-G,Gov-G,Marist College,183,10/20/2014,757,Democrat,45,Republican,44,5,1,11/4/2014,46.13,49.82,-3.69,4.69,4.69,0,,
15380140,2014_Gov-G_KS,2014,KS,Gov-G,Gov-G,YouGov,391,10/20/2014,1973,Democrat,40,Republican,43,,-3,11/4/2014,46.13,49.82,-3.69,.6900000000000001,.6900000000000001,1,,
15380141,2014_Gov-G_MA,2014,MA,Gov-G,Gov-G,YouGov,391,10/20/2014,2218,Democrat,45,Republican,41,,4,11/4/2014,46.54,48.4,-1.86,5.86,5.86,0,,
15380142,2014_Gov-G_MD,2014,MD,Gov-G,Gov-G,WPA Intelligence (WPAi),383,10/20/2014,500,Democrat,42,Republican,41,,1,11/4/2014,47.25,51.03,-3.78,4.78,4.78,0,previously listed as Wilson Perkins Allen Opinion Research,
15380143,2014_Gov-G_MD,2014,MD,Gov-G,Gov-G,YouGov,391,10/20/2014,1086,Democrat,51,Republican,38,,13,11/4/2014,47.25,51.03,-3.78,16.78,16.78,0,,
15380144,2014_Gov-G_ME,2014,ME,Gov-G,Gov-G,YouGov,391,10/20/2014,1177,Democrat,37,Republican,35,7,2,11/4/2014,43.37,48.18,-4.81,6.81,6.81,0,,
15380145,2014_Gov-G_MI,2014,MI,Gov-G,Gov-G,Clarity Campaign Labs,52,10/20/2014,1032,Democrat,44,Republican,41,,3,11/4/2014,46.86,50.92,-4.06,7.06,7.06,0,,
15380146,2014_Gov-G_MI,2014,MI,Gov-G,Gov-G,YouGov,391,10/20/2014,2394,Democrat,45,Republican,44,,1,11/4/2014,46.86,50.92,-4.06,5.06,5.06,0,,
15380147,2014_Gov-G_MN,2014,MN,Gov-G,Gov-G,YouGov,391,10/20/2014,2430,Democrat,50,Republican,41,,9,11/4/2014,50.07,44.51,5.56,3.44,3.44,1,,
15380148,2014_Gov-G_NE,2014,NE,Gov-G,Gov-G,YouGov,391,10/20/2014,681,Democrat,35,Republican,55,,-20,11/4/2014,39.23,57.15,-17.92,2.08,-2.08,1,,
15380149,2014_Gov-G_NH,2014,NH,Gov-G,Gov-G,CNN/Opinion Research Corp.,37,10/20/2014,645,Democrat,51,Republican,45,,6,11/4/2014,52.37,47.43,4.94,1.06,1.06,1,,
15380150,2014_Gov-G_NH,2014,NH,Gov-G,Gov-G,YouGov,391,10/20/2014,1042,Democrat,47,Republican,38,,9,11/4/2014,52.37,47.43,4.94,4.06,4.06,1,,
15380151,2014_Gov-G_NM,2014,NM,Gov-G,Gov-G,YouGov,391,10/20/2014,962,Democrat,38,Republican,50,,-12,11/4/2014,42.78,57.22,-14.44,2.44,2.44,1,,
15380152,2014_Gov-G_NV,2014,NV,Gov-G,Gov-G,YouGov,391,10/20/2014,1314,Democrat,28,Republican,53,,-25,11/4/2014,23.88,70.58,-46.7,21.7,21.7,1,,
15380153,2014_Gov-G_NY,2014,NY,Gov-G,Gov-G,YouGov,391,10/20/2014,5122,Democrat,56,Republican,31,,25,11/4/2014,54.19,40.24,13.95,11.05,11.05,1,,
15380154,2014_Gov-G_OH,2014,OH,Gov-G,Gov-G,YouGov,391,10/20/2014,2728,Democrat,35,Republican,54,,-19,11/4/2014,33.03,63.64,-30.61,11.61,11.61,1,,
112353,2014_Gov-G_OK,2014,OK,Gov-G,Gov-G,YouGov,391,10/20/2014,995,Democrat,32,Republican,56,,-24,11/4/2014,41.01,55.81,-14.8,9.200000000000001,-9.200000000000001,1,newly added in 2019 update,
112354,2014_Gov-G_OR,2014,OR,Gov-G,Gov-G,YouGov,391,10/20/2014,1421,Democrat,48,Republican,42,,6,11/4/2014,49.89,44.13,5.76,.24,.24,1,newly added in 2019 update,
15380155,2014_Gov-G_PA,2014,PA,Gov-G,Gov-G,YouGov,391,10/20/2014,3111,Democrat,52,Republican,39,,13,11/4/2014,54.93,45.07,9.859999999999999,3.14,3.14,1,,
112355,2014_Gov-G_RI,2014,RI,Gov-G,Gov-G,YouGov,391,10/20/2014,866,Democrat,40,Republican,35,,5,11/4/2014,40.7,36.24,4.46,.54,.54,1,newly added in 2019 update,
112356,2014_Gov-G_SC,2014,SC,Gov-G,Gov-G,YouGov,391,10/20/2014,1566,Democrat,33,Republican,50,,-17,11/4/2014,41.42,55.9,-14.48,2.52,-2.52,1,newly added in 2019 update,
112358,2014_Gov-G_SD,2014,SD,Gov-G,Gov-G,YouGov,391,10/20/2014,527,Democrat,28,Republican,54,,-26,11/4/2014,25.43,70.47,-45.04,19.04,19.04,1,newly added in 2019 update,
112361,2014_Gov-G_TN,2014,TN,Gov-G,Gov-G,YouGov,391,10/20/2014,974,Democrat,30,Republican,58,,-28,11/4/2014,22.84,70.31,-47.47,19.47,19.47,1,newly added in 2019 update,
112362,2014_Gov-G_TX,2014,TX,Gov-G,Gov-G,YouGov,391,10/20/2014,3987,Democrat,38,Republican,54,,-16,11/4/2014,38.9,59.27,-20.37,4.37,4.37,1,newly added in 2019 update,
15380156,2014_Gov-G_VT,2014,VT,Gov-G,Gov-G,YouGov,391,10/20/2014,329,Democrat,47,Republican,35,2,12,11/4/2014,46.36,45.1,1.26,10.74,10.74,1,,
15380157,2014_Gov-G_WI,2014,WI,Gov-G,Gov-G,St. Norbert College,313,10/20/2014,525,Democrat,46,Republican,47,0,-1,11/4/2014,46.59,52.26,-5.67,4.67,4.67,1,,
15380158,2014_Gov-G_WI,2014,WI,Gov-G,Gov-G,YouGov,391,10/20/2014,3308,Democrat,45,Republican,46,,-1,11/4/2014,46.59,52.26,-5.67,4.67,4.67,1,,
112369,2014_Gov-G_WY,2014,WY,Gov-G,Gov-G,YouGov,391,10/20/2014,258,Democrat,33,Republican,58,,-25,11/4/2014,27.25,59.39,-32.14,7.140000000000001,7.140000000000001,1,newly added in 2019 update,
15380496,2014_House-GR_CA-31,2014,CA-31,House-G,House-GR,American Viewpoint,10,10/20/2014,500,Democrat,42,Republican,38,,4,11/4/2014,51.73,48.27,3.46,.54,.54,1,,
15380566,2014_Sen-GS_HI,2014,HI,Sen-G,Sen-GS,YouGov,391,10/20/2014,1002,Democrat,70,Republican,18,,52,11/4/2014,69.77,27.7,42.07,9.93,9.93,1,,
15380568,2014_Sen-GS_OK,2014,OK,Sen-G,Sen-GS,YouGov,391,10/20/2014,995,Democrat,29,Republican,63,,-34,11/4/2014,28.98,67.84999999999999,-38.87,4.87,4.87,1,,
15380569,2014_Sen-GS_SC,2014,SC,Sen-G,Sen-GS,YouGov,391,10/20/2014,1566,Democrat,28,Republican,57,,-29,11/4/2014,37.09,61.12,-24.03,4.97,-4.97,1,,
15380525,2014_Sen-G_AK,2014,AK,Sen-G,Sen-G,Harstad Strategic Research Inc.,134,10/20/2014,700,Democrat,44,Republican,44,,0,11/4/2014,45.83,47.96,-2.13,2.13,2.13,.5,,
15380526,2014_Sen-G_AK,2014,AK,Sen-G,Sen-G,YouGov,391,10/20/2014,561,Democrat,44,Republican,48,,-4,11/4/2014,45.83,47.96,-2.13,1.87,-1.87,1,,
15380527,2014_Sen-G_AR,2014,AR,Sen-G,Sen-G,YouGov,391,10/20/2014,1546,Democrat,42,Republican,47,,-5,11/4/2014,39.43,56.5,-17.07,12.07,12.07,1,,
15380528,2014_Sen-G_CO,2014,CO,Sen-G,Sen-G,Marist College,183,10/20/2014,755,Democrat,45,Republican,46,,-1,11/4/2014,46.26,48.2,-1.94,.9400000000000001,.9400000000000001,1,,
15380529,2014_Sen-G_CO,2014,CO,Sen-G,Sen-G,Suffolk University,323,10/20/2014,500,Democrat,38.6,Republican,46,,-7.4,11/4/2014,46.26,48.2,-1.94,5.46,-5.46,1,,
15380530,2014_Sen-G_CO,2014,CO,Sen-G,Sen-G,YouGov,391,10/20/2014,1567,Democrat,47,Republican,46,,1,11/4/2014,46.26,48.2,-1.94,2.94,2.94,0,,
15380531,2014_Sen-G_DE,2014,DE,Sen-G,Sen-G,YouGov,391,10/20/2014,461,Democrat,54,Republican,36,,18,11/4/2014,55.83,42.23,13.6,4.4,4.4,1,,
15380532,2014_Sen-G_GA,2014,GA,Sen-G,Sen-G,Abt Associates,7,10/20/2014,1170,Democrat,42,Republican,44,6,-2,11/4/2014,45.21,52.89,-7.68,5.68,5.68,1,previously listed as Time/Abt Associates,
15380533,2014_Sen-G_GA,2014,GA,Sen-G,Sen-G,YouGov,391,10/20/2014,1774,Democrat,44,Republican,47,1,-3,11/4/2014,45.21,52.89,-7.68,4.68,4.68,1,,
15380534,2014_Sen-G_IA,2014,IA,Sen-G,Sen-G,Marist College,183,10/20/2014,772,Democrat,46,Republican,49,,-3,11/4/2014,43.76,52.1,-8.34,5.34,5.34,1,,
15380535,2014_Sen-G_IA,2014,IA,Sen-G,Sen-G,Monmouth University,215,10/20/2014,423,Democrat,46,Republican,47,,-1,11/4/2014,43.76,52.1,-8.34,7.34,7.34,1,,
15380536,2014_Sen-G_IA,2014,IA,Sen-G,Sen-G,YouGov,391,10/20/2014,2332,Democrat,44,Republican,44,,0,11/4/2014,43.76,52.1,-8.34,8.34,8.34,.5,,
15380537,2014_Sen-G_ID,2014,ID,Sen-G,Sen-G,YouGov,391,10/20/2014,575,Democrat,30,Republican,61,,-31,11/4/2014,34.67,65.33,-30.66,.34,-.34,1,,
15380538,2014_Sen-G_IL,2014,IL,Sen-G,Sen-G,YouGov,391,10/20/2014,3519,Democrat,52,Republican,39,,13,11/4/2014,53.55,42.69,10.86,2.14,2.14,1,,
15380539,2014_Sen-G_KS,2014,KS,Sen-G,Sen-G,Marist College,183,10/20/2014,757,Roberts (R),44,Orman (I),45,,-1,11/4/2014,53.15,42.53,10.62,11.62,,0,,
15380540,2014_Sen-G_KS,2014,KS,Sen-G,Sen-G,YouGov,391,10/20/2014,1973,Roberts (R),42,Orman (I),38,,4,11/4/2014,53.15,42.53,10.62,6.62,,1,,
15380541,2014_Sen-G_KY,2014,KY,Sen-G,Sen-G,YouGov,391,10/20/2014,1502,Democrat,39,Republican,45,,-6,11/4/2014,40.72,56.19,-15.47,9.470000000000001,9.470000000000001,1,,
15380542,2014_Sen-G_MA,2014,MA,Sen-G,Sen-G,YouGov,391,10/20/2014,2218,Democrat,54,Republican,32,,22,11/4/2014,61.87,37.98,23.89,1.89,-1.89,1,,
15380543,2014_Sen-G_ME,2014,ME,Sen-G,Sen-G,YouGov,391,10/20/2014,1177,Democrat,35,Republican,54,,-19,11/4/2014,31.5,68.46000000000001,-36.96,17.96,17.96,1,,
15380544,2014_Sen-G_MI,2014,MI,Sen-G,Sen-G,Clarity Campaign Labs,52,10/20/2014,1032,Democrat,48,Republican,33,,15,11/4/2014,54.61,41.33,13.28,1.72,1.72,1,,
15380545,2014_Sen-G_MI,2014,MI,Sen-G,Sen-G,YouGov,391,10/20/2014,2394,Democrat,49,Republican,41,,8,11/4/2014,54.61,41.33,13.28,5.28,-5.28,1,,
15380546,2014_Sen-G_MN,2014,MN,Sen-G,Sen-G,YouGov,391,10/20/2014,2430,Democrat,51,Republican,41,,10,11/4/2014,53.15,42.91,10.24,.24,-.24,1,,
15380547,2014_Sen-G_MS,2014,MS,Sen-G,Sen-G,YouGov,391,10/20/2014,654,Democrat,28,Republican,50,,-22,11/4/2014,37.89,59.9,-22.01,.01,.01,1,,
