candidate,pct_estimate,lo,hi,date,election,cycle
Republicans,44.512724,38.575961,50.449488,2022-03-26,2022-11-08,2022
Democrats,42.484695,38.454914,46.514475,2022-03-27,2022-11-08,2022
Republicans,44.537636,38.642658,50.432614,2022-03-27,2022-11-08,2022
Democrats,42.329963,38.084937,46.57499,2022-03-28,2022-11-08,2022
Republicans,44.445769,38.586753,50.304785,2022-03-28,2022-11-08,2022
Democrats,42.400319,38.166947,46.633691,2022-03-29,2022-11-08,2022
Republicans,44.579204,38.680948,50.477459,2022-03-29,2022-11-08,2022
Democrats,42.566057,38.209949,46.922165,2022-03-30,2022-11-08,2022
Republicans,44.665487,38.754243,50.576732,2022-03-30,2022-11-08,2022
Democrats,42.567708,38.212468,46.922948,2022-03-31,2022-11-08,2022
Republicans,44.665707,38.761505,50.569909,2022-03-31,2022-11-08,2022
Democrats,42.569041,38.214665,46.923416,2022-04-01,2022-11-08,2022
Republicans,44.666104,38.769236,50.562972,2022-04-01,2022-11-08,2022
Democrats,42.570058,38.217466,46.92265,2022-04-02,2022-11-08,2022
Republicans,44.667275,38.776958,50.557592,2022-04-02,2022-11-08,2022
Democrats,42.570803,38.218643,46.922963,2022-04-03,2022-11-08,2022
Republicans,44.668158,38.784514,50.551802,2022-04-03,2022-11-08,2022
Democrats,42.571499,38.219394,46.923604,2022-04-04,2022-11-08,2022
Republicans,44.669373,38.790034,50.548712,2022-04-04,2022-11-08,2022
Democrats,42.572038,38.22058,46.923497,2022-04-05,2022-11-08,2022
Republicans,44.670185,38.794506,50.545863,2022-04-05,2022-11-08,2022
Democrats,42.520344,38.19466,46.846029,2022-04-06,2022-11-08,2022
Republicans,44.719288,38.837597,50.600978,2022-04-06,2022-11-08,2022
Democrats,42.520973,38.197107,46.844838,2022-04-07,2022-11-08,2022
Republicans,44.720006,38.847177,50.592836,2022-04-07,2022-11-08,2022
Democrats,42.520905,38.197982,46.843828,2022-04-08,2022-11-08,2022
Republicans,44.720465,38.854497,50.586433,2022-04-08,2022-11-08,2022
Democrats,42.520932,38.19946,46.842404,2022-04-09,2022-11-08,2022
Republicans,44.721863,38.860194,50.583532,2022-04-09,2022-11-08,2022
Democrats,42.521075,38.19985,46.8423,2022-04-10,2022-11-08,2022
Republicans,44.723216,38.866293,50.58014,2022-04-10,2022-11-08,2022
Democrats,42.543865,38.227422,46.860308,2022-04-11,2022-11-08,2022
Republicans,44.745785,38.906959,50.584612,2022-04-11,2022-11-08,2022
Democrats,42.544425,38.229186,46.859665,2022-04-12,2022-11-08,2022
Republicans,44.747357,38.9126,50.582114,2022-04-12,2022-11-08,2022
Democrats,42.490998,38.152044,46.829951,2022-04-13,2022-11-08,2022
Republicans,44.736912,38.865787,50.608037,2022-04-13,2022-11-08,2022
Democrats,42.490195,38.151793,46.828597,2022-04-14,2022-11-08,2022
Republicans,44.73819,38.871589,50.60479,2022-04-14,2022-11-08,2022
Democrats,42.442481,38.102658,46.782304,2022-04-15,2022-11-08,2022
Republicans,44.702296,38.866537,50.538055,2022-04-15,2022-11-08,2022
Democrats,42.440418,38.100876,46.779961,2022-04-16,2022-11-08,2022
Republicans,44.703239,38.872826,50.533652,2022-04-16,2022-11-08,2022
Democrats,42.438544,38.100403,46.776685,2022-04-17,2022-11-08,2022
Republicans,44.704193,38.878908,50.529479,2022-04-17,2022-11-08,2022
Democrats,42.435864,38.098346,46.773382,2022-04-18,2022-11-08,2022
Republicans,44.704866,38.885314,50.524417,2022-04-18,2022-11-08,2022
Democrats,42.441846,38.091639,46.792053,2022-04-19,2022-11-08,2022
Republicans,44.6945,38.853984,50.535016,2022-04-19,2022-11-08,2022
Democrats,42.42769,38.081356,46.774025,2022-04-20,2022-11-08,2022
Republicans,44.600781,38.743552,50.45801,2022-04-20,2022-11-08,2022
Democrats,42.660031,38.211405,47.108657,2022-04-21,2022-11-08,2022
Republicans,45.002012,39.143598,50.860425,2022-04-21,2022-11-08,2022
Democrats,42.712134,38.293022,47.131246,2022-04-22,2022-11-08,2022
Republicans,45.121106,39.310521,50.931692,2022-04-22,2022-11-08,2022
Democrats,42.715087,38.295737,47.134436,2022-04-23,2022-11-08,2022
Republicans,45.127953,39.323788,50.932117,2022-04-23,2022-11-08,2022
Democrats,42.718236,38.299766,47.136707,2022-04-24,2022-11-08,2022
Republicans,45.134662,39.336662,50.932662,2022-04-24,2022-11-08,2022
Democrats,42.720554,38.213194,47.227915,2022-04-25,2022-11-08,2022
Republicans,45.220179,39.40673,51.033628,2022-04-25,2022-11-08,2022
Democrats,42.770761,38.296625,47.244898,2022-04-26,2022-11-08,2022
Republicans,45.165887,39.402562,50.929212,2022-04-26,2022-11-08,2022
Democrats,42.731538,38.336668,47.126407,2022-04-27,2022-11-08,2022
Republicans,45.004529,39.338439,50.670619,2022-04-27,2022-11-08,2022
Democrats,42.637902,38.253236,47.022569,2022-04-28,2022-11-08,2022
Republicans,45.155043,39.52984,50.780247,2022-04-28,2022-11-08,2022
Democrats,42.629621,38.287389,46.971852,2022-04-29,2022-11-08,2022
Republicans,45.290638,39.716888,50.864389,2022-04-29,2022-11-08,2022
Democrats,42.630833,38.289135,46.972532,2022-04-30,2022-11-08,2022
Republicans,45.300515,39.73525,50.865781,2022-04-30,2022-11-08,2022
Democrats,42.794865,38.454885,47.134845,2022-05-01,2022-11-08,2022
Republicans,45.197254,39.691566,50.702942,2022-05-01,2022-11-08,2022
Democrats,42.7978,38.459275,47.136325,2022-05-02,2022-11-08,2022
Republicans,45.203996,39.705973,50.702018,2022-05-02,2022-11-08,2022
Democrats,42.664037,38.304648,47.023426,2022-05-03,2022-11-08,2022
Republicans,45.234578,39.756959,50.712197,2022-05-03,2022-11-08,2022
Democrats,42.795693,38.350504,47.240882,2022-05-04,2022-11-08,2022
Republicans,45.381439,39.915882,50.846996,2022-05-04,2022-11-08,2022
Democrats,42.798271,38.352723,47.243818,2022-05-05,2022-11-08,2022
Republicans,45.389155,39.933898,50.844412,2022-05-05,2022-11-08,2022
Democrats,42.770813,38.353266,47.188359,2022-05-06,2022-11-08,2022
Republicans,45.410207,39.959378,50.861036,2022-05-06,2022-11-08,2022
Democrats,42.772773,38.355793,47.189753,2022-05-07,2022-11-08,2022
Republicans,45.418078,39.978712,50.857443,2022-05-07,2022-11-08,2022
Democrats,42.774955,38.358841,47.19107,2022-05-08,2022-11-08,2022
Republicans,45.425835,39.998872,50.852797,2022-05-08,2022-11-08,2022
Democrats,42.823856,38.422383,47.22533,2022-05-09,2022-11-08,2022
Republicans,45.383383,39.99115,50.775615,2022-05-09,2022-11-08,2022
Democrats,42.826856,38.426444,47.227269,2022-05-10,2022-11-08,2022
Republicans,45.389957,40.00888,50.771033,2022-05-10,2022-11-08,2022
Democrats,42.944642,38.48933,47.399954,2022-05-11,2022-11-08,2022
Republicans,45.498847,40.099408,50.898285,2022-05-11,2022-11-08,2022
Democrats,42.879936,38.499217,47.260656,2022-05-12,2022-11-08,2022
Republicans,45.514894,40.155054,50.874734,2022-05-12,2022-11-08,2022
Democrats,42.877214,38.508469,47.245958,2022-05-13,2022-11-08,2022
Republicans,45.480955,40.117238,50.844673,2022-05-13,2022-11-08,2022
Democrats,42.881214,38.512876,47.249552,2022-05-14,2022-11-08,2022
Republicans,45.48589,40.130128,50.841651,2022-05-14,2022-11-08,2022
Democrats,42.959425,38.595129,47.323721,2022-05-15,2022-11-08,2022
Republicans,45.482041,40.163618,50.800463,2022-05-15,2022-11-08,2022
Democrats,43.002584,38.641536,47.363632,2022-05-16,2022-11-08,2022
Republicans,45.427127,40.085221,50.769032,2022-05-16,2022-11-08,2022
Democrats,42.573447,37.748031,47.398862,2022-05-17,2022-11-08,2022
Republicans,45.092857,39.407652,50.778062,2022-05-17,2022-11-08,2022
Democrats,42.555332,37.765851,47.344814,2022-05-18,2022-11-08,2022
Republicans,45.108971,39.440194,50.777748,2022-05-18,2022-11-08,2022
Democrats,42.691584,37.88597,47.497199,2022-05-19,2022-11-08,2022
Republicans,44.996008,39.356876,50.63514,2022-05-19,2022-11-08,2022
Democrats,42.649615,37.84348,47.45575,2022-05-20,2022-11-08,2022
Republicans,45.00588,39.381898,50.629863,2022-05-20,2022-11-08,2022
Democrats,42.651635,37.841366,47.461904,2022-05-21,2022-11-08,2022
Republicans,45.004672,39.385243,50.624101,2022-05-21,2022-11-08,2022
Democrats,42.653884,37.839125,47.468643,2022-05-22,2022-11-08,2022
Republicans,45.003779,39.388724,50.618834,2022-05-22,2022-11-08,2022
Democrats,42.68122,37.895242,47.467198,2022-05-23,2022-11-08,2022
Republicans,45.030299,39.4123,50.648298,2022-05-23,2022-11-08,2022
Democrats,42.78193,37.961717,47.602144,2022-05-24,2022-11-08,2022
Republicans,45.107322,39.478756,50.735889,2022-05-24,2022-11-08,2022
Democrats,42.749465,37.968064,47.530866,2022-05-25,2022-11-08,2022
Republicans,45.083329,39.472489,50.694169,2022-05-25,2022-11-08,2022
Democrats,42.757218,38.000253,47.514183,2022-05-26,2022-11-08,2022
Republicans,45.02285,39.440031,50.605669,2022-05-26,2022-11-08,2022
Democrats,42.787148,38.047086,47.52721,2022-05-27,2022-11-08,2022
Republicans,44.999384,39.441061,50.557706,2022-05-27,2022-11-08,2022
Democrats,42.79048,38.046829,47.534131,2022-05-28,2022-11-08,2022
Republicans,44.996336,39.445201,50.547471,2022-05-28,2022-11-08,2022
Democrats,42.794255,38.046336,47.542173,2022-05-29,2022-11-08,2022
Republicans,44.992934,39.448576,50.537293,2022-05-29,2022-11-08,2022
Democrats,42.797362,38.045342,47.549382,2022-05-30,2022-11-08,2022
Republicans,44.989822,39.452854,50.52679,2022-05-30,2022-11-08,2022
Democrats,42.800303,38.043982,47.556623,2022-05-31,2022-11-08,2022
Republicans,44.987581,39.457767,50.517394,2022-05-31,2022-11-08,2022
Democrats,42.805644,38.075017,47.536271,2022-06-01,2022-11-08,2022
Republicans,45.002493,39.481638,50.523347,2022-06-01,2022-11-08,2022
Democrats,42.80818,38.073213,47.543147,2022-06-02,2022-11-08,2022
Republicans,45.001246,39.490035,50.512456,2022-06-02,2022-11-08,2022
Democrats,42.803884,38.071841,47.535927,2022-06-03,2022-11-08,2022
Republicans,45.011479,39.506562,50.516396,2022-06-03,2022-11-08,2022
Democrats,42.806778,38.070285,47.543272,2022-06-04,2022-11-08,2022
Republicans,45.010098,39.509079,50.511117,2022-06-04,2022-11-08,2022
Democrats,42.810046,38.069393,47.550699,2022-06-05,2022-11-08,2022
Republicans,45.009001,39.511797,50.506206,2022-06-05,2022-11-08,2022
Democrats,42.801442,38.070097,47.532788,2022-06-06,2022-11-08,2022
Republicans,45.016132,39.526508,50.505756,2022-06-06,2022-11-08,2022
Democrats,42.804133,38.069532,47.538733,2022-06-07,2022-11-08,2022
Republicans,45.016095,39.531272,50.500919,2022-06-07,2022-11-08,2022
Democrats,42.686916,38.051585,47.322248,2022-06-08,2022-11-08,2022
Republicans,45.038911,39.578944,50.498878,2022-06-08,2022-11-08,2022
Democrats,42.685198,38.046784,47.323612,2022-06-09,2022-11-08,2022
Republicans,45.037051,39.582079,50.492023,2022-06-09,2022-11-08,2022
Democrats,42.645026,38.000263,47.289789,2022-06-10,2022-11-08,2022
Republicans,45.041101,39.597687,50.484515,2022-06-10,2022-11-08,2022
Democrats,42.6402,37.991941,47.288459,2022-06-11,2022-11-08,2022
Republicans,45.039044,39.60042,50.477669,2022-06-11,2022-11-08,2022
Democrats,42.634333,37.983608,47.285057,2022-06-12,2022-11-08,2022
Republicans,45.037345,39.604843,50.469848,2022-06-12,2022-11-08,2022
Democrats,42.630123,37.9769,47.283346,2022-06-13,2022-11-08,2022
Republicans,45.037729,39.610784,50.464674,2022-06-13,2022-11-08,2022
Democrats,42.280093,37.335987,47.224199,2022-06-14,2022-11-08,2022
Republicans,44.781688,39.135796,50.427579,2022-06-14,2022-11-08,2022
Democrats,42.446249,37.556323,47.336176,2022-06-15,2022-11-08,2022
Republicans,44.992378,39.374869,50.609888,2022-06-15,2022-11-08,2022
Democrats,42.439233,37.541913,47.336552,2022-06-16,2022-11-08,2022
Republicans,44.991831,39.3765,50.607162,2022-06-16,2022-11-08,2022
Democrats,42.443613,37.591603,47.295623,2022-06-17,2022-11-08,2022
Republicans,44.705827,39.093805,50.31785,2022-06-17,2022-11-08,2022
Democrats,42.436671,37.577502,47.295841,2022-06-18,2022-11-08,2022
Republicans,44.701415,39.092364,50.310467,2022-06-18,2022-11-08,2022
Democrats,42.431727,37.56677,47.296684,2022-06-19,2022-11-08,2022
Republicans,44.698385,39.091879,50.304892,2022-06-19,2022-11-08,2022
Democrats,42.424027,37.552521,47.295534,2022-06-20,2022-11-08,2022
Republicans,44.692653,39.087979,50.297327,2022-06-20,2022-11-08,2022
Democrats,42.526832,37.653621,47.400043,2022-06-21,2022-11-08,2022
Republicans,44.699576,39.103439,50.295712,2022-06-21,2022-11-08,2022
Democrats,42.478347,37.641789,47.314906,2022-06-22,2022-11-08,2022
Republicans,44.795059,39.233285,50.356834,2022-06-22,2022-11-08,2022
Democrats,42.511903,37.685108,47.338697,2022-06-23,2022-11-08,2022
Republicans,44.776147,39.219103,50.33319,2022-06-23,2022-11-08,2022
Democrats,42.514239,37.704968,47.32351,2022-06-24,2022-11-08,2022
Republicans,44.793751,39.255563,50.331939,2022-06-24,2022-11-08,2022
Democrats,42.511323,37.697478,47.325169,2022-06-25,2022-11-08,2022
Republicans,44.790271,39.254569,50.325973,2022-06-25,2022-11-08,2022
Democrats,42.508056,37.690222,47.32589,2022-06-26,2022-11-08,2022
Republicans,44.786657,39.253558,50.319756,2022-06-26,2022-11-08,2022
Democrats,42.653376,37.815614,47.491137,2022-06-27,2022-11-08,2022
Republicans,44.687375,39.156323,50.218427,2022-06-27,2022-11-08,2022
Democrats,42.705934,37.871986,47.539883,2022-06-28,2022-11-08,2022
Republicans,44.6057,39.047643,50.163756,2022-06-28,2022-11-08,2022
Democrats,42.683081,37.880135,47.486027,2022-06-29,2022-11-08,2022
Republicans,44.814119,39.278585,50.349653,2022-06-29,2022-11-08,2022
Democrats,42.683761,37.877934,47.489589,2022-06-30,2022-11-08,2022
Republicans,44.811498,39.279465,50.343531,2022-06-30,2022-11-08,2022
Democrats,42.781267,38.02363,47.538903,2022-07-01,2022-11-08,2022
Republicans,44.764518,39.279328,50.249707,2022-07-01,2022-11-08,2022
Democrats,42.783147,38.02198,47.544313,2022-07-02,2022-11-08,2022
Republicans,44.760021,39.27909,50.240953,2022-07-02,2022-11-08,2022
Democrats,42.786356,38.023832,47.54888,2022-07-03,2022-11-08,2022
Republicans,44.755991,39.277653,50.234328,2022-07-03,2022-11-08,2022
Democrats,42.788784,38.024959,47.552608,2022-07-04,2022-11-08,2022
Republicans,44.751546,39.275977,50.227115,2022-07-04,2022-11-08,2022
Democrats,43.199203,38.355163,48.043244,2022-07-05,2022-11-08,2022
Republicans,44.846794,39.387456,50.306133,2022-07-05,2022-11-08,2022
Democrats,43.206154,38.371039,48.04127,2022-07-06,2022-11-08,2022
Republicans,44.819819,39.349345,50.290293,2022-07-06,2022-11-08,2022
Democrats,43.215993,38.376518,48.055468,2022-07-07,2022-11-08,2022
Republicans,44.816574,39.348012,50.285136,2022-07-07,2022-11-08,2022
Democrats,43.184487,38.382074,47.986901,2022-07-08,2022-11-08,2022
Republicans,44.961355,39.479912,50.442798,2022-07-08,2022-11-08,2022
Democrats,43.195356,38.390938,47.999774,2022-07-09,2022-11-08,2022
Republicans,44.960009,39.482259,50.437759,2022-07-09,2022-11-08,2022
Democrats,43.20376,38.397435,48.010084,2022-07-10,2022-11-08,2022
Republicans,44.95903,39.48614,50.43192,2022-07-10,2022-11-08,2022
Democrats,43.091572,38.336897,47.846246,2022-07-11,2022-11-08,2022
Republicans,45.111811,39.683764,50.539857,2022-07-11,2022-11-08,2022
Democrats,42.767914,37.792472,47.743356,2022-07-12,2022-11-08,2022
Republicans,44.847328,39.156493,50.538164,2022-07-12,2022-11-08,2022
Democrats,42.829004,37.935268,47.722739,2022-07-13,2022-11-08,2022
Republicans,44.740053,39.100762,50.379343,2022-07-13,2022-11-08,2022
Democrats,43.054865,38.011678,48.098053,2022-07-14,2022-11-08,2022
Republicans,44.813589,39.19145,50.435728,2022-07-14,2022-11-08,2022
Democrats,42.940354,37.948921,47.931787,2022-07-15,2022-11-08,2022
Republicans,44.664756,39.086639,50.242873,2022-07-15,2022-11-08,2022
Democrats,42.942503,37.939867,47.94514,2022-07-16,2022-11-08,2022
Republicans,44.657065,39.074643,50.239487,2022-07-16,2022-11-08,2022
Democrats,42.862525,37.885306,47.839744,2022-07-17,2022-11-08,2022
Republicans,44.590437,39.053113,50.127761,2022-07-17,2022-11-08,2022
Democrats,42.863597,37.878199,47.848995,2022-07-18,2022-11-08,2022
Republicans,44.582749,39.042312,50.123186,2022-07-18,2022-11-08,2022
Democrats,42.909605,37.923973,47.895237,2022-07-19,2022-11-08,2022
Republicans,44.589565,39.070393,50.108738,2022-07-19,2022-11-08,2022
Democrats,43.088544,38.134669,48.042418,2022-07-20,2022-11-08,2022
Republicans,44.436166,38.967694,49.904637,2022-07-20,2022-11-08,2022
Democrats,43.181587,38.238205,48.124969,2022-07-21,2022-11-08,2022
Republicans,44.320991,38.865754,49.776229,2022-07-21,2022-11-08,2022
Democrats,43.200529,38.332611,48.068446,2022-07-22,2022-11-08,2022
Republicans,44.162699,38.757141,49.568258,2022-07-22,2022-11-08,2022
Democrats,43.204358,38.332079,48.076637,2022-07-23,2022-11-08,2022
Republicans,44.152266,38.748431,49.556102,2022-07-23,2022-11-08,2022
Democrats,43.110452,38.253082,47.967823,2022-07-24,2022-11-08,2022
Republicans,44.176484,38.785236,49.567732,2022-07-24,2022-11-08,2022
Democrats,43.111564,38.250373,47.972756,2022-07-25,2022-11-08,2022
Republicans,44.166649,38.778561,49.554738,2022-07-25,2022-11-08,2022
Democrats,43.395626,38.544848,48.246405,2022-07-26,2022-11-08,2022
Republicans,44.074088,38.734577,49.413599,2022-07-26,2022-11-08,2022
Democrats,43.58038,38.692231,48.468529,2022-07-27,2022-11-08,2022
Republicans,44.122414,38.780824,49.464004,2022-07-27,2022-11-08,2022
Democrats,43.890411,39.069838,48.710985,2022-07-28,2022-11-08,2022
Republicans,44.124779,38.868113,49.381446,2022-07-28,2022-11-08,2022
Democrats,43.918766,39.132556,48.704976,2022-07-29,2022-11-08,2022
Republicans,44.20581,38.96738,49.44424,2022-07-29,2022-11-08,2022
Democrats,43.926946,39.140977,48.712914,2022-07-30,2022-11-08,2022
Republicans,44.198987,38.964163,49.433811,2022-07-30,2022-11-08,2022
Democrats,43.919228,39.137889,48.700566,2022-07-31,2022-11-08,2022
Republicans,44.285857,39.064487,49.507227,2022-07-31,2022-11-08,2022
Democrats,44.06244,39.25995,48.864931,2022-08-01,2022-11-08,2022
Republicans,44.356067,39.153166,49.558969,2022-08-01,2022-11-08,2022
Democrats,44.090754,39.288921,48.892587,2022-08-02,2022-11-08,2022
Republicans,44.327895,39.106625,49.549164,2022-08-02,2022-11-08,2022
Democrats,44.185747,39.361116,49.010378,2022-08-03,2022-11-08,2022
Republicans,44.19666,38.94087,49.45245,2022-08-03,2022-11-08,2022
Democrats,44.196499,39.371571,49.021427,2022-08-04,2022-11-08,2022
Republicans,44.189758,38.93593,49.443586,2022-08-04,2022-11-08,2022
Democrats,44.231662,39.423263,49.040061,2022-08-05,2022-11-08,2022
Republicans,44.161327,38.920324,49.402329,2022-08-05,2022-11-08,2022
Democrats,44.245058,39.435555,49.05456,2022-08-06,2022-11-08,2022
Republicans,44.154267,38.912308,49.396227,2022-08-06,2022-11-08,2022
Democrats,44.258078,39.4485,49.067656,2022-08-07,2022-11-08,2022
Republicans,44.148259,38.905561,49.390957,2022-08-07,2022-11-08,2022
Democrats,44.272969,39.463083,49.082856,2022-08-08,2022-11-08,2022
Republicans,44.141219,38.897866,49.384571,2022-08-08,2022-11-08,2022
Democrats,44.311965,39.503482,49.120447,2022-08-09,2022-11-08,2022
Republicans,44.165088,38.930263,49.399912,2022-08-09,2022-11-08,2022
Democrats,43.898753,38.851894,48.945612,2022-08-10,2022-11-08,2022
Republicans,43.688091,38.029318,49.346865,2022-08-10,2022-11-08,2022
Democrats,43.791129,38.7645,48.817758,2022-08-11,2022-11-08,2022
Republicans,43.514243,37.872176,49.156309,2022-08-11,2022-11-08,2022
Democrats,43.827579,38.808748,48.846409,2022-08-12,2022-11-08,2022
Republicans,43.483914,37.846088,49.12174,2022-08-12,2022-11-08,2022
Democrats,43.828901,38.806311,48.851491,2022-08-13,2022-11-08,2022
Republicans,43.460964,37.816022,49.105907,2022-08-13,2022-11-08,2022
Democrats,43.830785,38.804558,48.857011,2022-08-14,2022-11-08,2022
Republicans,43.441171,37.787519,49.094824,2022-08-14,2022-11-08,2022
Democrats,43.875453,38.851452,48.899453,2022-08-15,2022-11-08,2022
Republicans,43.420517,37.775634,49.0654,2022-08-15,2022-11-08,2022
Democrats,43.877085,38.851448,48.902723,2022-08-16,2022-11-08,2022
Republicans,43.396656,37.743774,49.049538,2022-08-16,2022-11-08,2022
Democrats,43.89705,38.905772,48.888328,2022-08-17,2022-11-08,2022
Republicans,43.387893,37.765707,49.010079,2022-08-17,2022-11-08,2022
Democrats,43.899989,38.909186,48.890792,2022-08-18,2022-11-08,2022
Republicans,43.366626,37.737569,48.995684,2022-08-18,2022-11-08,2022
