Start,End,Pollster,Sponsor,SampleSize,Pop,tracking,Text,Category,Include?,Yes,No,Unsure,Rep Sample,Rep Yes,Rep No,Dem Sample,Dem Yes,Dem No,Ind Sample,Ind Yes,Ind No,URL,Notes
1/10/2020,1/12/2020,Morning Consult,Politico,1996,rv,,And would you approve or disapprove of the Senate removing President Trump from office?,remove,yes,49,44,7,674,13,82,705,85,9,617,47,42,https://www.politico.com/f/?id=0000016f-a648-d64c-a9ff-f75a8c960000,
1/11/2020,1/14/2020,YouGov,Economist,1500,a,,Do you approve or disapprove of the U.S. House of Representatives passing articles of impeachment against Donald Trump?,impeach,yes,45,43,12,380,10,85,506,85,9,607,35,44,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ueji3eha6i/econTabReport.pdf,
1/11/2020,1/14/2020,YouGov,Economist,1500,a,,Do you think the U.S. Senate should or should not remove Donald Trump from office?,remove,yes,42,43,15,382,8,86,506,82,8,603,32,44,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ueji3eha6i/econTabReport.pdf,
1/11/2020,1/14/2020,Civiqs,Daily Kos,1464,rv,,"As you may know, President Trump was recently impeached by the U.S. House of Representatives. Do you want the U.S. Senate to remove Donald Trump from office?",remove,yes,49,48,3,454,7,92,542,87,8,468,45,51,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_01.pdf,
1/2/2020,1/15/2020,Gallup,,1014,a,,"Next, as you may know, removing a president from office involves two major steps in Congress. First, the House of Representatives must vote on whether there is enough evidence to bring a president to trial before the Senate. This step is called impeachment. Next, the Senate must vote on whether to remove the president from office, or not. As you may know, the House has now impeached Donald Trump and the case [has been / will be] sent to the Senate for trial. What do you want YOUR Senators to do – [vote in favor of convicting Trump and removing him from office (or) vote against convicting Trump so he will remain in office]?",remove,yes,46,51,3,323,7,93,268,84,15,405,49,46,https://news.gallup.com/poll/283364/senate-trial-begins-approve-trump.aspx,
1/16/2020,1/19/2020,CNN/SSRS,,1156,a,,"As you may know, removing a president from office involves two major steps in Congress. First, the House of Representatives must vote on whether there is enough evidence to bring a president to trial before the Senate. This step is called impeachment. Next, the Senate must vote on whether to remove the president from office, or not. As you may know, the House has now impeached Trump and the case has been sent to the Senate for trial. As of now, do you think the Senate should vote to convict Trump and remove him from office, or do you think the Senate should vote against conviction and removal?",remove,yes,51,45,4,301,8,89,370,89,9,486,48,46,"https://cdn.cnn.com/cnn/2020/images/01/20/rel1a.-.trump,.impeachment.pdf",
1/14/2020,1/16/2020,SurveyUSA,,4069,rv,,"In an impeachment trial in the U.S. Senate today, should the Senate convict President Trump? Or find President Trump not guilty?",if_impeach_then_remove,yes,46,39,15,1383,8,80,1628,82,8,895,40,34,http://www.surveyusa.com/client/PollReport.aspx?g=6993c87d-d702-45d2-a0b7-d5fec1a8d277,
1/16/2020,1/20/2020,Monmouth University,,903,a,,"Now that he has been impeached by the House, do you think Donald Trump should or should not be removed from the presidency by the Senate?",remove,yes,49,48,3,256,7,90,275,90,8,357,43,53,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_012120.pdf/,
1/16/2020,1/20/2020,Monmouth University,,903,a,,Do you approve or disapprove of the House of Representatives decision to impeach President Trump?,impeach,yes,53,46,1,256,8,92,275,94,4,357,51,48,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_012120.pdf/,
1/15/2020,1/17/2020,YouGov,Huffington Post,1000,a,,"Do you think President Trump should be removed from office, or not?",remove,yes,46,43,12,224,8,89,343,81,12,432,40,39,https://big.assets.huffingtonpost.com/athena/files/2020/01/21/5e278a41c5b6779e9c29b0c3.pdf,
1/17/2020,1/19/2020,Morning Consult,Politico,1997,rv,,"As you may know, the Constitution gives the House of Representatives the sole power to impeach the president. Once a president is impeached by the House of Representatives, the Senate has the sole power to legally try the president and, if convicted, remove the president from office.The House of Representatives recently voted on articles of impeachment against President Donald Trump. Do you approve or disapprove of the House of Representatives impeaching President Trump?",impeach,yes,47,46,7,675,11,86,752,82,13,570,43,45,https://morningconsult.com/wp-content/uploads/2020/01/200148_crosstabs_POLITICO_RVs_v2_RG.pdf,
1/17/2020,1/19/2020,Morning Consult,Politico,1997,rv,,"And, would you approve or disapprove of the Senate removing President Trump from office?",remove,yes,47,45,7,675,10,88,752,84,10,570,43,43,https://morningconsult.com/wp-content/uploads/2020/01/200148_crosstabs_POLITICO_RVs_v2_RG.pdf,
1/19/2020,1/21/2020,YouGov,Economist,1500,a,,Do you approve or disapprove of the U.S. House of Representatives passing articles of impeachment against Donald Trump?,impeach,yes,45,43,12,428,10,85,476,83,10,594,37,42,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/alq58zq5zt/econTabReport.pdf,
1/19/2020,1/21/2020,YouGov,Economist,1500,a,,Do you think the U.S. Senate should or should not remove Donald Trump from office?,remove,yes,43,42,15,427,7,88,475,82,8,594,34,41,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/alq58zq5zt/econTabReport.pdf,
1/6/2020,1/19/2020,Pew Research Center,,12638,a,,What do you think the outcome of a Senate impeachment trial should be? Donald Trump should stay in office; Donald Trump should be removed from office,remove,yes,51,46,3,5221,12,86,7013,85,13,,,,https://www.people-press.org/wp-content/uploads/sites/4/2020/01/1-22-20-Impeachment-for-release-2.0.pdf,
1/16/2020,1/21/2020,AP-NORC,,1353,a,,"As you may know, the House of Representatives has voted to impeach Donald Trump, and the Senate will hold a trial to decide whether to convict Trump, which would remove him from office. Do you think the Senate should or should not remove him from office, or don’t you know enough to say?",remove,yes,45,40,14,487,9,82,609,79,9,257,34,34,http://www.apnorc.org/projects/Pages/The-Trump-Impeachment-Trial.aspx,
1/17/2020,1/20/2020,Ipsos,FiveThirtyEight,1587,a,,Would you approve or disapprove of the Senate voting to remove President Trump from office?,remove,yes,54,42,,,18.1,,,85.9,,,,,https://fivethirtyeight.com/features/republican-voters-increasingly-back-the-gops-move-to-block-impeachment-witnesses/,
1/21/2020,1/23/2020,Emerson College,7News,942,rv,,"Based on what you know, do you think the US Senate should or should not vote to remove Trump from office?",remove,yes,51.3,48.7,,384,21.6,78.4,414,82.6,17.4,331,46.6,53.4,http://emersonpolling.com/2020/01/24/national-2020-biden-and-sanders-battle-in-two-way-race-for-democratic-nomination/,
1/20/2020,1/23/2020,ABC News/Washington Post,,1004,a,,Do you approve or disapprove of the vote by the U.S. House of Representatives to impeach Trump?,impeach,yes,52,45,3,271,16,84,241,92,6,392,47,48,https://www.washingtonpost.com/context/washington-post-abc-news-poll-jan-20-23-2020/50b73242-0f99-4709-b8bc-7e0d56bfe0f3/,
1/20/2020,1/23/2020,ABC News/Washington Post,,1004,a,,"Trump is now being tried by the U.S. Senate, which will decide whether or not he should be removed from office. Do you think the Senate should or should not remove Trump from office?",remove,yes,47,49,5,271,9,88,241,83,14,392,42,51,https://www.washingtonpost.com/context/washington-post-abc-news-poll-jan-20-23-2020/50b73242-0f99-4709-b8bc-7e0d56bfe0f3/,
1/19/2020,1/22/2020,Fox News,,1005,rv,,"The House voted to impeach President Trump at the end of last year -- do you think the Senate should vote to convict him and remove him from office, or not?",remove,yes,50,44,6,422,12,84,482,81,11,101,53,34,https://www.scribd.com/document/444324295/Fox-January-19-22-2020-National-Topline-January-26-Release-pdf,
1/21/2020,1/22/2020,YouGov,Yahoo News,1619,a,,Do you think President Trump should be removed from office?,remove,yes,42,41,16,458,10,83,457,77,12,704,38,36,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/e4kigxnble/yahoo_impeachment_crosstabs.pdf,
1/17/2020,1/21/2020,Global Strategy Group/GBAO,Groundwork Collaborative,1600,rv,,Do you approve or disapprove of the House of Representatives passing articles of impeachment against President Donald Trump?,impeach,yes,52,42,6,528,15,81,656,86,10,416,41,43,https://navigatorresearch.org/wp-content/uploads/2020/01/Navigator-January-Tracker-Toplines-F01.24.20.pdf,
1/17/2020,1/21/2020,Global Strategy Group/GBAO,Groundwork Collaborative,1600,rv,,"As you may know, there now will be an impeachment trial in the United States Senate. Do you support or oppose the Senate removing President Donald Trump from office?",remove,yes,51,43,5,528,14,82,656,85,11,416,41,45,https://navigatorresearch.org/wp-content/uploads/2020/01/Navigator-January-Tracker-Toplines-F01.24.20.pdf,
1/22/2020,1/27/2020,Quinnipiac University,,1905,rv,,"As you may know, the House of Representatives has voted to impeach President Trump following their investigation into the president's actions involving Ukraine. The Senate is holding a trial to decide whether or not he should be removed from office. Do you think the Senate should vote to remove President Trump from office, or don't you think so?",remove,yes,47,48,5,591,2,97,648,92,4,495,44,48,https://poll.qu.edu/national/release-detail?ReleaseID=3654,
1/24/2020,1/26/2020,Morning Consult,Politico,1992,rv,,"As you may know, the Constitution gives the House of Representatives the sole power to impeach the president. Once a president is impeached by the House of Representatives, the Senate has the sole power to legally try the president and, if convicted, remove the president from office.The House of Representatives recently voted on articles of impeachment against President Donald Trump. Do you approve or disapprove of the House of Representatives impeaching President Trump?",impeach,yes,47,45,7,677,15,82,740,80,14,574,44,43,https://morningconsult.com/wp-content/uploads/2020/01/200160_crosstabs_POLITICO_RVs_v1.pdf,
1/24/2020,1/26/2020,Morning Consult,Politico,1992,rv,,"And, would you approve or disapprove of the Senate removing President Trump from office?",remove,yes,48,45,7,677,12,86,740,84,11,574,45,42,https://morningconsult.com/wp-content/uploads/2020/01/200160_crosstabs_POLITICO_RVs_v1.pdf,
1/26/2020,1/28/2020,YouGov,Economist,1500,a,,Do you approve or disapprove of the U.S. House of Representatives passing articles of impeachment against Donald Trump?,impeach,yes,47,41,11,382,13,83,542,83,11,574,39,40,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3ormein07a/econTabReport.pdf,
1/26/2020,1/28/2020,YouGov,Economist,1500,a,,Do you think the U.S. Senate should or should not remove Donald Trump from office?,remove,yes,44,43,12,382,6,90,542,82,9,570,37,42,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3ormein07a/econTabReport.pdf,
1/23/2020,1/30/2020,IBD/TIPP,,901,a,,"Based on what you know so far, do you support or oppose the impeachment of President Trump and his removal from office?",impeach_and_remove,yes,47,51,2,,,,,,,,46,50,https://www.investors.com/politics/trump-impeachment-trial-americans-oppose-removal-ibd-tipp/,
1/29/2020,1/30/2020,Morning Consult,Politico,1992,rv,,"As you may know, the Constitution gives the House of Representatives the sole power to impeach the president. Once a president is impeached by the House of Representatives, the Senate has the sole power to legally try the president and, if convicted, remove the president from office.The House of Representatives recently voted on articles of impeachment against President Donald Trump. Do you approve or disapprove of the House of Representatives impeaching President Trump?",impeach,yes,50,43,7,641,15,80,765,84,11,587,45,42,https://morningconsult.com/wp-content/uploads/2020/02/200176_crosstabs_POLITICO_RVs_IMPEACHMENT_JB.pdf,
1/29/2020,1/30/2020,Morning Consult,Politico,1992,rv,,"And, would you approve or disapprove of the Senate removing President Trump from office?",remove,yes,50,43,,641,13,82,765,84,11,587,45,42,https://morningconsult.com/wp-content/uploads/2020/02/200176_crosstabs_POLITICO_RVs_IMPEACHMENT_JB.pdf,
1/26/2020,1/29/2020,NBC News/Wall Street Journal,,1000,rv,,"Thinking now about the impeachment trial against Donald Trump, would you say that YES, the U.S. Senate should vote to remove Donald Trump from office or NO, they should not vote to remove Donald Trump from office?",remove,yes,46,49,5,300,,91,320,84,,310,45,50,https://www.nbcnews.com/politics/meet-the-press/nbc-wsj-poll-country-remains-divided-over-trump-s-impeachment-n1128326,
1/30/2020,2/2/2020,AtlasIntel,,1600,rv,,Do you think President Trump should be impeached and removed from office?,impeach_and_remove,yes,48.7,48.2,3.1,,,,,,,,,,https://projects.fivethirtyeight.com/polls/20190203_National.pdf,
1/16/2020,1/29/2020,Gallup,,1033,a,,"Next, as you may know, removing a president from office involves two major steps in Congress. First, the House of Representatives must vote on whether there is enough evidence to bring a president to trial before the Senate. This step is called impeachment. Next, the Senate must vote on whether to remove the president from office, or not. As you may know, the House has now impeached Donald Trump and the case [has been / will be] sent to the Senate for trial. What do you want YOUR Senators to do – [vote in favor of convicting Trump and removing him from office (or) vote against convicting Trump so he will remain in office]?",remove,yes,46,52,1,328,4,95,275,92,7,424,48,50,https://news.gallup.com/poll/284156/trump-job-approval-personal-best.aspx,
2/2/2020,2/4/2020,YouGov,Economist,1500,a,,Do you approve or disapprove of the U.S. House of Representatives passing articles of impeachment against Donald Trump?,impeach,yes,43,42,14,377,11,84,522,78,15,599,35,40,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/73jqd6u5mv/econTabReport.pdf,
2/2/2020,2/4/2020,YouGov,Economist,1500,a,,Do you think the U.S. Senate should or should not remove Donald Trump from office?,remove,yes,43,41,16,377,7,86,518,81,9,597,34,40,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/73jqd6u5mv/econTabReport.pdf,
1/22/2020,1/24/2020,YouGov,Huffington Post,1000,a,,"Do you think President Trump should be removed from office, or not?",remove,yes,43,43,14,237,8,86,341,79,11,417,37,42,https://big.assets.huffingtonpost.com/athena/files/2020/02/05/5e3ae42bc5b670682955128d.pdf,
