Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
0,0,0,14,0,0,25,29,32,0,"With 55 total points available, I only need 28 points to win.  The least amount of castles I need to get 28 points is 4. There are 9 ways to get 28 points exactly with 4 castles. i chose one of the ways that doesn't use castle ten."
0,0,0,14,0,0,25,29,32,0,minimum number of castles to win(4) and minimum values of castles (9+8+7+4=28) then allocate troops proportionally. Avoiding 10 because ppl will be tempted to take it.
0,0,0,14,0,0,25,29,32,0,"One only needs 28 points to win the war. The fewest castles one needs to win is four. There are only two configurations of four castles that add up 28 points, 10, 9, 8, 1 and 9, 8, 7, 4. I chose the second group because I can lose the 10 point castle and still win. I weighted the armies to the castle by what percent the points earned are out of 28. "
0,0,0,14,0,0,25,28,32,1,"With 55 total points, 28 are needed to win.  The 10 point castle will likely be highly contested so I ignored it.  The 1-5 point castles aren't enough points for me to focus on.  But if I can seize the 6, 7, 8, and 9 points castles I'll have 30 and the win.  I need to get all of them in order for this to work though.  Just in case anyone else adopts my strategy, I am dumping the 6 castle and pursuing the 4 castle partially because I am a pirate and like math/ship puns but mostly to throw anyone else off my trail.  This puts me at 28 points.  I weighted each castle based on the percent of points gained (4/28, 7/28, 8/28, and 9/28) to get a percent of my 100 soldiers/pirates to deploy.  Rounding down, I have 14 pursuing castle 4, 25 pursuing castle 7, 28 pursuing castle 8, and 32 pursuing castle 9, with 1 left over from rounding.  I put the extra one toward castle 10 in case my opponent also left it alone."
0,0,0,14,0,0,18,29,39,0,"Fewest # castles, estimated e^0.5x population distribution."
0,0,0,13,16,22,23,26,0,0,"After realizing we didn't have the skill to enumerate all strategies we decided to iterate strategies based on whether they were able to beat an agreed default strategy - 10 soldiers in each castle. After playing with this iteration on paper for a bit we found this strategy was the strongest we came up with. It is certainly not an equilibrium strategy because it loses to 33 soldiers in castles 8-10, with excess on castle 1. It would be interesting to receive results even though I'm certain this will not be the winning strategy."
0,0,0,13,16,20,24,27,0,0,I focused on castles that would give me 30 points (more than half available).  I ignored castles 9 and 10 thinking they would be the most desirable.
0,0,0,13,16,19,23,27,1,1,"Picked something that added up to more than half the points, and subdivided my soldiers proportionally among them. I skewed slightly high in hopes of defeating others that stacked too heavily on top of 10."
0,0,0,13,14,17,16,19,21,0,I did the opposite of Egyptains in 1968
0,0,0,13,1,1,21,26,37,1,"I chose ""concentration of forces"".4+7+8+9=28, which is enough to win. I only have to get these 4.For each one i alloted enough sodiers that it is unlikely the oppositon has more.Just as a backup against a similar lopsided Opponent, i gave 5,6,10 just 1. "
0,0,0,13,0,0,24,29,34,0,Concentrate all of your forces in the minimum set of numbers required to get to 28 points (aka electoral college strategy!).
0,0,0,12,19,0,21,4,21,23,A genetic algorithm told me to.
0,0,0,12,16,20,24,28,0,0,"I focused on only castles 4-8. If I win 7 and 8, I'll be down 8 (losing 1,2,3,9,10). So I need to win 2 of 4,5,6. Or win one and tie the other two. "
0,0,0,12,2,2,21,31,31,1,"Focus on winning castles 7-9, with hopes to scrap up the remaining 4 points at castle 4. I tried to ensure that I'd beat what I viewed as the most basic strategies, flat even (10-10-...-10), I'm-smarter-than-you even (1-11-11...11-11), and top down (0-...0-10-20-30-40). It loses to I'm-even-smarter-than-you even (2-2-12-...12), but hopefully that's an acceptable loss."
0,0,0,12,0,0,25,30,33,0,"Need 28 points to win so just focusing on putting troops at least amount of castles to get to 28, so 4 castles.     Avoided 10 because may be most heavily guarded at other castles so only other combo is 9,8,7,4.   Weighted 9 and 8 higher, 7 slightly lower, 4 lower than that.  "
0,0,0,12,0,0,24,29,34,1,Trying to win 28 points exactly. One troop reallocated to castle 10 in case I get unlucky and lose castle 4 then maybe I can pick up 5 or 10 from winning or splitting castle 10.
0,0,0,12,0,0,20,34,34,0,"Wanted to focus my efforts on the easiest way to get to 28, but not focusing on 10 (which will probably have most of the opponent's soldiers).  Taking a risk to let the other 6 castles fall."
0,0,0,12,0,0,20,30,38,0,Don't waste any soldiers. Get to 27.5 points. 
0,0,0,12,0,0,16,34,38,0,"I chose to focus on 4 castles, because that is the fewest number of castles that would provide a majority of the 55 points available. I figured that the most obvious way to focus on 4 castles would be to go for 10,9,8,1; the alternative, which I expected fewer people to focus on, is 9,8,7,4. I placed the bulk on 9 & 8, seeing those as the most important, in order to defeat someone who was focusing on the 10,9,8,1 strategy. I then left just enough on both 7 and 4 to defend against anyone who happened to do an even 10 distribution on all castles, as well as anyone who did a variation of a proportional distribution (~1.8 soldiers per victory point)."
0,0,0,11,21,0,0,0,31,37,"The total number of points available is 55. So, in order to win, I must get at least 28 points. Rather than spreading my troops out, I decided to put all my eggs in one basket and attempt to receive the minimum number of points. I figured that most people would stay away from numbers 10 and 9, since those are too obvious. Taking the contrarian approach, I decided to invest heavily in these two castles.  This gives me 19 points, so I must add a further 9 points to my total. The easiest way to do this was simply choose castles 4 and 5 (I wanted to stay away from castles 6, 7, 8 as I figured these would be very popular.) I invested my remaining troops there. This gives me a total of 28 points, just enough to win. Additionally, when assigning troop values, I tried to have the ones digit of my troops 1 and 6, so I would beat simple multiples of fives.  "
0,0,0,11,13,17,21,38,0,0,"Submission #6. I have the most faith in this, my final submission. Since I have little faith in this one as well, however, I think I would properly be considered a ""pessimistic general"".  Anyway, I chose to only defend the middle value castles and to divide my forces unevenly rather than equally. I know there are lots of other options than the three choices (with two variations each) that I chose but they seem like a good set of choices to me!  Thanks for the fun riddler!? (I'd love to know how many submissions you received and where each of mine fell in the rankings but I'm sure that's WAY more work than you're prepared to put into this. Take care!"
0,0,0,11,12,13,14,15,17,18,"Tried to weight the higher point castles more, but distribute troops.  Ignored the low value castles."
0,0,0,11,11,0,26,26,26,0,I thought about strategies I thought large number of people would pick and chose a strategy that would perform well against those strategies.
0,0,0,11,2,2,17,34,34,0,"Surrender the 10er, but get 7, 8, 9 and 4 for 28 - enough to win. I need 11 on 4 to beat a 10 x 10 strategy; I need 34 on 8 and 9 to beat a 34-33-33 strategy. I initially had 21 on 7, but I hedged my bets just in case I run across a copycat strategy. (7 on 21 loses to a 25-25-25-25 strategy anyway, for example!) I could very very well fall in the first round, but I can also see this strategy work well. "
0,0,0,11,1,1,24,26,36,1,"Hopefully the opponent sends several troops to 10. By sacrificing 10, I can concentrate on 7,8, and 9. Winning those will put me 4 points away from clinching. I also sent 1 to several castles I was going to leave blank just in case my opponent was also going to send 0. Then I get a very cheap win at those castles."
