Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
0.1,5.1,0.1,0.1,17.1,22.1,25.1,1.1,6.1,23.1,"A few guiding observations: 
-The champion sets of the other two had about an 80% win rate. That seems like a good target for this time.
-The champion set from the second iteration would have done well on the first. It makes sense to make something that would have done well in the others.
-The champion set from the first iteration would have gotten obliterated in the second. It's a good idea not to repeat either of the champions.
-The top sets from the first iteration prioritized 8, 7, 5 and at least one of 6 and 4.
-The top sets from the second iteration prioritized 10, 9, 5, and 4.
-That one person had fractional troops in the second iteration. That seems good and reduces the need to consider draws. Also, that allows one to overshoot a target by a smaller degree, freeing up backups for less-guarded castles.

I found the 80th percentile number for each castle from each iteration. I then took the higher of these 80th percentilers of the two iterations and created the set (4, 6, 9, 12, 16, 21, 25, 31, 29, 23). I then treated that as a single entry and found roughly the cheapest way to beat it to 28 points--targeting 10, 7, 6, and 5. I was able to cover these with 85.4 troops. Of course, if I target only those, I have to win every single one of them, or I lose. For that reason, I chose to post a small contingency in 9 and 2 (which will cover me in the case that I lose either 10 or both 6 and 5...  2 had a significantly lower barrier than 3/4, and 9 was somehow softer than 8). I then gave 0.1 troops to 1, 3 and 4 to ensure I outright win any undefended castles. Castle 8 seemed weird to do just 0.1 for, so I threw 1.1 there. Then, adding one more troop to 6 and 7 seemed to have a very good ROI for the other two iterations, so I went ahead and did that.

Final stray observations: I wish I had marked my other two entries in such a way that I could identify them easily. I feel like this one will stand out in the data a lot better (though I suspect a few others will utilize decimal troops as well)."
1,1,1,0,0,20,20,22,35,0,
6,1,2,2,1,3,6,24,34,21,"Previous battle victories seemed to be all-or-nothing attempts to get 28 pts from the fewest castles to maximize troop strengths. That's fine. If four castles is what it takes, that's what it takes. My goal in this round is to make Castle 1 mean something! Assuming you're a real warlord, going in order, you want to get that first victory to make your troops follow you. Besides that thought, I used no formulas or special computations. I just looked at what went before and decided this looked reasonable enough."
1,3,5,7,9,11,13,15,17,19,Each castle has just under twice their point value in troops.
0,0,0,16,21,1,2,1,35,24,"Optimised against top fives from both runs and median from the first. Depends on snatching the top two bolstered by four and five, these four wins would total a bare minimum of 28 of 55 points. Sometimes snatches the 6–8. If most strengthened the top prizes a bit, yeah, I'm screwed. Didn't want to do a deep dive into the complete data."
2,2,3,11,11,16,16,16,21,2,"Never put 0, conceede castle 10, focus on 4-9, and put castle values 1 higher than common values (1, 10, 15, 20)"
1,1,8,19,6,20,18,22,3,2,hope to get my points in random places
0,1,2,3,16,19,22,5,6,26,"Try to win castle 10. Put one more than 25 there, thinking that some people will go for the even number. Add 5, 6 and 7 as a strategy to get 28 with 10. Try to capture the other numbers a fair fraction of the time when nobody targets them, but don't overspend on low numbers."
0,0,0,10,10,25,25,15,10,5,Because the middle will be ignored
3,0,6,8,15,22,4,3,31,8,a computer told me to
3,5,7,5,8,9,10,13,20,21,Decided to add more troops the higher it got because of how much more each castle was worth
0,3,3,12,12,17,12,17,12,12,"Looking at the data from the first two iterations, castles 6 and 8 seemed most likely to be winnable.  I focused on 12s and 17s as I assume others like to throw in a lot of 11s and 16s to get 1 army over those who put in 10s and 15s."
5,0,0,12,0,13,0,30,35,5,Trying to secure a baseline of 17 and steal either 10 or 7+3 as well as the first castle
0,0,3,5,11,13,21,22,14,11,"Kind of a guess, really"
1,1,1,1,16,16,2,29,30,3,
1,1,2,16,20,2,3,1,32,22,This worked last time?
1,1,1,1,1,15,18,26,34,2,Guesswork
2,11,11,11,11,11,12,12,17,2,"I tailored my placement to counter what I believe will be popular strategies. One strategy being placing at least one soldier on each castle, another being splitting them evenly at 10 soldiers a piece, and another being overloading castle 10."
1,1,1,1,1,1,1,31,31,31,"Just winning the top three castles is enough to win, so I'm only focused on winning those; I sent one soldier to the rest just in case the castle is undefended."
2,4,8,16,20,20,16,8,4,2,Focus on the middle.
3,4,5,13,0,0,0,0,35,40,The middle castles seem to be the most hotly contested and the lower ones were completely ignored. Secure the most valuable pieces with overwhelming force and pick up cheap points at the bottom.
2,4,5,7,9,11,13,15,16,18,
0,0,13,13,14,14,12,12,11,11,"I'm figuring that most people will concentrate there forces mostly in the first few castles and somewhat in the last few. With this strategy I think i'll have a strong troop advantage in the middle castles and a weaker troop advantage in the end while only completely ceding the first 2 castles. Even if someone uses a similar strategy with a single troop in the first 2 castles, I'll still have a competitive advantage in at least one castle without sacrificing a more dominant position in the middle and end."
0,0,0,0,0,14,14,14,33,25,"Looking at previous results the middle became the highest value for least deployments. BUt I wanted to be able to take the the 10 and 9 as well.  so I loaded the top end and placed enough in the middle that might get me to 28 points.

I am willing to cede 15 points to the opponent"
1,2,4,6,12,2,16,18,22,17,
5,6,7,8,12,0,19,21,21,1,
2,2,2,2,19,19,2,24,26,2,"Using the data from the first 2 royales, I attempted to distribute my troops on places most players would not go for."
3,4,8,15,18,23,29,0,0,0,Only fight for enough castles to win
5,10,0,15,0,20,0,25,25,0,I assumed that many would allocate more towards higher level castles so I allocated more there and allocated less as castles devaluated.
1,1,11,0,0,0,23,28,0,36,"I chose 4 castles that I had to win and devoted most of my resources to them.  In looking at the last winners, I didn't want to waste any resources on pricey castles I wasn't all in to win.  On the other hand, if someone outbid my 3, I wanted to take the chance that they might have said nothing on 1 and 2."
1,1,1,1,1,1,13,40,40,1,1 to every castle to ensure I capture any uncontested castle. Most people will likely focus on the highest value castles and you need 28 total points to win so castles 8/9/10 would do it and splitting troops 3 ways to grab those I would still take 8 and 9.
0,0,0,0,0,0,12,12,12,64,focused highly on the highest valued castles
7,8,2,15,17,14,24,5,3,5,I did a brute force excel simulation and this strategy did alright. It won ~most~ of its battles.
1,1,1,1,20,20,24,1,1,30,"I need to get to 28. The minimum to get there is four castles. I want to pick the four that add to 28 and will be the least defended by my opponents. 10 is obvious, but for this reason may be overlooked by others, so I choose it. Ineed 18 more, so I pick 5,6,7."
2,1,4,1,17,6,21,6,36,6,
2,4,5,7,9,11,13,15,16,18,The number of troops at each castle is roughly equal to the ratio of each castle's value relative to the total number of available points
1,1,1,1,1,1,3,27,30,34,Proportional alignment based off points needed to win + at least 1 troop at every castle
2,4,5,6,6,6,28,6,6,31,ay81o
4,0,5,0,2,2,18,30,20,19,Developed a troop deployment that beat 1386 out of 1387 of the castle-solutions.csv from two years ago.
1,1,3,5,7,9,17,21,3,33,stochastic approximation
1,2,3,2,3,12,21,26,26,4,"Good chance to win 7,8,9 plus beating all the people that give up (0 or 1 army) on other castles."
0,0,11,14,0,21,25,29,0,0,"I’ve narrowed down the gameplay to around 14 possibly optimal plays. This is one of them.  There are 33 possible exactly 28points to win strategies.  This one is 8-7-6-4-3. Allocated by relative castle value. Castle/28*100. 
Here’s the list of 9, allocate by taking castle/28*100:
10-9-6-3
10-9-5-4
10-8-7-3
10-8-6-4
10-7-6-5
9-8-7-4
9-8-6-5
10-6-5-4-3
8-7-6-4-3

The other 5 are semi suboptimal vs the 9 but forms the “rock,paper,scissor”:
ExpectedValue: castle/55*100
EvenAcross: 10/castle
Ultimate: castle/28*100+1 for castle 8,9,10
Lucky7: castle/28*100 for castles 1 to 7
Troll: 47,53 on castle 9 and 10 respectively.
At least one of these strategies will do well depending on the market. And the market will shift around these strategies depending on the amount of trolldom. "
2,2,2,2,2,22,30,30,4,4,
1,1,4,6,16,17,19,7,7,22,I tried to do something that would work well against previous strategies.
1,1,1,15,15,0,0,0,34,33,"I want to get to 28 points in the most efficient manner possible. Castles 9 and 10 have been undervalued, but I think their true value is around 35. Castles 6-8 are highly sought after and are best to avoid. Castles 4 and 5 may come more easily. I will take a large risk by essentially giving up the remaining Castles, but it may be worth it for the THRONE. "
2,2,2,4,5,15,15,15,20,20,previous solutions anchored expectations for lower troops at high value castles
0,15,5,0,15,20,20,25,0,0,Distributing them where I don't think people will put them so as to get at least 27.5 points
2,2,2,6,8,16,26,34,2,2,"Most people will target the higher numbers for good reason. So, if you allow the top two to be losses, then you can make up the ground in the middle by trying to guarantee wins there for cheaper. Many people will also commit 1 troop at minimum to every castle in order to get points for anyone who sends none. To overcome this, 2 troops were sent to each at minimum. If all castles with 2 troops are lost, the points for the other castles are still higher."
6,1,1,1,1,0,0,30,30,30,Go big or go home
1,2,3,12,18,21,18,12,10,3,"Try and hold 5-7, make efforts at 4, 8, & 9, small deployment at others to prevent single-soldier capture."
1,1,0,3,3,22,2,32,33,3,"I figured this round would be a blend of the previous two.  In particular, I anticipated a larger push towards committing resources to the 10 point castle.  Knowing I need at least 23 points to win, I decided to heavily invest in castles 9, 8, and 6."
