Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
7,7,7,9,15,25,30,0,0,0,"The way to win is to get 28 victory points. Generally, the data from the last round suggest that higher point castles are more competitive. This strategy involves investing all my troops into the lowest summing castles that get 28, which end up being everything but 10, 9, and 8. I placed them in increasing order with castle value."
2,3,4,5,5,8,20,25,25,3,Pure seat of the pants strategy
2,5,5,8,12,12,25,26,2,3,Averaged the top 5 distributions from Round 1.  Strategically made these values integers by rounding deployment to castles 1-5 down and castles 6-10 up.
0,0,8,10,13,18,23,28,0,0,Trying to win only castles 8-3.
2,5,6,12,14,1,25,31,2,2,"Modified version of last winner, optimized against all previous entries"
3,4,4,7,10,13,25,28,3,3,At least 3 troops in each. Heavier near higher value.
2,5,8,11,14,17,20,23,0,0,"You need 28 points to win each engagement. I'm expecting most people will deploy their greatest number of soldiers to the highest-point castles. My intent is to concede those and instead deploy my soldiers to the lower-point castles, where each soldier should have greater incremental value. If one could consistently win castles 1 through 7, that would be just enough points to win the battle. I've decided to contest castles 1 through 8."
1,9,1,9,9,1,20,20,20,5,"Cede some, win some."
2,2,3,3,2,2,26,30,27,3,"Using prior competition data, largest area under the curve I could achieve without higher maths. (I used excel and simulated competitions)"
1,4,13,14,1,1,20,23,22,1,"Going for close wins and major losses. Hoping to win 7-9 and 3&4. Will lose to opponents who used more than placeholders anywhere, but hopefully get lots of wins in the two groups that can help reach 28."
1,2,2,3,11,21,22,32,3,3,Just take the points
2,2,6,9,14,17,21,24,3,2,"I wanted to make sure that I had at least 2 at each castle to ensure I capture situations where my opponent sends only 1 or 0. Then I focused on the upper middle castles, 5 6 7 & 8, to maximize points from those as well. If I can win 6 or more castles, even without winning 9 or 10 I feel that I can win overall."
2,3,3,7,10,14,18,22,18,3,"The Price Is Right a-hole method. The median deployment per castle +1 got me to 99, add one to castle 8 because it had the deepest deployment."
2,3,3,7,10,14,18,22,18,3,"For this one, I looked at the median data from the last round, and chose numbers that would put me above the median for each castle. The sum of the median numbers was 89, enabling me to put median+1 in all castles (with an extra +1 for castle #8, the most contested castle last time)."
0,1,2,10,12,15,17,19,21,3,Picking my battles on medium strength castles.
3,5,8,10,13,1,26,30,2,2,"I figured that people would try and come up with new strategy to counter what they imagine will be the counter to last year's winning strategy, or they would go even further and try to counter the counter of the counter (etc).  I decided to copy last year's winner and see if lightning would strike twice."
3,5,8,10,13,1,26,30,2,2,Last time's winning strategy. Maybe people don't change.
1,4,2,3,21,21,21,21,3,3,"trying to beat the average bets, placing small ones on everything to pick up any additional ones I can"
3,7,10,14,17,21,25,1,1,1,Fight where your enemy is weakest and take just enough to secure victory.
3,6,1,12,15,18,21,24,0,0,"It's necessary to win 28 castle points. I'm aiming for that with about an %18 cushion. 33 points. Only losing castles 6, 7, or 8,loses outright.  And losing 6 is survivable if I get lucky and pick up castle 3. I divided the troops up evenly with 3 per castle point for the castles I attacked. And had 1 left over so I took a flyer on castle 3."
3,3,3,5,5,5,35,35,3,3,Use few troops on all but two mid level...
1,1,8,10,13,2,28,33,2,2,Can't waste too much time to lose anyway... decided to just beat round 1's winner.
2,3,3,7,10,14,18,21,19,3,I took the median of last battle's data and added one to each castle. The remaining troop was sent to castle 9 because I wanted to. I realize that because others are also analyzing this data I am probably going to get creamed but worth a shot.
1,1,3,13,18,3,25,30,3,3,Mach 1 eyeball.
1,1,12,14,31,31,1,1,4,4,I'm essentially just trying to beat the winner of the original submission at the same time as I'm beating the person trying to beat the original winner.
0,0,10,5,20,20,20,25,0,0,to win
4,6,9,0,14,3,27,31,3,3,old winning strategy +1 at the expense of castle 4
8,12,6,7,13,14,22,10,5,3,"Combination of intuition, randomness, and trying to match the winning deployment of last time."
0,2,14,14,2,14,25,29,0,0,"Majority of strategies opted for 1-7, or 1,8-10 then some variant of uniform distribution.  High amounts on 7 and 8 defeat first two, 14 each on 3, 4 and 6 brings total to 28 and counters even distribution. Castle 1 is not worth the troop for any strategy. 9 and 10 are more expensive than they are worth vs most opponents. 2 troops on 2 and 5 to beat 1 troop distribution. Wouldn't beat a computer, but I want to beat Riddler Nation."
0,2,9,0,0,5,2,0,41,41,"beat previous winner; try best to win (#9 and #10), then win either (#6 and #3) or (#7 and #2)"
0,3,3,3,22,22,21,20,3,3,Intended to defeat those that relied on information from the first game.
3,5,7,9,11,13,15,17,20,0,Random guess
3,6,9,13,3,10,25,25,3,3,"Amazed at how many zeroes were played in the first game. Assumed that more 1's would be played and increased all low winning counts and reduced all high winning counts. Assumed that Castle 6 would be a priority seeing as how low a score won that castle last time. Ensured always 3 soldiers per castle as 1 and 2 are arbitrary low soldier counts that many people may enter. Also statistically 3 soldiers  would have won about 30% of the battles for each castle. Many people again may use castle 9 and 10 as their attempt to win, but for each soldier placed there, there return on investment is lower. Probably totally off base though ;)"
6,8,9,11,14,16,17,19,0,0,sacrifice the top 2 and try to win the rest
6,0,5,7,8,9,16,22,27,0,Random; I thought to distribute the most to 7-9 and hope to win the small victories for small points.
6,11,13,15,14,15,2,20,2,2,decided 9 and 10 weren't worth it. the last winner really put effort in to winning 8 and 7 and i expect competition to overcompensate but i can't let both go so i'm only trying to win 8. the winner also left 6 alone so im hoping i can sneak a win through. the rest was just eyeballing what i thought would work
8,17,8,12,13,7,8,19,6,2,Im strategic
10,10,12,14,16,18,20,0,0,0,To win you don't need an optimal strategy just one that allows your opponent to waste men. This may not be a good strategy but it scores well against a 'normal' attempt to win the big battles.
0,0,20,20,0,20,20,20,0,0,"I figure people will for the 10's and 9's. Also, the max number of points is 55, so all I need is 28 points to win. Therefore, I want to maximize my chances of winning every small skirmish that I need to get exactly 28."
0,0,0,3,3,3,23,41,24,3,Stuck with strategy of de-emphasizing castle 10.
2,2,11,2,2,2,2,34,2,41,"The most popular strategy will be picking numbers that sum to 28, the minimum to win, which can be most efficiently done by picking four distinct numbers. I noticed that either 10 or 8 was in all of these, so those had to be priority. I calculated the expected troop allocation to each of these ((castle #)*100/28) and added a few troops to ensure my victory at both. I sent 2 to each of the other castles to beat anyone that would only send 1, and the rest we dropped at 3, which could beat the expected troop allocation of 10.71."
5,5,31,30,4,1,2,10,7,5,I tried to beat the winning strategy from last time.
11,7,12,10,15,20,25,0,0,0,It could beat many of the lower troop submissions
2,6,1,6,12,13,26,30,2,2,Focusing on 7 and 8 while not sacrificing any with 0. I'm hoping I can beat the balanced people at 5 and 6 to and stealing where they put 0s or 1s. The ones who go heavy up top I hope to beat them at 8 and win most of the rest.
1,3,3,3,3,23,27,33,2,2,"Castles 9 and 10 are too high risk, high reward, and not necessarily needed.  6, 7, 8 and any combination of 3 castles (except for Castle 1) would grant you a win."
2,0,0,1,12,14,12,15,0,44,"I spent a while playing around with genetic algorithms, this one ended up as the winner in a big run."
1,3,1,1,14,21,24,31,3,1,"I want to get 28 points from castles 8,7,6,5,2.  Then I win."
24,3,3,24,14,2,11,9,6,4,"In general, I wanted to deploy more soldiers to higher value castles. I could see that the previous winner broke with this rule on three castles, so I adopted that part of his strategy, but with my sacrifices occurring at adjacent castles to his sacrifices. Basically, I started with the previous winner's strategy and then tried to anticipate how everyone else would react to the info provided."
0,2,11,6,3,30,2,12,34,0,"Ground it out with an evolutionary approach. There is no stable point, of course, but it was getting pretty goofy when I got to 19k entries (mostly by perturbing the most successful ones of each iteration), so I had to stop it at some point. I stopped it when it looked... kind of neat... and I needed my CPU for other things."
5,5,10,15,20,25,17,1,1,1,I  chose to go for the lower numbers because I thought most people would focus on the higher numbers
5,6,9,16,0,26,31,1,4,2,Total points in the game equals 55. You need 23 points to win. May be silly but I took a low combination of numbers to equal 23 in order to win. Contingent i win all the castle I want but I added an extra guy on 9 in order to hopefully win a couple by luck. I suspect this might be a popular strategy since the data has been released but oh well.
