year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code
1993,tt0112389,The Princess and the Cobbler,nowomen,nowomen,FAIL,24000000,669276,669276,1993FAIL,38699014,1079180,1079180,5,3
1993,tt0107943,The Remains of the Day,nowomen-disagree,nowomen,FAIL,15000000,22954968,63954968,1993FAIL,24186884,37013943,103124758,5,3
1993,tt0108358,Tombstone,ok,ok,PASS,25000000,56505065,56505065,1993PASS,40311473,91112095,91112095,5,3
1992,tt0104257,A Few Good Men,notalk,notalk,FAIL,33000000,141340178,236500000,1992FAIL,54791459,234673774,392672121,5,3
1992,tt0104694,A League of Their Own,ok,ok,PASS,40000000,107533925,132440066,1992PASS,66413889,178543655,219896498,5,3
1992,tt0103639,Aladdin,nowomen,nowomen,FAIL,28000000,217350219,504050219,1992FAIL,46489723,360876835,836898388,5,3
1992,tt0103644,Alien 3,nowomen-disagree,nowomen,FAIL,55000000,54927174,158500000,1992FAIL,91319098,91198182,263165037,5,3
1992,tt0106308,Army of Darkness,men-disagree,men,FAIL,11000000,11502976,21502976,1992FAIL,18263820,19098934,35702407,5,3
1992,tt0103776,Batman Returns,nowomen-disagree,nowomen,FAIL,80000000,162833635,266824291,1992FAIL,132827779,270360376,443020974,5,3
1992,tt0103893,Buffy the Vampire Slayer,ok,ok,PASS,7000000,14231669,14231669,1992PASS,11622431,23629512,23629512,5,3
1992,tt0104070,Death Becomes Her,ok,ok,PASS,55000000,58422650,149022650,1992PASS,91319098,97001885,247429345,5,3
1992,tt0104815,El Mariachi,nowomen,nowomen,FAIL,7000,2040920,2041928,1992FAIL,11622,3388636,3390310,5,3
1992,tt0104348,Glengarry Glen Ross,nowomen,nowomen,FAIL,12500000,10725228,10725228,1992FAIL,20754340,17807603,17807603,5,3
1992,tt0104412,Hero,notalk,notalk,FAIL,42000000,19487173,66787173,1992FAIL,69734584,32355474,110889898,5,3
1992,tt0104431,Home Alone 2: Lost in New York,notalk,notalk,FAIL,20000000,173585516,358994850,1992FAIL,33206945,288212232,596056107,5,3
1992,tt0104797,Malcolm X,dubious,dubious,FAIL,35000000,48169910,48169910,1992FAIL,58112153,79978777,79978777,5,3
1992,tt0104952,My Cousin Vinny,notalk,notalk,FAIL,11000000,52929168,52929168,1992FAIL,18263820,87880798,87880798,5,3
1992,tt0105236,Reservoir Dogs,nowomen,nowomen,FAIL,1200000,2832029,2832029,1992FAIL,1992417,4702152,4702152,5,3
1992,tt0104036,The Crying Game,men,men,FAIL,4000000,62546695,62546695,1992FAIL,6641389,103849232,103849232,5,3
1992,tt0104868,The Mighty Ducks,notalk,notalk,FAIL,10000000,50752337,50752337,1992FAIL,16603472,84266502,84266502,5,3
1992,tt0104940,The Muppet Christmas Carol,notalk-disagree,notalk,FAIL,12000000,27281507,27281507,1992FAIL,19924167,45296775,45296775,5,3
1992,tt0105151,The Player,ok,ok,PASS,8000000,21706101,28876702,1992PASS,13282778,36039665,47945352,5,3
1992,tt0105793,Wayne&#39;s World,notalk,notalk,FAIL,20000000,121697323,183097323,1992FAIL,33206945,202059814,304005134,5,3
1991,tt0101414,Beauty and the Beast,ok-disagree,ok,PASS,20000000,218951625,451421625,1991PASS,34216807,374591278,772310338,5,3
1991,tt0101452,Bill &amp; Ted&#39;s Bogus Journey,notalk,notalk,FAIL,20000000,37537675,37537675,1991FAIL,34216807,64220970,64220970,5,3
1991,tt0102057,Hook,men,men,FAIL,70000000,119654823,300854823,1991FAIL,119758826,204710301,514714575,5,3
1991,tt0102070,Hudson Hawk,ok,ok,PASS,65000000,17218916,17218916,1991PASS,111204624,29458817,29458817,5,3
1991,tt0102798,Robin Hood: Prince of Thieves,dubious,dubious,FAIL,50000000,165493908,390500000,1991FAIL,85542018,283133658,668083163,5,3
1991,tt0102943,Slacker,ok,ok,PASS,23000,1227508,1227508,1991PASS,39349,2100070,2100070,5,3
1991,tt0102975,Star Trek VI: The Undiscovered Country,men-disagree,men,FAIL,27000000,74888996,96900000,1991FAIL,46192690,128123117,165780431,5,3
1991,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,ok,ok,PASS,25000000,78656813,78656813,1991PASS,42771009,134569251,134569251,5,3
1991,tt0103064,Terminator 2: Judgement Day,dubious,dubious,FAIL,100000000,204859496,516816151,1991FAIL,171084037,350481895,884189932,5,3
1991,tt0101272,The Addams Family,ok,ok,PASS,30000000,113502246,191502246,1991PASS,51325211,194184224,327629772,5,3
1991,tt0102510,The Naked Gun 2 1/2: The Smell of Fear,notalk,notalk,FAIL,23000000,86930411,86930411,1991FAIL,39349328,148724056,148724056,5,3
1991,tt0102926,The Silence of the Lambs,ok-disagree,ok,PASS,20000000,130726716,275726716,1991PASS,34216807,223652543,471724395,5,3
1991,tt0103247,White Fang,notalk,notalk,FAIL,14000000,34729091,34729091,1991FAIL,23951765,59415931,59415931,5,3
1990,tt0099088,Back to the Future Part III,notalk,notalk,FAIL,40000000,87666629,243700000,1990FAIL,71319016,156307443,434511105,5,3
1990,tt0099253,Child&#39;s Play 2,ok,ok,PASS,13000000,26904572,34166572,1990PASS,23178680,47970190,60918157,5,3
1990,tt0099817,Dark Angel (I Come in Peace),nowomen,nowomen,FAIL,7000000,4372561,4372561,1990FAIL,12480828,7796169,7796169,5,3
1990,tt0099423,Die Hard 2,dubious-disagree,dubious,FAIL,70000000,117323878,239814025,1990FAIL,124808278,209185588,427582507,5,3
1990,tt0099487,Edward Scissorhands,ok,ok,PASS,20000000,53976987,53976987,1990PASS,35659508,96239640,96239640,5,3
1990,tt0099582,Flatliners,ok,ok,PASS,26000000,61308153,61308153,1990PASS,46357360,109310929,109310929,5,3
1990,tt0099653,Ghost,men-disagree,men,FAIL,22000000,217631306,517600000,1990FAIL,39225459,388031265,922868068,5,3
1990,tt0099685,Goodfellas,men-disagree,men,FAIL,25000000,46743809,46743809,1990FAIL,44574385,83343062,83343062,5,3
1990,tt0099785,Home Alone,men-disagree,men,FAIL,15000000,285761243,476684675,1990FAIL,26744631,509505267,849917050,5,3
1990,tt0100263,Nikita,ok,ok,PASS,7000000,5017971,5017971,1990PASS,12480828,8946919,8946919,5,3
1990,tt0100403,Predator 2,men,men,FAIL,35000000,28317513,54768418,1990FAIL,62404139,50489429,97650742,5,3
1990,tt0100405,Pretty Woman,ok,ok,PASS,14000000,178406268,432645872,1990PASS,24961656,318093987,771396947,5,3
1990,tt0099810,The Hunt for Red October,notalk,notalk,FAIL,30000000,120709866,200500000,1990FAIL,53489262,215222722,357486568,5,3
1990,tt0100802,Total Recall,notalk,notalk,FAIL,125000000,58877969,198615996,1990FAIL,222871925,104977970,354127435,5,3
1990,tt0100814,Tremors,ok,ok,PASS,10000000,16667084,16667084,1990PASS,17829754,29717001,29717001,5,3
1989,tt0096874,Back to the Future Part II,ok,ok,PASS,40000000,118450002,332000000,1989PASS,75183554,222637302,624023495,,
1989,tt0096895,Batman,notalk,notalk,FAIL,35000000,251188924,411348924,1989FAIL,65785609,472131898,773166847,,
1989,tt0096928,Bill &amp; Ted&#39;s Excellent Adventure,men,men,FAIL,10000000,40485039,40485039,1989FAIL,18795888,76095227,76095227,,
1989,tt0097165,Dead Poets Society,notalk,notalk,FAIL,16400000,95860116,239500000,1989FAIL,30825257,180177604,450161527,,
1989,tt0097499,Henry V,ok,ok,PASS,9000000,10161099,10161099,1989PASS,16916300,19098688,19098688,,
1989,tt0097576,Indiana Jones and the Last Crusade,nowomen-disagree,nowomen,FAIL,48000000,197171806,474171806,1989FAIL,90220264,370601926,891248035,,
1989,tt0097742,Licence to Kill,men,men,FAIL,42000000,34667015,156167015,1989FAIL,78942731,65159735,293529779,,
1989,tt0097815,Major League,notalk,notalk,FAIL,11000000,49793054,49793054,1989FAIL,20675477,93590469,93590469,,
1989,tt0098206,Road House,notalk,notalk,FAIL,10000000,30050028,30050028,1989FAIL,18795888,56481697,56481697,,
1989,tt0098724,"Sex, Lies, and Videotape",men-disagree,men,FAIL,1200000,24741667,36741667,1989FAIL,2255507,46504161,69059227,,
1989,tt0098382,Star Trek V: The Final Frontier,notalk,notalk,FAIL,30000000,52210049,70200000,1989FAIL,56387665,98133425,131947137,,
1989,tt0096754,The Abyss,ok-disagree,ok,PASS,70000000,54243125,54243125,1989PASS,131571219,101954772,101954772,,
1989,tt0098519,Troop Beverly Hills,ok,ok,PASS,18000000,7190505,7190505,1989PASS,33832599,13515193,13515193,,
1989,tt0098546,UHF,notalk,notalk,FAIL,5000000,6157157,6157157,1989FAIL,9397944,11572924,11572924,,
1988,tt0094612,Action Jackson,notalk,notalk,FAIL,7000000,20257000,20257000,1988FAIL,13787529,39899139,39899139,,
1988,tt0094625,Akira,notalk,notalk,FAIL,8000000,19585,19585,1988FAIL,15757176,38576,38576,,
1988,tt0094721,Beetle Juice,ok,ok,PASS,15000000,73326666,73326666,1988PASS,29544705,144427648,144427648,,
1988,tt0092675,Bloodsport,notalk,notalk,FAIL,1500000,11806119,11806119,1988FAIL,2954471,23253887,23253887,,
1988,tt0094862,Child&#39;s Play,ok,ok,PASS,9000000,33244684,44196684,1988PASS,17726823,65480292,87051866,,
1988,tt0094947,Dangerous Liaisons,ok,ok,PASS,14000000,34700000,34700000,1988PASS,27575058,68346751,68346751,,
1988,tt0095016,Die Hard,ok-disagree,ok,PASS,28000000,81350242,139109346,1988PASS,55150116,160231261,273996307,,
1988,tt0095631,Midnight Run,men,men,FAIL,30000000,38413606,81613606,1988FAIL,59089410,75661244,160749995,,
1988,tt0095687,My Stepmother Is an Alien,ok,ok,PASS,16000000,13854000,13854000,1988PASS,31514352,27287490,27287490,,
1988,tt0095690,Mystic Pizza,ok,ok,PASS,6000000,12793213,12793213,1988PASS,11817882,25198114,25198114,,
1988,tt0095889,Poltergeist III,ok,ok,PASS,9500000,14114000,14114000,1988PASS,18711647,27799598,27799598,,
1988,tt0095953,Rain Man,notalk,notalk,FAIL,25000000,172825435,412800000,1988FAIL,49241175,340405101,813070285,,
1988,tt0096061,Scrooged,ok,ok,PASS,32000000,60328558,60328558,1988PASS,63028704,118825964,118825964,,
1988,tt0095489,The Land Before Time,ok,ok,PASS,12300000,48092846,81972846,1988PASS,24226658,94725930,161457571,,
1988,tt0095497,The Last Temptation of Christ,men,men,FAIL,7000000,8373585,8373585,1988FAIL,13787529,16493007,16493007,,
1988,tt0096256,They Live,nowomen-disagree,nowomen,FAIL,4000000,13000000,13000000,1988FAIL,7878588,25605411,25605411,,
1988,tt0096320,Twins,men,men,FAIL,15000000,111936388,216600000,1988FAIL,29544705,220475172,426625542,,
1988,tt0096438,Who Framed Roger Rabbit,notalk,notalk,FAIL,70000000,154112492,351500000,1988FAIL,137875291,303547209,692330924,,
1988,tt0096487,Young Guns,notalk,notalk,FAIL,13000000,44726644,44726644,1988FAIL,25605411,88095701,88095701,,
1987,tt0092644,Beverly Hills Cop II,notalk,notalk,FAIL,20000000,153665036,276665036,1987FAIL,41007948,315074388,567273267,,
1987,tt0092991,Evil Dead II,dubious-disagree,dubious,FAIL,3500000,5923044,5923044,1987FAIL,7176391,12144594,12144594,,
1987,tt0093010,Fatal Attraction,dubious,dubious,FAIL,14000000,156645693,320100000,1987FAIL,28705563,321185920,656332204,,
1987,tt0093105,"Good Morning, Vietnam",notalk,notalk,FAIL,13000000,123922370,123922370,1987FAIL,26655166,254090104,254090104,,
1987,tt0093177,Hellraiser,ok,ok,PASS,1000000,14564000,14564000,1987PASS,2050397,29861988,29861988,,
1987,tt0093409,Lethal Weapon,notalk-disagree,notalk,FAIL,15000000,65192350,120192350,1987FAIL,30755961,133670224,246442080,,
1987,tt0093773,Predator,nowomen,nowomen,FAIL,18000000,59735548,98267558,1987FAIL,36907153,122481612,201487544,,
1987,tt0093818,Radio Days,notalk,notalk,FAIL,16000000,14792779,14792779,1987FAIL,32806358,30331075,30331075,,
1987,tt0093870,RoboCop,notalk,notalk,FAIL,120000000,54764805,221577330,1987FAIL,246047687,112289613,454321579,,
1987,tt0094012,Spaceballs,dubious-disagree,dubious,FAIL,22700000,38119483,38119483,1987FAIL,46544021,78160088,78160088,,
1987,tt0094074,Superman IV: The Quest for Peace,ok,ok,PASS,17000000,11227824,11227824,1987PASS,34856756,23021501,23021501,,
1987,tt0093389,The Last Emperor,dubious,dubious,FAIL,25000000,43984000,43984000,1987FAIL,51259935,90184679,90184679,,
1987,tt0093437,The Lost Boys,notalk,notalk,FAIL,8500000,32222567,32222567,1987FAIL,17428378,66069067,66069067,,
1987,tt0093779,The Princess Bride,men-disagree,men,FAIL,15000000,30857000,30857000,1987FAIL,30755961,63269112,63269112,,
1986,tt0090605,Aliens,ok-disagree,ok,PASS,17000000,85160248,183316455,1986PASS,36104000,180860331,389321020,,
1986,tt0090555,Crocodile Dundee,dubious,dubious,FAIL,5000000,174803506,328000000,1986FAIL,10618824,371241520,696594829,,
1986,tt0091203,Highlander,ok-disagree,ok,PASS,16000000,5900000,12900000,1986PASS,33980236,12530212,27396565,,
1986,tt0091225,Howard The Duck,dubious,dubious,FAIL,30000000,16295774,16295774,1986FAIL,63712942,34608390,34608390,,
1986,tt0091419,Little Shop of Horrors,notalk-disagree,notalk,FAIL,30000000,38747385,38747385,1986FAIL,63712942,82290329,82290329,,
1986,tt0091738,Peggy Sue Got Married,ok,ok,PASS,18000000,41382841,41382841,1986PASS,38227765,87887418,87887418,,
1986,tt0091763,Platoon,nowomen,nowomen,FAIL,6000000,137963328,137963328,1986FAIL,12742588,293001649,293001649,,
1986,tt0092005,Stand By Me,nowomen,nowomen,FAIL,8000000,52287414,52287414,1986FAIL,16990118,111046165,111046165,,
1986,tt0090848,The Clan of the Cave Bear,ok,ok,PASS,15000000,1953732,1953732,1986PASS,31856471,4149267,4149267,,
1986,tt0092099,Top Gun,men,men,FAIL,15000000,179800601,356800601,1986FAIL,31856471,381854174,757760530,,
1985,tt0088763,Back to the Future,notalk-disagree,notalk,FAIL,19000000,210609762,383874862,1985FAIL,41136059,455981879,831110482,,
1985,tt0088846,Brazil,ok,ok,PASS,15000000,9929135,9929135,1985PASS,32475836,21497131,21497131,,
1985,tt0088944,Commando,notalk,notalk,FAIL,10000000,35073978,35073978,1985FAIL,21650558,75937118,75937118,,
1985,tt0088993,Day of the Dead,nowomen,nowomen,FAIL,18000000,#N/A,#N/A,1985FAIL,38971004,#N/A,#N/A,,
1985,tt0089457,Ladyhawke,nowomen,nowomen,FAIL,20000000,18400000,18400000,1985FAIL,43301115,39837026,39837026,,
1985,tt0089469,Legend,dubious,dubious,FAIL,25000000,15502112,15502112,1985FAIL,54126394,33562937,33562937,,
1985,tt0091578,My Beautiful Laundrette,men,men,FAIL,400000,#N/A,#N/A,1985FAIL,866022,#N/A,#N/A,,
1985,tt0089893,Red Sonja,ok,ok,PASS,17900000,6905861,6905861,1985PASS,38754498,14951574,14951574,,
1985,tt0089908,Return to Oz,ok,ok,PASS,27000000,10618813,10618813,1985PASS,58456506,22990322,22990322,,
1985,tt0088939,The Color Purple,ok,ok,PASS,15000000,93589701,93589701,1985PASS,32475836,202626921,202626921,,
1984,tt0087800,A nightmare on Elm Street,men-disagree,men,FAIL,35000000,63075011,117729621,1984FAIL,78450540,141379105,263884353,,
1984,tt0086879,Amadeus,ok-disagree,ok,PASS,18000000,51973029,51973029,1984PASS,40345992,116494634,116494634,,
1984,tt0086960,Beverly Hills Cop,nowomen,nowomen,FAIL,15000000,234760478,316300000,1984FAIL,33621660,526202467,708968739,,
1984,tt0086984,Body Double,men,men,FAIL,10000000,8801940,8801940,1984FAIL,22414440,19729056,19729056,,
1984,tt0087078,Conan the Destroyer,dubious,dubious,FAIL,18000000,26400000,26400000,1984FAIL,40345992,59174122,59174122,,
1984,tt0087182,Dune,dubious-disagree,dubious,FAIL,45000000,27447471,27447471,1984FAIL,100864980,61521969,61521969,,
1984,tt0087298,Friday the 13th Part IV: The Final Chapter,ok,ok,PASS,2600000,32980880,32980880,1984PASS,5827754,73924796,73924796,,
1984,tt0087332,Ghostbusters,notalk-disagree,notalk,FAIL,30000000,238632124,291632124,1984FAIL,67243320,534880544,653677077,,
1984,tt0087363,Gremlins,notalk-disagree,notalk,FAIL,11000000,148168459,148168459,1984FAIL,24655884,332111304,332111304,,
1984,tt0087469,Indiana Jones and the Temple of Doom,nowomen,nowomen,FAIL,28000000,179880271,333080271,1984FAIL,62760432,403191555,746580777,,
1984,tt0087928,Police Academy,dubious,dubious,FAIL,4500000,81198894,81198894,1984FAIL,10086498,182002774,182002774,,
1984,tt0087995,Repo Man,men,men,FAIL,1500000,2300000,2300000,1984FAIL,3362166,5155321,5155321,,
1984,tt0088161,Splash,notalk,notalk,FAIL,8000000,62599495,62599495,1984FAIL,17931552,140313263,140313263,,
1984,tt0088170,Star Trek III: The Search for Spock,notalk,notalk,FAIL,18000000,76471046,87000000,1984FAIL,40345992,171405568,195005629,,
1984,tt0087538,The Karate Kid,ok,ok,PASS,40000000,176591618,359091618,1984PASS,89657760,395820224,804883755,,
1984,tt0088247,The Terminator,men-disagree,men,FAIL,6400000,38019031,78019031,1984FAIL,14345242,85217529,174875289,,
1983,tt0085549,Flashdance,ok,ok,PASS,7000000,90463574,201463574,1983PASS,16375486,211626424,471294841,,
1983,tt0086190,Star Wars: Episode VI - Return of the Jedi,nowomen-disagree,nowomen,FAIL,32500000,309205079,572700000,1983FAIL,76029041,723340482,1339748672,,
1983,tt0086393,Superman III,ok,ok,PASS,39000000,59950623,59950623,1983PASS,91234849,140245796,140245796,,
1983,tt0086541,Videodrome,men,men,FAIL,5952000,2120439,2120439,1983FAIL,13923842,4960460,4960460,,
1983,tt0086567,WarGames,notalk,notalk,FAIL,12000000,74433837,74433837,1983FAIL,28072261,174127177,174127177,,
1982,tt0083658,Blade Runner,notalk,notalk,FAIL,28000000,32656328,33139618,1982FAIL,67571504,78808471,79974780,,
1982,tt0083722,Cat People,ok,ok,PASS,12500000,7000000,21000000,1982PASS,30165850,16892876,50678628,,
1982,tt0082198,Conan the Barbarian,notalk,notalk,FAIL,20000000,38264085,79114085,1982FAIL,48265360,92341492,190923490,,
1982,tt0083833,Diner,notalk,notalk,FAIL,5000000,12592907,12592907,1982FAIL,12066340,30390060,30390060,,
1982,tt0083866,E.T.: The Extra-Terrestrial,dubious,dubious,FAIL,10500000,435110554,792965326,1982FAIL,25339314,1050038377,1913637848,,
1982,tt0083929,Fast Times at Ridgemont High,men,men,FAIL,4500000,27092880,27092880,1982FAIL,10859706,65382380,65382380,,
1982,tt0083944,First Blood,nowomen,nowomen,FAIL,14000000,47212904,125212904,1982FAIL,33785752,113937390,302172295,,
1982,tt0083972,Friday the 13th Part III,dubious,dubious,FAIL,2250000,36690067,36690067,1982FAIL,5429853,88542965,88542965,,
1982,tt0084516,Poltergeist,ok,ok,PASS,10700000,74706019,121706019,1982PASS,25821968,180285645,293709241,,
1982,tt0084522,Porky&#39;s,men,men,FAIL,4000000,109492484,109492484,1982FAIL,9653072,264234708,264234708,,
1982,tt0084726,Star Trek: The Wrath of Khan,dubious-disagree,dubious,FAIL,12000000,79912963,96800000,1982FAIL,28959216,192851397,233604343,,
1982,tt0083642,The Best Little Whorehouse in Texas,ok,ok,PASS,20500000,69701637,69701637,1982PASS,49471994,168208730,168208730,,
1982,tt0084805,Tootsie,notalk-disagree,notalk,FAIL,15000000,177200000,177200000,1982FAIL,36199020,427631090,427631090,,
1982,tt0084827,TRON,nowomen-disagree,nowomen,FAIL,17000000,26918576,26918576,1982FAIL,41025556,64961738,64961738,,
1981,tt0082096,Das Boot,nowomen,nowomen,FAIL,12000000,11487676,84970337,1981FAIL,30742635,29430119,217684336,,
1981,tt0082340,Escape from New York,nowomen-disagree,nowomen,FAIL,6000000,25244700,25244700,1981FAIL,15371317,64674049,64674049,,
1981,tt0082418,Friday the 13th Part 2,notalk,notalk,FAIL,1250000,21722776,21722776,1981FAIL,3202358,55651281,55651281,,
1981,tt0082495,Halloween II,ok,ok,PASS,2500000,25533818,25533818,1981PASS,6404716,65414737,65414737,,
1981,tt0082509,Heavy Metal,notalk,notalk,FAIL,9300000,19571091,19571091,1981FAIL,23825542,50138908,50138908,,
1981,tt0082517,History of the World: Part I,notalk-disagree,notalk,FAIL,11000000,31672000,31672000,1981FAIL,28180748,81140060,81140060,,
1981,tt0082971,Raiders of the Lost Ark,nowomen-disagree,nowomen,FAIL,20000000,248159971,389925971,1981FAIL,51237724,635757611,998945973,,
1981,tt0083907,The Evil Dead,notalk,notalk,FAIL,375000,2400000,29400000,1981FAIL,960707,6148527,75319455,,
1981,tt0081633,Time Bandits,notalk,notalk,FAIL,12000000,37400000,37400000,1981FAIL,30742635,95814545,95814545,,
1980,tt0080339,Airplane!,dubious,dubious,FAIL,3500000,83453539,83453539,1980FAIL,9897188,235987236,235987236,,
1980,tt0080492,Can&#39;t Stop the Music,ok,ok,PASS,20000000,2000000,2000000,1980PASS,56555357,5655536,5655536,,
1980,tt0080716,Fame,ok,ok,PASS,18000000,22455510,77956957,1980PASS,50899822,63498970,220444178,,
1980,tt0080745,Flash Gordon,dubious,dubious,FAIL,35000000,27107960,27107960,1980FAIL,98971875,76655018,76655018,,
1980,tt0080761,Friday the 13th,men-disagree,men,FAIL,17000000,65002019,91700771,1980FAIL,48072054,183810620,259308493,,
1980,tt0080855,Heaven&#39;s Gate,nowomen,nowomen,FAIL,44000000,3484331,3484331,1980FAIL,124421786,9852879,9852879,,
1980,tt0081375,Private Benjamin,ok,ok,PASS,15000000,69847348,69847348,1980PASS,42416518,197512086,197512086,,
1980,tt0081398,Raging Bull,notalk,notalk,FAIL,18000000,23380203,23380203,1980FAIL,50899822,66113787,66113787,,
1980,tt0081534,Somewhere in Time,men,men,FAIL,5100000,9709597,9709597,1980FAIL,14421616,27456486,27456486,,
1980,tt0080684,Star Wars: Episode V - The Empire Strikes Back,nowomen-disagree,nowomen,FAIL,23000000,290271960,534171960,1980FAIL,65038661,820821721,1510514303,,
