poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment
34310,125178,32,2014,2014_Sen-G_AR,AR,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,10/31/2014,1092,Mark L. Pryor,6145,DEM,43,Tom Cotton,6143,REP,50,1,-7,11/4/2014,39.43,56.5,-17.07,10.07,10.07,1,.8594776215162147,average of multiple versions or turnout models listed in poll
34319,42013,1223,2014,2014_Gov-G_ID,ID,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,10/31/2014,1001,AJ Balukoff,8612,DEM,37,C.L. 'Butch' Otter,8619,REP,49,,-12,11/4/2014,38.55,53.52,-14.97,2.97,2.97,1,-1.993887824331791,
34357,125170,1225,2014,2014_Gov-G_CT,CT,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,10/31/2014,931,Dannel P. Malloy,8863,DEM,45.5,Thomas C. Foley,8645,REP,42.5,6,3,11/4/2014,50.73,48.16,2.56,.44,.44,1,-3.596002761024948,average of multiple versions or turnout models listed in poll
34384,126688,1225,2014,2014_Gov-G_CT,CT,Gov-G,Gov-G,Quinnipiac University,267,Live Phone,,10/31/2014,926,Dannel P. Malloy,8863,DEM,45,Thomas C. Foley,8645,REP,43,8,2,11/4/2014,50.73,48.16,2.56,.56,-.56,1,-3.651521774525726,average of multiple versions or turnout models listed in poll
34336,42030,1226,2014,2014_Gov-G_IA,IA,Gov-G,Gov-G,Quinnipiac University,267,Live Phone,,10/31/2014,778,Jack G. Hatch,8648,DEM,41,Terry E. Branstad,8647,REP,52,,-11,11/4/2014,37.27,58.99,-21.72,10.72,10.72,1,6.349129495318976,
34492,112349,1228,2014,2014_Gov-G_KS,KS,Gov-G,Gov-G,Public Policy Polling,263,IVR,D,10/31/2014,752,Paul Davis,8712,DEM,48,Sam Brownback,8711,REP,44,5,4,11/4/2014,46.13,49.82,-3.69,7.69,7.69,0,1.622658833101347,for unspecified Democratic sponsor
62482,112334,1232,2014,2014_Gov-G_AR,AR,Gov-G,Gov-G,Opinion Research Associates,242,Live Phone,D,10/31/2014,400,Michael Avery Ross,8694,DEM,43,Asa Hutchinson,8693,REP,39,2,4,11/4/2014,41.49,55.44,-13.94,17.94,17.94,0,11.54192940514657,for unspecified Democratic sponsor
34310,125171,1232,2014,2014_Gov-G_AR,AR,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,10/31/2014,1092,Michael Avery Ross,8694,DEM,42.5,Asa Hutchinson,8693,REP,52,2,-9.5,11/4/2014,41.49,55.44,-13.94,4.44,4.44,1,-2.783632845146179,average of multiple versions or turnout models listed in poll
34423,42025,1234,2014,2014_Gov-G_NH,NH,Gov-G,Gov-G,University of New Hampshire,357,Live Phone,,10/31/2014,747,Margaret Wood Hassan,8809,DEM,47,Walt Havenstein,8805,REP,43,,4,11/4/2014,52.38,47.43,4.95,.95,-.95,1,-2.787851400260838,for WMUR
34370,125145,1247,2014,2014_Gov-G_CO,CO,Gov-G,Gov-G,Quinnipiac University,267,Live Phone,,10/31/2014,815,John Wright Hickenlooper,8708,DEM,43.33,Bob Beauprez,8704,REP,45,3.5,-1.67,11/4/2014,49.3,45.95,3.34,5.01,-5.01,0,1.597870964531326,average of multiple versions or turnout models listed in poll
34332,125172,1251,2014,2014_Gov-G_MA,MA,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,10/31/2014,887,Martha Coakley,8850,DEM,44.5,Charles D. Baker,8848,REP,47,3,-2.5,11/4/2014,46.54,48.4,-1.86,.64,-.64,1,-2.328145322768018,average of multiple versions or turnout models listed in poll
34311,126690,1253,2014,2014_Gov-G_FL,FL,Gov-G,Gov-G,Quinnipiac University,267,Live Phone,,10/31/2014,817,Charlie Crist,8601,DEM,43,Rick Scott,8605,REP,41.5,7,1.5,11/4/2014,47.07,48.14,-1.08,2.58,2.58,0,.4288515017324013,average of multiple versions or turnout models listed in poll
62485,112339,1253,2014,2014_Gov-G_FL,FL,Gov-G,Gov-G,SEA Polling & Strategic Design,302,Live Phone,,10/31/2014,1800,Charlie Crist,8601,DEM,44,Rick Scott,8605,REP,47,5,-3,11/4/2014,47.07,48.14,-1.08,1.92,-1.92,1,-.0173282510034843,
34423,48351,5574,2014,2014_House-G_NH-1,NH-1,House-G,House-G,University of New Hampshire,357,Live Phone,,10/31/2014,405,Carol Shea-Porter,5800,DEM,49,Frank C. Guinta,5792,REP,50,,-1,11/4/2014,48.11,51.71,-3.6,2.6,2.6,1,-2.849437342883537,for WMUR
34423,48339,5575,2014,2014_House-G_NH-2,NH-2,House-G,House-G,University of New Hampshire,357,Live Phone,,10/31/2014,352,Annie Kuster,5796,DEM,53,Marilinda Garcia,5791,REP,46,,7,11/4/2014,54.87,44.87,10,3,-3,1,-2.356536549040421,for WMUR
36139,49287,8271,2014,2014_House-G_US,US,House-G,House-G,NBC News/The Wall Street Journal,221,Live Phone,,10/31/2014,826,Generic Candidate,9973,DEM,48,Generic Candidate,9974,REP,48,,0,11/4/2014,44.84,50.42,-5.59,5.59,5.59,.5,1.407525933565964,for NBC News | Wall Street Journal
34377,42112,8,2014,2014_Sen-G_NH,NH,Sen-G,Sen-G,New England College,228,IVR,,11/1/2014,1526,Jeanne Shaheen,6280,DEM,48.2,Scott Brown,6272,REP,48.7,,-.5,11/4/2014,51.46,48.21,3.24,3.74,-3.74,0,1.429018093029085,
34383,42130,9,2014,2014_Sen-G_ME,ME,Sen-G,Sen-G,Maine People's Resource Center,180,IVR/Online,,11/1/2014,906,Shenna Bellows,6282,DEM,37.3,Susan M. Collins,6284,REP,57.4,,-20.1,11/4/2014,31.5,68.46,-36.96,16.86,16.86,1,11.29765205035113,
34410,42116,10,2014,2014_Sen-G_NJ,NJ,Sen-G,Sen-G,Monmouth University,215,Live Phone,,11/1/2014,750,Cory A. Booker,6306,DEM,54,Jeff Bell,6305,REP,40,,14,11/4/2014,55.84,42.33,13.51,.49,.49,1,-4.572023237094518,
34390,42158,17,2014,2014_Sen-G_GA,GA,Sen-G,Sen-G,Opinion Savvy/InsiderAdvantage,243,IVR/Online,,11/1/2014,1463,Mary Michelle Nunn,6072,DEM,45,David A. Perdue,6073,REP,48,3,-3,11/4/2014,45.21,52.89,-7.68,4.68,4.68,1,-1.102780694401881,for Fox 5 Atlanta | Morris News Service
34359,42094,17,2014,2014_Sen-G_GA,GA,Sen-G,Sen-G,SurveyUSA,325,IVR/Online,,11/1/2014,591,Mary Michelle Nunn,6072,DEM,44,David A. Perdue,6073,REP,47,5,-3,11/4/2014,45.21,52.89,-7.68,4.68,4.68,1,-1.446840569584084,for WXIA-TV
34494,42249,25,2014,2014_Sen-O_LA,LA,Sen-G,Sen-O,ccAdvertising,396,IVR,,11/1/2014,381,Mary L. Landrieu,8375,DEM,36,Bill Cassidy,8373,REP,48,,-12,11/4/2014,42.08,40.97,1.11,13.11,-13.11,0,9.648978311811266,among all adults
34383,42077,1224,2014,2014_Gov-G_ME,ME,Gov-G,Gov-G,Maine People's Resource Center,180,IVR/Online,,11/1/2014,906,Michael H. Michaud,8812,DEM,44.7,Paul R. LePage,8811,REP,44.4,9.2,.30000001,11/4/2014,43.37,48.18,-4.81,5.11,5.11,0,.5759583882420348,
34377,42071,1234,2014,2014_Gov-G_NH,NH,Gov-G,Gov-G,New England College,228,IVR,,11/1/2014,1526,Margaret Wood Hassan,8809,DEM,51,Walt Havenstein,8805,REP,44,,7,11/4/2014,52.38,47.43,4.95,2.05,2.05,1,-1.472842471148794,
34390,42084,1249,2014,2014_Gov-G_GA,GA,Gov-G,Gov-G,Opinion Savvy/InsiderAdvantage,243,IVR/Online,,11/1/2014,1463,Jason J. Carter,8623,DEM,44,J. Nathan Deal,8624,REP,47,5,-3,11/4/2014,44.89,52.75,-7.86,4.86,4.86,1,.573102103874825,for Fox 5 Atlanta | Morris News Service
34359,42053,1249,2014,2014_Gov-G_GA,GA,Gov-G,Gov-G,SurveyUSA,325,IVR/Online,,11/1/2014,591,Jason J. Carter,8623,DEM,42,J. Nathan Deal,8624,REP,47,5,-5,11/4/2014,44.89,52.75,-7.86,2.86,2.86,1,-1.798830523812194,for WXIA-TV
62491,112347,1252,2014,2014_Gov-G_IL,IL,Gov-G,Gov-G,Ogden & Fry,425,IVR,,11/1/2014,1163,Pat Quinn,8658,DEM,44.6,Bruce Rauner,8659,REP,49.4,6,-4.8000002,11/4/2014,46.35,50.27,-3.92,.88,-.88,1,-5.036380442071057,
58857,100387,1253,2014,2014_Gov-G_FL,FL,Gov-G,Gov-G,Optimus,245,IVR,,11/1/2014,2559,Charlie Crist,8601,DEM,41.3,Rick Scott,8605,REP,42.8,10.1,-1.5,11/4/2014,47.07,48.14,-1.08,.42,-.42,1,-1.82697236132306,
34383,48341,5513,2014,2014_House-G_ME-1,ME-1,House-G,House-G,Maine People's Resource Center,180,IVR/Online,,11/1/2014,419,Chellie Pingree,5805,DEM,55.7,Isaac J. Misiuk,5803,REP,30.4,6.7,25.299999,11/4/2014,60.43,30.67,29.76,4.46,-4.46,1,-2.651998035702816,
34383,48342,5514,2014,2014_House-G_ME-2,ME-2,House-G,House-G,Maine People's Resource Center,180,IVR/Online,,11/1/2014,397,Emily Ann Cain,5801,DEM,42,Bruce Poliquin,5806,REP,42.9,9.8,-.89999998,11/4/2014,41.83,47.03,-5.2,4.3,4.3,1,-1.51078468381351,
34377,48336,5574,2014,2014_House-G_NH-1,NH-1,House-G,House-G,New England College,228,IVR,,11/1/2014,778,Carol Shea-Porter,5800,DEM,43,Frank C. Guinta,5792,REP,52,,-9,11/4/2014,48.11,51.71,-3.6,5.4,-5.4,1,.311864762043634,
34377,48337,5575,2014,2014_House-G_NH-2,NH-2,House-G,House-G,New England College,228,IVR,,11/1/2014,748,Annie Kuster,5796,DEM,53,Marilinda Garcia,5791,REP,42,,11,11/4/2014,54.87,44.87,10,1,1,1,-4.838812769265974,
34317,42160,2,2014,2014_Sen-G_MI,MI,Sen-G,Sen-G,Mitchell Research & Communications,213,IVR,,11/2/2014,1224,Gary C. Peters,6053,DEM,52,Terri Lynn Land,6052,REP,40,2,12,11/4/2014,54.61,41.33,13.29,1.29,-1.29,1,-1.501281078399648,for Fox 2 News Detroit
34328,125177,2,2014,2014_Sen-G_MI,MI,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,11/2/2014,914,Gary C. Peters,6053,DEM,52.5,Terri Lynn Land,6052,REP,39.5,2,13,11/4/2014,54.61,41.33,13.29,.29,-.29,1,-2.1792887331815,average of multiple versions or turnout models listed in poll
34395,125175,4,2014,2014_Sen-G_IL,IL,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,11/2/2014,1064,Richard J. Durbin,6112,DEM,51.5,James D. Oberweis,6116,REP,42.5,4,9,11/4/2014,53.55,42.69,10.85,1.85,-1.85,1,-2.747296034412075,average of multiple versions or turnout models listed in poll
34345,42194,8,2014,2014_Sen-G_NH,NH,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,11/2/2014,1690,Jeanne Shaheen,6280,DEM,50,Scott Brown,6272,REP,48,,2,11/4/2014,51.46,48.21,3.24,1.24,-1.24,1,-1.481961473102357,
34324,125176,12,2014,2014_Sen-G_AK,AK,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,11/2/2014,1052,Mark Begich,6130,DEM,45.5,Dan Sullivan,6138,REP,46.5,2,-1,11/4/2014,45.83,47.96,-2.13,1.13,1.13,1,-2.904696656964848,average of multiple versions or turnout models listed in poll
34421,125173,14,2014,2014_Sen-G_NC,NC,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,11/2/2014,1333,Kay R. Hagan,6123,DEM,47,Thom Tillis,6129,REP,45,5,2,11/4/2014,47.26,48.82,-1.56,3.56,3.56,0,.5684579838719382,average of multiple versions or turnout models listed in poll
34389,42139,17,2014,2014_Sen-G_GA,GA,Sen-G,Sen-G,Landmark Communications,166,IVR,,11/2/2014,1500,Mary Michelle Nunn,6072,DEM,45.6,David A. Perdue,6073,REP,49.8,2.4,-4.1999998,11/4/2014,45.21,52.89,-7.68,3.48,3.48,1,-2.151331494776291,for WSB-TV
34329,125174,17,2014,2014_Sen-G_GA,GA,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,11/2/2014,975,Mary Michelle Nunn,6072,DEM,46.5,David A. Perdue,6073,REP,47,5,-.5,11/4/2014,45.21,52.89,-7.68,7.18,7.18,1,1.48568360565256,average of multiple versions or turnout models listed in poll
34368,112366,21,2014,2014_Sen-G_KS,KS,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,11/2/2014,963,Pat Roberts,6154,REP,46.5,Gregory Orman,8355,IND,48,3,-1.5,11/4/2014,53.15,42.53,10.62,12.12,,0,2.896106616132581,average of multiple versions or turnout models listed in poll
34385,125154,23,2014,2014_Sen-G_CO,CO,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,D,11/2/2014,739,Mark Udall,6153,DEM,46,Cory Gardner,6149,REP,49,2,-3,11/4/2014,46.26,48.2,-1.94,1.06,-1.06,1,-1.732495046922742,for unspecified Democratic sponsor; average of multiple versions or turnout models listed in poll
34306,125140,26,2014,2014_Sen-G_IA,IA,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,11/2/2014,1265,Bruce L. Braley,6104,DEM,45.5,Joni K. Ernst,6106,REP,48.5,1,-3,11/4/2014,43.76,52.1,-8.34,5.34,5.34,1,-.393413854570682,average of multiple versions or turnout models listed in poll
34324,125167,1221,2014,2014_Gov-G_AK,AK,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,11/2/2014,1052,Bill Walker,8879,IND,47,Sean R. Parnell,8686,REP,46,2,1,11/4/2014,48.1,45.88,2.22,1.22,,1,-2.62266810383713,average of multiple versions or turnout models listed in poll
34306,125135,1226,2014,2014_Gov-G_IA,IA,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,11/2/2014,1265,Jack G. Hatch,8648,DEM,41.5,Terry E. Branstad,8647,REP,52.5,2,-11,11/4/2014,37.27,58.99,-21.72,10.72,10.72,1,6.844694756488193,average of multiple versions or turnout models listed in poll
34368,137903,1228,2014,2014_Gov-G_KS,KS,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,11/2/2014,963,Paul Davis,8712,DEM,47.5,Sam Brownback,8711,REP,46,4,1.5,11/4/2014,46.13,49.82,-3.69,5.19,5.19,0,-.6549630064431003,average of multiple versions or turnout models listed in poll
34345,42039,1234,2014,2014_Gov-G_NH,NH,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,11/2/2014,1690,Margaret Wood Hassan,8809,DEM,51,Walt Havenstein,8805,REP,46,,5,11/4/2014,52.38,47.43,4.95,.05,.05,1,-3.490380313057531,
34385,125142,1247,2014,2014_Gov-G_CO,CO,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,D,11/2/2014,739,John Wright Hickenlooper,8708,DEM,47,Bob Beauprez,8704,REP,47.5,2,-.5,11/4/2014,49.3,45.95,3.34,3.84,-3.84,0,.1618885998482643,for unspecified Democratic sponsor; average of multiple versions or turnout models listed in poll
34309,42003,1248,2014,2014_Gov-G_MI,MI,Gov-G,Gov-G,Clarity Campaign Labs,52,IVR/Live Phone,D,11/2/2014,1003,Mark Schauer,8610,DEM,45,Rick Snyder,8611,REP,45,,0,11/4/2014,46.86,50.92,-4.07,4.07,4.07,.5,1.25902480718916,for unspecified Democratic sponsor
34317,42011,1248,2014,2014_Gov-G_MI,MI,Gov-G,Gov-G,Mitchell Research & Communications,213,IVR,,11/2/2014,1224,Mark Schauer,8610,DEM,47,Rick Snyder,8611,REP,47,1,0,11/4/2014,46.86,50.92,-4.07,4.07,4.07,.5,.3671968502742515,for Fox 2 News Detroit
34328,125169,1248,2014,2014_Gov-G_MI,MI,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,11/2/2014,914,Mark Schauer,8610,DEM,46,Rick Snyder,8611,REP,46.5,3,-.5,11/4/2014,46.86,50.92,-4.07,3.57,3.57,1,.3991609261260773,average of multiple versions or turnout models listed in poll
34389,42083,1249,2014,2014_Gov-G_GA,GA,Gov-G,Gov-G,Landmark Communications,166,IVR,,11/2/2014,1500,Jason J. Carter,8623,DEM,44.5,J. Nathan Deal,8624,REP,50.8,2.5,-6.3000002,11/4/2014,44.89,52.75,-7.86,1.56,1.56,1,-2.621334550528349,for WSB-TV
34329,125163,1249,2014,2014_Gov-G_GA,GA,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,11/2/2014,975,Jason J. Carter,8623,DEM,44,J. Nathan Deal,8624,REP,48,4,-4,11/4/2014,44.89,52.75,-7.86,3.86,3.86,1,-.604081570587086,average of multiple versions or turnout models listed in poll
62490,112346,1252,2014,2014_Gov-G_IL,IL,Gov-G,Gov-G,Ogden & Fry,425,IVR,,11/2/2014,1051,Pat Quinn,8658,DEM,45.1,Bruce Rauner,8659,REP,48.6,6.3,-3.5,11/4/2014,46.35,50.27,-3.92,.42,.42,1,-5.46700125517013,
34395,125166,1252,2014,2014_Gov-G_IL,IL,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,11/2/2014,1064,Pat Quinn,8658,DEM,47.5,Bruce Rauner,8659,REP,46.5,3,1,11/4/2014,46.35,50.27,-3.92,4.92,4.92,0,-.742607429086009,average of multiple versions or turnout models listed in poll
34366,125168,1253,2014,2014_Gov-G_FL,FL,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,11/2/2014,1198,Charlie Crist,8601,DEM,45.5,Rick Scott,8605,REP,45,6,.5,11/4/2014,47.07,48.14,-1.08,1.58,1.58,0,-.4297842669138284,average of multiple versions or turnout models listed in poll
34324,48340,5339,2014,2014_House-G_AK-1,AK-1,House-G,House-G,Public Policy Polling,263,IVR/Online,,11/2/2014,1052,Forrest Dunbar,9936,DEM,41,Don Young,9938,REP,47,6,-6,11/4/2014,40.97,50.97,-10,4,4,1,-1.4513485582721,
34389,48781,5457,2014,2014_House-G_GA-12,GA-12,House-G,House-G,Landmark Communications,166,IVR,,11/2/2014,500,John Barrow,4669,DEM,45.7,Rick W. Allen,4668,REP,47.3,,-1.6,11/4/2014,45.25,54.75,-9.51,7.91,7.91,1,.9028667637438984,for WSB-TV
34473,42220,1470,2014,2014_Sen-GR_LA,LA,Sen-G,Sen-GR,Vox Populi Polling,372,IVR/Online,,11/17/2014,761,Mary L. Landrieu,8375,DEM,42,Bill Cassidy,8373,REP,53,,-11,12/6/2014,44.07,55.93,-11.87,.87,.87,1,-4.839293248962808,
36458,49722,5512,2014,2014_House-GR_LA-6,LA-6,House-G,House-GR,JMC Analytics,156,IVR,,11/17/2014,793,Edwin Edwards,10024,DEM,35,Garret Graves,10025,REP,61,,-26,12/6/2014,37.57,62.43,-24.86,1.14,-1.14,1,-5.941284037418144,
34472,42219,1470,2014,2014_Sen-GR_LA,LA,Sen-G,Sen-GR,Rasmussen Reports/Pulse Opinion Research,277,IVR,,11/18/2014,1000,Mary L. Landrieu,8375,DEM,41,Bill Cassidy,8373,REP,56,,-15,12/6/2014,44.07,55.93,-11.87,3.13,-3.13,1,-2.251541493344037,
34471,42218,1470,2014,2014_Sen-GR_LA,LA,Sen-G,Sen-GR,JMC Analytics,156,IVR,,11/20/2014,754,Mary L. Landrieu,8375,DEM,40,Bill Cassidy,8373,REP,55,,-15,12/6/2014,44.07,55.93,-11.87,3.13,-3.13,1,-2.367526708249208,
34469,42216,1470,2014,2014_Sen-GR_LA,LA,Sen-G,Sen-GR,WPA Intelligence (WPAi),383,Live Phone,,11/25/2014,500,Mary L. Landrieu,8375,DEM,33,Bill Cassidy,8373,REP,57,,-24,12/6/2014,44.07,55.93,-11.87,12.13,-12.13,1,7.85867218041572,for Independent Women's Voice
52516,82964,5512,2014,2014_House-GR_LA-6,LA-6,House-G,House-GR,Glascock Group,116,IVR,,12/2/2014,532,Edwin Edwards,10024,DEM,47,Garret Graves,10025,REP,53,,-6,12/6/2014,37.57,62.43,-24.86,18.86,18.86,1,14.60986445294303,among 'voters'
34470,42217,1470,2014,2014_Sen-GR_LA,LA,Sen-G,Sen-GR,Rasmussen Reports/Pulse Opinion Research,277,IVR,,12/3/2014,1000,Mary L. Landrieu,8375,DEM,40,Bill Cassidy,8373,REP,56,,-16,12/6/2014,44.07,55.93,-11.87,4.13,-4.13,1,-.4996651659474084,
36333,49323,8722,2015,2015_House-GSR_MS-1,MS-1,House-G,House-GSR,Gravis Marketing,124,IVR,,5/28/2015,509,Walter Howard Zinn,9977,DEM,37,Trent Kelly,9978,REP,54,,-17,6/2/2015,30.03,69.97,-39.95,22.95,22.95,1,15.86331239706482,
44120,137900,1218,2015,2015_Gov-O_LA,LA,Gov-G,Gov-O,Multi-Quest International,220,Live Phone,,10/10/2015,400,John Bel Edwards,10177,DEM,32,David Vitter,10178,REP,24,10,8,10/24/2015,39.89,23,16.89,8.89,-8.89,1,4.12467773572853,for Raycom Media | KPLC
44109,65995,1216,2015,2015_Gov-G_KY,KY,Gov-G,Gov-G,"Fabrizio, Lee & Associates",90,Live Phone,,10/15/2015,500,Jack Conway,10179,DEM,44,Matthew G. Bevin,10180,REP,41,11,3,11/3/2015,43.81,52.52,-8.7,11.7,11.7,0,2.539601774822828,
44127,66022,1218,2015,2015_Gov-O_LA,LA,Gov-G,Gov-O,Harper Polling,132,IVR,,10/17/2015,612,John Bel Edwards,10177,DEM,36,David Vitter,10178,REP,26,14,10,10/24/2015,39.89,23,16.89,6.89,-6.89,1,2.670481023584597,
44126,66021,1218,2015,2015_Gov-O_LA,LA,Gov-G,Gov-O,Market Research Insight,185,Live Phone,,10/17/2015,590,John Bel Edwards,10177,DEM,36,David Vitter,10178,REP,19,17,17,10/24/2015,39.89,23,16.89,.11,.11,1,-5.665757739704468,
44125,66020,1218,2015,2015_Gov-O_LA,LA,Gov-G,Gov-O,MarblePort,182,IVR,,10/21/2015,1464,John Bel Edwards,10177,DEM,40.5,David Vitter,10178,REP,28.5,12.7,12,10/24/2015,39.89,23,16.89,4.89,-4.89,1,.4515814828443812,for Hayride
44108,65994,1216,2015,2015_Gov-G_KY,KY,Gov-G,Gov-G,Western Kentucky University,379,Live Phone,,10/22/2015,770,Jack Conway,10179,DEM,45,Matthew G. Bevin,10180,REP,40,7,5,11/3/2015,43.81,52.52,-8.7,13.7,13.7,0,4.885740541980393,
44111,65997,1217,2015,2015_Gov-G_MS,MS,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/23/2015,625,Robert Gray,10183,DEM,28,Phil Bryant,10182,REP,66,1,-38,11/3/2015,32.38,66.24,-33.86,4.14,-4.14,1,-3.289215736672625,
44107,65993,1216,2015,2015_Gov-G_KY,KY,Gov-G,Gov-G,SurveyUSA,325,IVR/Online,,10/25/2015,798,Jack Conway,10179,DEM,45,Matthew G. Bevin,10180,REP,40,6,5,11/3/2015,43.81,52.52,-8.7,13.7,13.7,0,5.717633664365387,
44106,65992,1216,2015,2015_Gov-G_KY,KY,Gov-G,Gov-G,Vox Populi Polling,372,IVR,,10/27/2015,618,Jack Conway,10179,DEM,44,Matthew G. Bevin,10180,REP,44,6,0,11/3/2015,43.81,52.52,-8.7,8.7,8.7,.5,-.1768098176228508,
44105,65991,1219,2015,2015_Gov-GR_LA,LA,Gov-G,Gov-GR,Triumph Campaigns,339,IVR,,11/5/2015,1818,John Bel Edwards,10177,DEM,49,David Vitter,10178,REP,41,,8,11/21/2015,56.11,43.89,12.23,4.23,-4.23,1,-.2520172785339738,
44104,65990,1219,2015,2015_Gov-GR_LA,LA,Gov-G,Gov-GR,University of New Orleans,358,Live Phone,,11/5/2015,600,John Bel Edwards,10177,DEM,56,David Vitter,10178,REP,34,,22,11/21/2015,56.11,43.89,12.23,9.77,9.77,1,5.541333354763778,
44103,65989,1219,2015,2015_Gov-GR_LA,LA,Gov-G,Gov-GR,Market Research Insight,185,Live Phone,,11/10/2015,600,John Bel Edwards,10177,DEM,52,David Vitter,10178,REP,38,,14,11/21/2015,56.11,43.89,12.23,1.77,1.77,1,-4.228800321416098,
44102,65988,1219,2015,2015_Gov-GR_LA,LA,Gov-G,Gov-GR,MarblePort,182,IVR,,11/11/2015,978,John Bel Edwards,10177,DEM,48,David Vitter,10178,REP,42,,6,11/21/2015,56.11,43.89,12.23,6.23,-6.23,1,1.952788105624785,
44101,65987,1219,2015,2015_Gov-GR_LA,LA,Gov-G,Gov-GR,Market Research Insight,185,Live Phone,,11/13/2015,600,John Bel Edwards,10177,DEM,53,David Vitter,10178,REP,38,,15,11/21/2015,56.11,43.89,12.23,2.77,2.77,1,-3.077922184228012,
44100,65986,1219,2015,2015_Gov-GR_LA,LA,Gov-G,Gov-GR,RRH Elections,274,IVR,,11/14/2015,359,John Bel Edwards,10177,DEM,48,David Vitter,10178,REP,42,,6,11/21/2015,56.11,43.89,12.23,6.23,-6.23,1,1.677558186399442,
44097,65983,1219,2015,2015_Gov-GR_LA,LA,Gov-G,Gov-GR,University of New Orleans,358,Online,,11/14/2015,578,John Bel Edwards,10177,DEM,54,David Vitter,10178,REP,34,,20,11/21/2015,56.11,43.89,12.23,7.77,7.77,1,3.98698771573363,
44098,65984,1219,2015,2015_Gov-GR_LA,LA,Gov-G,Gov-GR,JMC Analytics,156,IVR,,11/15/2015,635,John Bel Edwards,10177,DEM,51,David Vitter,10178,REP,35,,16,11/21/2015,56.11,43.89,12.23,3.77,3.77,1,-.3290463983735694,
44099,65985,1219,2015,2015_Gov-GR_LA,LA,Gov-G,Gov-GR,Market Research Insight,185,Live Phone,,11/15/2015,500,John Bel Edwards,10177,DEM,54,David Vitter,10178,REP,39,,15,11/21/2015,56.11,43.89,12.23,2.77,2.77,1,-3.095597833223038,
44096,65982,1219,2015,2015_Gov-GR_LA,LA,Gov-G,Gov-GR,Market Research Insight,185,Live Phone,,11/17/2015,900,John Bel Edwards,10177,DEM,52,David Vitter,10178,REP,40,,12,11/21/2015,56.11,43.89,12.23,.23,-.23,1,-5.221280646713291,
44095,65981,1219,2015,2015_Gov-GR_LA,LA,Gov-G,Gov-GR,JMC Analytics,156,IVR,,11/19/2015,614,John Bel Edwards,10177,DEM,47,David Vitter,10178,REP,43,,4,11/21/2015,56.11,43.89,12.23,8.23,-8.23,1,4.292759496047831,
35862,48177,7557,2016,2016_Pres-D_IA,IA,Pres-P,Pres-D,Gravis Marketing,124,IVR,R,1/12/2016,461,Hillary Rodham Clinton,9207,DEM,57,Bernard Sanders,9739,DEM,36,7,21,2/1/2016,49.84,49.59,.25,20.75,,1,11.45487786716043,for unspecified Republican sponsor
35862,48176,7558,2016,2016_Pres-R_IA,IA,Pres-P,Pres-R,Gravis Marketing,124,IVR,R,1/12/2016,422,Ted Cruz,9245,REP,28,Donald Trump,9849,REP,34,5,-6,2/1/2016,27.64,24.3,3.34,9.34,,0,-1.934061937842689,for unspecified Republican sponsor
35972,48769,7557,2016,2016_Pres-D_IA,IA,Pres-P,Pres-D,Iowa State University,153,Live Phone,,1/14/2016,356,Hillary Rodham Clinton,9207,DEM,47.4,Bernard Sanders,9739,DEM,45,1,2.4000001,2/1/2016,49.84,49.59,.25,2.15,,1,-7.831635704400477,for WHO-HD
35972,48767,7558,2016,2016_Pres-R_IA,IA,Pres-P,Pres-R,Iowa State University,153,Live Phone,,1/14/2016,283,Ted Cruz,9245,REP,25.8,Donald Trump,9849,REP,18.9,12.3,6.9000001,2/1/2016,27.64,24.3,3.34,3.56,,1,-7.384144079242403,for WHO-HD
